S.D.,Counts,Seed
0.5,221,4
0.6,230,4
0.7,215,4
0.8,214,4
0.9,219,4
1.0,183,4
1.1,166,4
1.2,158,4
1.3,149,4
1.4,133,4
1.5,127,4
1.6,86,4
1.7,74,4
1.8,47,4
1.9,22,4
2.0,16,4
2.1,12,4
2.2,14,4
2.3,11,4
2.4,8,4
2.5,8,4
2.6,6,4
2.7,6,4
2.8,2,4
2.9,4,4
3.0,1,4
