S.D.,Counts,Seed
0.5,217,128
0.6,239,128
0.7,240,128
0.8,251,128
0.9,214,128
1.0,190,128
1.1,175,128
1.2,141,128
1.3,131,128
1.4,123,128
1.5,87,128
1.6,86,128
1.7,66,128
1.8,56,128
1.9,32,128
2.0,26,128
2.1,28,128
2.2,16,128
2.3,7,128
2.4,2,128
2.5,1,128
2.6,1,128
2.7,0,128
2.8,0,128
2.9,0,128
3.0,0,128
