S.D.,Counts,Seed
0.5,246,8
0.6,231,8
0.7,224,8
0.8,235,8
0.9,231,8
1.0,209,8
1.1,175,8
1.2,127,8
1.3,124,8
1.4,94,8
1.5,78,8
1.6,71,8
1.7,56,8
1.8,44,8
1.9,33,8
2.0,30,8
2.1,27,8
2.2,18,8
2.3,9,8
2.4,4,8
2.5,6,8
2.6,5,8
2.7,2,8
2.8,3,8
2.9,0,8
3.0,0,8
