S.D.,Counts,Seed
0.5,194,1024
0.6,191,1024
0.7,201,1024
0.8,173,1024
0.9,177,1024
1.0,152,1024
1.1,150,1024
1.2,116,1024
1.3,109,1024
1.4,104,1024
1.5,96,1024
1.6,78,1024
1.7,72,1024
1.8,40,1024
1.9,23,1024
2.0,11,1024
2.1,12,1024
2.2,9,1024
2.3,5,1024
2.4,5,1024
2.5,3,1024
2.6,1,1024
2.7,0,1024
2.8,0,1024
2.9,0,1024
3.0,0,1024
