,defect,tit_for_tat,generous_tit_for_tat,cooperate
0,29,24,29,18
1,30,24,28,18
2,31,24,27,18
3,31,24,27,18
4,31,23,27,19
5,31,24,27,18
6,32,24,26,18
7,32,25,25,18
8,32,24,25,19
9,31,24,26,19
10,32,24,25,19
11,32,23,26,19
12,31,24,26,19
13,31,24,25,20
14,30,24,26,20
15,30,24,26,20
16,30,24,26,20
17,30,24,26,20
18,29,24,26,21
19,29,23,27,21
20,29,24,27,20
21,28,24,27,21
22,28,24,27,21
23,29,23,27,21
24,29,23,28,20
25,29,22,29,20
26,29,22,29,20
27,28,22,30,20
28,28,22,30,20
29,27,22,30,21
30,27,21,30,22
31,26,21,31,22
32,26,21,31,22
33,27,21,31,21
34,27,21,31,21
35,27,21,31,21
36,26,22,31,21
37,26,22,31,21
38,26,22,32,20
39,27,22,32,19
40,26,22,32,20
41,27,22,31,20
42,27,22,31,20
43,28,21,31,20
44,28,20,31,21
45,28,20,31,21
46,28,20,31,21
47,28,20,31,21
48,28,21,30,21
49,28,21,31,20
50,28,21,32,19
51,28,22,31,19
52,27,23,31,19
53,28,23,31,18
54,29,22,31,18
55,29,22,31,18
56,30,21,31,18
57,31,21,31,17
58,30,22,31,17
59,31,21,31,17
60,31,21,31,17
61,32,20,31,17
62,33,20,30,17
63,33,20,30,17
64,32,21,30,17
65,32,21,30,17
66,32,21,30,17
67,32,21,31,16
68,32,22,30,16
69,32,22,30,16
70,33,22,30,15
71,33,22,30,15
72,32,22,31,15
73,32,22,31,15
74,32,21,32,15
75,32,20,33,15
76,31,21,33,15
77,32,21,32,15
78,31,21,33,15
79,31,22,32,15
80,32,22,31,15
81,32,22,30,16
82,33,22,29,16
83,32,22,30,16
84,33,22,30,15
85,33,22,30,15
86,32,23,30,15
87,32,24,29,15
88,31,24,30,15
89,31,24,30,15
90,30,24,31,15
91,31,24,31,14
92,30,24,32,14
93,30,23,32,15
94,30,23,31,16
95,31,23,30,16
96,30,24,30,16
97,30,25,29,16
98,31,25,29,15
99,31,25,30,14
100,30,25,31,14
101,30,25,31,14
102,30,25,31,14
103,31,25,30,14
104,31,25,29,15
105,32,25,28,15
106,32,26,27,15
107,33,26,27,14
108,32,27,27,14
109,33,26,27,14
110,34,26,27,13
111,33,26,28,13
112,33,27,28,12
113,33,27,29,11
114,33,27,29,11
115,33,26,29,12
116,32,26,29,13
117,32,27,28,13
118,33,26,28,13
119,34,25,28,13
120,34,26,28,12
121,35,26,28,11
122,34,26,29,11
123,35,25,29,11
124,36,25,28,11
125,35,25,29,11
126,35,25,29,11
127,35,25,29,11
128,36,25,28,11
129,36,25,28,11
130,36,25,28,11
131,36,25,29,10
132,35,25,30,10
133,34,26,30,10
134,33,27,30,10
135,33,26,31,10
136,33,26,31,10
137,33,25,31,11
138,32,26,31,11
139,32,25,31,12
140,33,24,31,12
141,33,23,32,12
142,33,24,31,12
143,33,24,31,12
144,33,25,30,12
145,33,25,30,12
146,33,25,30,12
147,33,25,30,12
148,34,24,30,12
149,33,24,30,13
150,32,25,30,13
151,32,24,30,14
152,32,24,30,14
153,31,25,30,14
154,31,24,31,14
155,31,25,30,14
156,31,24,31,14
157,31,25,31,13
158,32,25,30,13
159,33,25,29,13
160,34,24,29,13
161,33,24,30,13
162,33,24,30,13
163,32,25,30,13
164,32,24,31,13
165,33,24,30,13
166,34,24,29,13
167,33,24,30,13
168,32,24,31,13
169,31,25,31,13
170,30,26,31,13
171,29,27,31,13
172,28,28,31,13
173,29,27,31,13
174,29,27,31,13
175,30,27,30,13
176,30,27,30,13
177,30,28,29,13
178,30,28,29,13
179,30,28,28,14
180,30,28,28,14
181,29,29,28,14
182,29,28,29,14
183,29,28,28,15
184,29,28,28,15
185,29,27,29,15
186,28,27,29,16
187,28,27,29,16
188,28,26,30,16
189,29,26,29,16
190,30,25,29,16
191,30,25,29,16
192,31,24,29,16
193,31,24,29,16
194,30,25,29,16
195,30,24,30,16
196,29,24,31,16
197,30,24,30,16
198,30,24,30,16
199,30,24,30,16
200,30,23,31,16
201,29,23,31,17
202,28,23,32,17
203,28,23,33,16
204,27,23,34,16
205,27,22,35,16
206,27,23,34,16
207,27,23,34,16
208,27,23,34,16
209,27,23,34,16
210,27,22,34,17
211,28,22,34,16
212,29,22,34,15
213,28,23,34,15
214,28,23,34,15
215,29,23,34,14
216,29,23,34,14
217,29,23,34,14
218,29,23,34,14
219,29,23,34,14
220,29,23,34,14
221,29,23,34,14
222,29,23,34,14
223,29,24,33,14
224,30,24,32,14
225,30,23,32,15
226,30,23,33,14
227,30,23,33,14
228,30,22,33,15
229,31,22,32,15
230,31,21,32,16
231,31,21,33,15
232,32,21,32,15
233,33,21,31,15
234,33,20,32,15
235,34,19,32,15
236,35,18,32,15
237,36,17,32,15
238,35,17,33,15
239,35,17,33,15
240,35,17,33,15
241,35,16,33,16
242,36,16,32,16
243,35,16,33,16
244,35,15,33,17
245,35,15,33,17
246,34,16,33,17
247,35,16,32,17
248,36,16,31,17
249,36,16,31,17
250,36,15,32,17
251,36,15,32,17
252,36,15,32,17
253,36,15,31,18
254,37,15,30,18
255,36,15,31,18
256,36,15,31,18
257,36,16,30,18
258,37,16,29,18
259,38,15,29,18
260,38,16,29,17
261,38,16,29,17
262,38,16,29,17
263,37,16,29,18
264,37,16,28,19
265,37,15,28,20
266,38,15,27,20
267,38,14,27,21
268,39,13,27,21
269,39,13,27,21
270,38,14,27,21
271,38,13,28,21
272,37,14,28,21
273,36,14,29,21
274,36,14,29,21
275,36,14,28,22
276,35,14,28,23
277,35,14,27,24
278,35,14,27,24
279,35,13,28,24
280,34,13,29,24
281,34,13,29,24
282,35,12,29,24
283,36,12,28,24
284,36,12,28,24
285,36,12,28,24
286,35,12,28,25
287,34,12,28,26
288,34,12,28,26
289,34,12,28,26
290,34,12,28,26
291,33,13,28,26
292,34,12,28,26
293,34,12,28,26
294,35,12,28,25
295,36,11,28,25
296,36,11,28,25
297,37,11,28,24
298,36,11,29,24
299,36,10,30,24
300,35,10,30,25
301,34,10,31,25
302,35,10,30,25
303,35,10,31,24
304,35,10,31,24
305,36,10,31,23
306,35,11,31,23
307,35,12,30,23
308,35,13,30,22
309,36,12,30,22
310,35,12,31,22
311,35,11,31,23
312,35,11,32,22
313,34,11,32,23
314,35,11,31,23
315,35,11,30,24
316,34,11,31,24
317,35,11,31,23
318,35,11,32,22
319,34,11,33,22
320,33,11,33,23
321,33,11,33,23
322,33,11,33,23
323,32,11,34,23
324,32,11,34,23
325,32,11,34,23
326,31,11,34,24
327,30,12,34,24
328,31,12,34,23
329,32,11,34,23
330,31,11,35,23
331,31,11,35,23
332,30,11,36,23
333,31,11,36,22
334,31,11,36,22
335,30,11,36,23
336,31,11,35,23
337,31,11,35,23
338,31,11,35,23
339,30,11,36,23
340,30,11,36,23
341,29,11,37,23
342,28,12,37,23
343,27,13,37,23
344,27,13,37,23
345,27,13,37,23
346,28,12,37,23
347,28,12,37,23
348,27,12,38,23
349,27,13,38,22
350,26,13,39,22
351,26,13,39,22
352,26,14,38,22
353,25,14,38,23
354,26,14,37,23
355,26,13,38,23
356,26,13,38,23
357,26,13,37,24
358,26,13,37,24
359,25,13,38,24
360,26,13,37,24
361,26,12,38,24
362,26,12,38,24
363,25,12,38,25
364,25,12,38,25
365,25,12,37,26
366,25,12,37,26
367,25,12,36,27
368,26,12,35,27
369,27,12,35,26
370,28,12,35,25
371,28,12,35,25
372,28,12,35,25
373,28,12,35,25
374,28,12,35,25
375,28,11,36,25
376,27,11,36,26
377,27,12,36,25
378,27,12,36,25
379,27,11,37,25
380,28,11,36,25
381,28,11,36,25
382,29,11,35,25
383,29,12,35,24
384,29,11,35,25
385,29,11,35,25
386,29,11,34,26
387,29,11,33,27
388,29,11,33,27
389,29,12,32,27
390,30,12,32,26
391,30,13,32,25
392,30,14,31,25
393,29,14,31,26
394,29,13,32,26
395,30,13,32,25
396,29,14,32,25
397,29,14,31,26
398,28,15,31,26
399,28,15,31,26
400,28,14,32,26
401,28,14,33,25
402,29,14,33,24
403,30,14,32,24
404,30,14,32,24
405,30,14,33,23
406,30,14,33,23
407,30,13,34,23
408,30,13,34,23
409,29,13,35,23
410,29,13,35,23
411,29,13,36,22
412,29,13,36,22
413,30,13,35,22
414,30,14,35,21
415,30,14,35,21
416,30,13,35,22
417,30,13,35,22
418,30,13,35,22
419,30,13,34,23
420,30,13,35,22
421,31,13,34,22
422,31,13,34,22
423,30,13,35,22
424,30,13,35,22
425,30,14,35,21
426,30,14,36,20
427,30,14,36,20
428,31,14,35,20
429,31,13,35,21
430,31,13,35,21
431,31,13,35,21
432,31,13,35,21
433,31,13,35,21
434,31,14,34,21
435,31,14,34,21
436,30,14,35,21
437,30,14,35,21
438,30,14,35,21
439,30,14,35,21
440,30,14,35,21
441,30,13,36,21
442,30,13,37,20
443,29,13,38,20
444,29,14,38,19
445,29,14,39,18
446,29,14,38,19
447,29,14,37,20
448,30,14,36,20
449,30,14,36,20
450,31,14,35,20
451,31,14,36,19
