,defect,tit_for_tat,generous_tit_for_tat,cooperate
0,32,20,19,29
1,32,20,19,29
2,32,20,19,29
3,33,19,19,29
4,33,19,19,29
5,33,19,19,29
6,33,19,19,29
7,33,18,20,29
8,33,19,20,28
9,32,20,20,28
10,33,20,19,28
11,32,20,19,29
12,32,20,19,29
13,32,20,19,29
14,33,20,18,29
15,34,19,18,29
16,33,19,19,29
17,33,19,19,29
18,34,19,19,28
19,34,19,19,28
20,34,18,20,28
21,33,19,20,28
22,34,19,20,27
23,34,19,21,26
24,34,19,20,27
25,35,19,20,26
26,35,18,21,26
27,35,17,22,26
28,35,17,22,26
29,35,17,22,26
30,35,18,21,26
31,35,19,21,25
32,35,19,21,25
33,35,19,22,24
34,35,20,21,24
35,34,20,21,25
36,34,20,21,25
37,33,21,21,25
38,33,21,21,25
39,32,21,22,25
40,32,20,22,26
41,33,20,22,25
42,32,20,23,25
43,31,20,23,26
44,31,20,22,27
45,31,19,22,28
46,31,20,21,28
47,32,20,20,28
48,32,20,20,28
49,31,21,20,28
50,31,21,20,28
51,31,21,20,28
52,31,21,20,28
53,31,20,20,29
54,31,19,21,29
55,31,19,21,29
56,32,19,21,28
57,32,18,21,29
58,33,18,20,29
59,33,18,20,29
60,33,18,21,28
61,32,18,21,29
62,32,18,21,29
63,33,18,21,28
64,32,19,21,28
65,31,20,21,28
66,31,20,21,28
67,31,20,22,27
68,30,20,22,28
69,29,20,22,29
70,29,20,21,30
71,29,20,21,30
72,28,21,21,30
73,28,22,21,29
74,29,21,21,29
75,29,21,20,30
76,29,20,21,30
77,29,20,20,31
78,28,20,21,31
79,27,20,21,32
80,28,19,21,32
81,29,19,21,31
82,30,19,20,31
83,31,19,20,30
84,31,20,19,30
85,32,20,19,29
86,33,19,19,29
87,34,18,19,29
88,34,18,19,29
89,34,17,19,30
90,34,18,19,29
91,34,18,19,29
92,33,18,20,29
93,33,18,19,30
94,34,17,19,30
95,33,18,19,30
96,33,19,18,30
97,34,19,18,29
98,34,18,18,30
99,33,18,19,30
100,34,17,19,30
101,35,17,19,29
102,36,17,18,29
103,37,17,18,28
104,37,16,18,29
105,37,16,18,29
106,37,16,18,29
107,37,16,19,28
108,37,17,19,27
109,36,17,19,28
110,37,16,19,28
111,36,16,19,29
112,35,16,19,30
113,34,17,19,30
114,34,18,18,30
115,35,18,17,30
116,36,18,17,29
117,37,18,17,28
118,38,18,16,28
119,38,18,16,28
120,38,18,16,28
121,38,18,16,28
122,38,18,16,28
123,38,18,16,28
124,38,18,17,27
125,38,19,16,27
126,39,19,15,27
127,39,19,15,27
128,39,19,15,27
129,40,19,15,26
130,40,20,15,25
131,39,20,15,26
132,39,20,15,26
133,39,21,15,25
134,39,21,15,25
135,39,21,16,24
136,39,22,15,24
137,39,22,15,24
138,39,21,16,24
139,39,21,17,23
140,38,21,17,24
141,37,21,17,25
142,36,21,17,26
143,35,21,17,27
144,36,21,17,26
145,36,21,17,26
146,36,21,17,26
147,35,22,17,26
148,35,22,17,26
149,34,23,17,26
150,33,23,17,27
151,33,23,17,27
152,33,23,17,27
153,33,23,17,27
154,33,23,17,27
155,33,23,17,27
156,32,23,17,28
157,33,23,17,27
158,33,22,18,27
159,33,23,18,26
160,33,24,18,25
161,33,24,18,25
162,32,25,18,25
163,32,24,19,25
164,32,24,19,25
165,32,24,20,24
166,31,24,20,25
167,30,25,20,25
168,31,25,20,24
169,31,26,19,24
170,31,25,19,25
171,31,25,19,25
172,31,25,20,24
173,30,25,21,24
174,30,24,22,24
175,30,24,22,24
176,29,24,22,25
177,28,24,22,26
178,27,24,22,27
179,27,24,22,27
180,27,24,21,28
181,27,24,20,29
182,27,24,20,29
183,27,23,21,29
184,28,22,21,29
185,28,21,22,29
186,29,20,22,29
187,29,19,22,30
188,30,19,21,30
189,29,19,21,31
190,29,18,22,31
191,29,18,22,31
192,28,18,23,31
193,27,18,23,32
194,26,18,23,33
195,26,19,23,32
196,26,19,24,31
197,27,19,23,31
198,27,20,22,31
199,26,20,23,31
200,26,19,24,31
201,26,19,23,32
202,25,20,23,32
203,25,20,23,32
204,25,20,24,31
205,24,20,24,32
206,25,20,24,31
207,25,20,24,31
208,26,20,23,31
209,26,19,23,32
210,27,18,23,32
211,27,18,22,33
212,28,18,21,33
213,28,18,21,33
214,28,18,21,33
215,29,18,20,33
216,29,17,20,34
217,29,17,20,34
218,29,17,20,34
219,28,17,20,35
220,27,17,20,36
221,28,17,20,35
222,28,17,21,34
223,28,17,22,33
224,28,17,23,32
225,28,16,23,33
226,28,15,23,34
227,29,15,22,34
228,29,15,23,33
229,29,15,22,34
230,29,15,23,33
231,29,15,24,32
232,29,16,23,32
233,28,16,23,33
234,28,16,23,33
235,28,16,23,33
236,28,16,24,32
237,29,16,23,32
238,29,17,23,31
239,29,17,22,32
240,28,17,23,32
241,29,17,23,31
242,29,16,23,32
243,30,15,23,32
244,30,15,23,32
245,30,15,23,32
246,30,15,23,32
247,31,15,22,32
248,30,16,22,32
249,30,15,23,32
250,31,14,23,32
251,31,15,23,31
252,32,15,23,30
253,32,15,23,30
254,32,15,23,30
255,32,14,24,30
256,31,14,24,31
257,32,14,23,31
258,32,14,23,31
259,32,15,22,31
260,31,15,22,32
261,30,15,22,33
262,31,14,22,33
263,30,14,23,33
264,30,14,23,33
265,30,14,24,32
266,31,13,24,32
267,30,13,24,33
268,31,13,23,33
269,31,13,23,33
270,31,13,23,33
271,31,13,23,33
272,31,13,23,33
273,30,14,23,33
274,31,14,23,32
275,30,14,24,32
276,29,14,25,32
277,29,15,24,32
278,28,15,25,32
279,28,15,24,33
280,28,16,24,32
281,27,16,24,33
282,27,16,24,33
283,26,16,24,34
284,26,16,24,34
285,26,15,24,35
286,25,15,24,36
287,26,15,24,35
288,26,16,23,35
289,26,16,23,35
