,m,d,r,w,P,R,S,T
86,5.0,0.17,0.71,1.0,222743,530814,130269,106174
87,5.0,0.21,0.78,1.0,255232,489563,125574,119631
88,5.0,0.16,0.23,1.0,314983,420922,111813,142282
89,5.0,0.25,0.33,1.0,273017,486239,118085,112659
90,5.0,0.77,0.49,1.0,219210,531803,136399,102588
91,5.0,0.17,0.21,1.0,319933,417123,106541,146403
92,5.0,0.23,0.3,1.0,264115,470323,118713,136849
93,5.0,0.16,0.4,1.0,302138,434052,112629,141181
94,5.0,0.16,0.41,1.0,255050,492239,118802,123909
95,5.0,0.17,0.53,1.0,233447,508859,134011,113683
96,5.0,0.19,0.41,1.0,269016,482612,114342,124030
97,5.0,0.88,0.23,1.0,226324,527789,129306,106581
98,5.0,0.62,0.21,1.0,256742,482600,124017,126641
99,5.0,0.26,0.2,1.0,240049,506117,132334,111500
