,Mutual_Cooperation,Mutual_Defection,Exploitation
0,2221.0,515.0,2214.0
1,2172.0,1495.0,1283.0
2,2143.0,1481.0,1326.0
3,2102.0,1507.0,1341.0
4,2026.0,1502.0,1422.0
5,2001.0,1541.0,1408.0
6,1998.0,1532.0,1420.0
7,1985.0,1524.0,1441.0
8,1991.0,1518.0,1441.0
9,1993.0,1569.0,1388.0
10,1999.0,1578.0,1373.0
11,1959.0,1570.0,1421.0
12,1989.0,1513.0,1448.0
13,2015.0,1524.0,1411.0
14,1999.0,1505.0,1446.0
15,1959.0,1530.0,1461.0
16,1909.0,1593.0,1448.0
17,1930.0,1570.0,1450.0
18,1924.0,1559.0,1467.0
19,1874.0,1606.0,1470.0
20,1875.0,1628.0,1447.0
21,1889.0,1599.0,1462.0
22,1915.0,1565.0,1470.0
23,1843.0,1613.0,1494.0
24,1841.0,1656.0,1453.0
25,1841.0,1642.0,1467.0
26,1785.0,1686.0,1479.0
27,1787.0,1716.0,1447.0
28,1793.0,1724.0,1433.0
29,1787.0,1699.0,1464.0
30,1785.0,1667.0,1498.0
31,1784.0,1690.0,1476.0
32,1800.0,1744.0,1406.0
33,1769.0,1731.0,1450.0
34,1793.0,1743.0,1414.0
35,1785.0,1753.0,1412.0
36,1800.0,1693.0,1457.0
37,1855.0,1709.0,1386.0
38,1879.0,1694.0,1377.0
39,1875.0,1715.0,1360.0
40,1899.0,1672.0,1379.0
41,1935.0,1631.0,1384.0
42,1881.0,1668.0,1401.0
43,1914.0,1668.0,1368.0
44,1953.0,1581.0,1416.0
45,1968.0,1561.0,1421.0
46,1981.0,1517.0,1452.0
47,2001.0,1550.0,1399.0
48,1958.0,1532.0,1460.0
49,1945.0,1573.0,1432.0
50,1983.0,1564.0,1403.0
51,1988.0,1550.0,1412.0
52,1994.0,1589.0,1367.0
53,1970.0,1569.0,1411.0
54,1982.0,1524.0,1444.0
55,2035.0,1517.0,1398.0
56,2016.0,1494.0,1440.0
57,1942.0,1511.0,1497.0
58,1946.0,1534.0,1470.0
59,1911.0,1528.0,1511.0
60,1915.0,1585.0,1450.0
61,1903.0,1576.0,1471.0
62,1955.0,1514.0,1481.0
63,1980.0,1549.0,1421.0
64,1921.0,1544.0,1485.0
65,1936.0,1550.0,1464.0
66,1970.0,1579.0,1401.0
67,1977.0,1560.0,1413.0
68,1961.0,1561.0,1428.0
69,2007.0,1491.0,1452.0
70,2084.0,1434.0,1432.0
71,2108.0,1429.0,1413.0
72,2129.0,1432.0,1389.0
73,2159.0,1416.0,1375.0
74,2161.0,1435.0,1354.0
75,2122.0,1466.0,1362.0
76,2113.0,1451.0,1386.0
77,2116.0,1450.0,1384.0
78,2137.0,1404.0,1409.0
79,2163.0,1341.0,1446.0
80,2204.0,1308.0,1438.0
81,2189.0,1299.0,1462.0
82,2130.0,1350.0,1470.0
83,2071.0,1385.0,1494.0
84,2006.0,1464.0,1480.0
85,1999.0,1504.0,1447.0
86,1945.0,1507.0,1498.0
87,1904.0,1573.0,1473.0
88,1821.0,1590.0,1539.0
89,1828.0,1629.0,1493.0
90,1850.0,1583.0,1517.0
