,defect,tit_for_tat,generous_tit_for_tat,cooperate
0,22,30,23,25
1,21,30,23,26
2,22,30,23,25
3,22,30,22,26
4,22,30,22,26
5,22,30,22,26
6,22,30,23,25
7,22,31,23,24
8,23,31,23,23
9,22,31,24,23
10,22,30,25,23
11,22,30,26,22
12,22,30,26,22
13,22,30,26,22
14,22,30,26,22
15,22,29,26,23
16,22,28,26,24
17,23,28,26,23
18,23,28,26,23
19,23,28,25,24
20,24,28,24,24
21,25,28,24,23
22,25,27,24,24
23,25,28,23,24
24,26,27,23,24
25,26,28,22,24
26,26,27,22,25
27,26,26,22,26
28,26,26,23,25
29,26,25,24,25
30,27,25,23,25
31,27,25,22,26
32,27,24,22,27
33,26,24,22,28
34,26,24,22,28
35,26,24,22,28
36,26,24,22,28
37,27,23,22,28
38,28,23,21,28
39,29,23,20,28
40,29,24,20,27
41,28,24,21,27
42,29,24,20,27
43,29,24,20,27
44,29,24,20,27
45,29,24,21,26
46,29,24,20,27
47,28,24,21,27
48,28,24,22,26
49,28,23,22,27
50,28,23,22,27
51,27,23,22,28
52,28,23,22,27
53,29,23,22,26
54,29,24,21,26
55,29,24,20,27
56,29,25,19,27
57,30,25,19,26
58,29,25,19,27
59,29,26,18,27
60,30,26,18,26
61,31,26,18,25
62,30,27,18,25
63,31,27,18,24
64,32,27,17,24
65,32,27,17,24
66,32,28,16,24
67,32,28,15,25
68,32,29,15,24
69,31,29,16,24
70,30,29,16,25
71,30,29,16,25
72,31,29,16,24
73,32,29,15,24
74,32,29,15,24
75,33,28,15,24
76,34,27,15,24
77,34,26,16,24
78,34,25,16,25
79,34,25,16,25
80,34,25,16,25
81,35,25,16,24
82,34,25,17,24
83,35,25,16,24
84,35,25,16,24
85,34,25,17,24
86,35,24,17,24
87,36,24,17,23
88,36,23,18,23
89,37,23,18,22
90,37,22,19,22
91,37,22,20,21
92,38,22,19,21
93,38,23,19,20
94,38,23,20,19
95,38,22,20,20
96,39,21,20,20
97,39,21,20,20
98,39,22,20,19
99,39,22,21,18
100,39,22,21,18
101,39,22,21,18
102,38,23,21,18
103,38,23,21,18
104,37,23,22,18
105,36,23,23,18
106,35,23,23,19
107,35,23,23,19
108,35,23,23,19
109,36,23,23,18
110,36,23,23,18
111,36,23,23,18
112,36,23,24,17
113,36,23,24,17
114,36,23,24,17
115,36,23,24,17
116,37,23,24,16
117,37,23,24,16
118,38,22,24,16
119,38,22,24,16
