,Mutual_Cooperation,Mutual_Defection,Exploitation
0,2813.0,292.0,1845.0
1,2662.0,1151.0,1137.0
2,2634.0,1189.0,1127.0
3,2597.0,1148.0,1205.0
4,2590.0,1153.0,1207.0
5,2611.0,1115.0,1224.0
6,2600.0,1124.0,1226.0
7,2601.0,1127.0,1222.0
8,2603.0,1133.0,1214.0
9,2585.0,1148.0,1217.0
10,2584.0,1148.0,1218.0
11,2626.0,1090.0,1234.0
12,2599.0,1091.0,1260.0
13,2609.0,1117.0,1224.0
14,2630.0,1092.0,1228.0
15,2679.0,1066.0,1205.0
16,2660.0,1092.0,1198.0
17,2660.0,1071.0,1219.0
18,2664.0,1095.0,1191.0
19,2634.0,1104.0,1212.0
20,2616.0,1101.0,1233.0
21,2606.0,1097.0,1247.0
22,2650.0,1102.0,1198.0
23,2685.0,1022.0,1243.0
24,2654.0,1061.0,1235.0
25,2633.0,1098.0,1219.0
26,2617.0,1101.0,1232.0
27,2570.0,1080.0,1300.0
28,2542.0,1112.0,1296.0
29,2505.0,1130.0,1315.0
30,2514.0,1148.0,1288.0
31,2567.0,1115.0,1268.0
32,2565.0,1096.0,1289.0
33,2579.0,1079.0,1292.0
34,2587.0,1095.0,1268.0
35,2591.0,1094.0,1265.0
36,2600.0,1111.0,1239.0
37,2531.0,1116.0,1303.0
38,2448.0,1153.0,1349.0
39,2469.0,1186.0,1295.0
40,2476.0,1210.0,1264.0
41,2450.0,1217.0,1283.0
42,2407.0,1235.0,1308.0
43,2406.0,1242.0,1302.0
44,2294.0,1245.0,1411.0
45,2334.0,1291.0,1325.0
46,2262.0,1312.0,1376.0
47,2308.0,1280.0,1362.0
48,2321.0,1282.0,1347.0
49,2359.0,1235.0,1356.0
50,2425.0,1243.0,1282.0
51,2386.0,1246.0,1318.0
52,2380.0,1249.0,1321.0
53,2389.0,1252.0,1309.0
54,2390.0,1265.0,1295.0
55,2387.0,1249.0,1314.0
56,2363.0,1270.0,1317.0
57,2373.0,1254.0,1323.0
58,2384.0,1195.0,1371.0
59,2367.0,1230.0,1353.0
60,2325.0,1262.0,1363.0
61,2324.0,1284.0,1342.0
62,2331.0,1279.0,1340.0
63,2339.0,1300.0,1311.0
64,2338.0,1248.0,1364.0
65,2300.0,1273.0,1377.0
66,2282.0,1286.0,1382.0
67,2322.0,1310.0,1318.0
68,2255.0,1312.0,1383.0
69,2261.0,1334.0,1355.0
70,2290.0,1330.0,1330.0
71,2286.0,1324.0,1340.0
72,2273.0,1329.0,1348.0
73,2291.0,1310.0,1349.0
74,2244.0,1330.0,1376.0
75,2239.0,1369.0,1342.0
76,2237.0,1366.0,1347.0
77,2255.0,1334.0,1361.0
78,2245.0,1367.0,1338.0
79,2160.0,1363.0,1427.0
80,2144.0,1433.0,1373.0
81,2085.0,1450.0,1415.0
82,2127.0,1462.0,1361.0
83,2158.0,1378.0,1414.0
84,2213.0,1339.0,1398.0
85,2230.0,1332.0,1388.0
86,2247.0,1373.0,1330.0
87,2264.0,1368.0,1318.0
88,2314.0,1308.0,1328.0
89,2318.0,1295.0,1337.0
90,2312.0,1287.0,1351.0
91,2244.0,1304.0,1402.0
92,2276.0,1329.0,1345.0
93,2293.0,1334.0,1323.0
94,2253.0,1347.0,1350.0
95,2247.0,1348.0,1355.0
96,2247.0,1375.0,1328.0
97,2202.0,1352.0,1396.0
98,2199.0,1419.0,1332.0
99,2237.0,1347.0,1366.0
100,2318.0,1321.0,1311.0
101,2335.0,1318.0,1297.0
102,2332.0,1297.0,1321.0
103,2360.0,1278.0,1312.0
104,2379.0,1284.0,1287.0
105,2317.0,1277.0,1356.0
106,2261.0,1284.0,1405.0
107,2279.0,1267.0,1404.0
108,2355.0,1248.0,1347.0
109,2327.0,1245.0,1378.0
110,2293.0,1251.0,1406.0
111,2323.0,1285.0,1342.0
112,2348.0,1251.0,1351.0
113,2358.0,1259.0,1333.0
114,2357.0,1254.0,1339.0
115,2300.0,1264.0,1386.0
116,2311.0,1266.0,1373.0
117,2329.0,1246.0,1375.0
118,2298.0,1303.0,1349.0
119,2301.0,1315.0,1334.0
120,2335.0,1294.0,1321.0
121,2337.0,1259.0,1354.0
122,2325.0,1279.0,1346.0
123,2357.0,1289.0,1304.0
124,2347.0,1296.0,1307.0
125,2384.0,1272.0,1294.0
126,2392.0,1297.0,1261.0
127,2402.0,1256.0,1292.0
128,2387.0,1278.0,1285.0
129,2386.0,1269.0,1295.0
130,2333.0,1279.0,1338.0
131,2314.0,1327.0,1309.0
132,2310.0,1302.0,1338.0
133,2346.0,1294.0,1310.0
134,2366.0,1273.0,1311.0
135,2372.0,1246.0,1332.0
136,2408.0,1230.0,1312.0
137,2384.0,1244.0,1322.0
138,2389.0,1243.0,1318.0
139,2316.0,1253.0,1381.0
140,2250.0,1310.0,1390.0
141,2254.0,1359.0,1337.0
142,2239.0,1360.0,1351.0
143,2276.0,1300.0,1374.0
144,2311.0,1300.0,1339.0
145,2315.0,1272.0,1363.0
146,2307.0,1315.0,1328.0
147,2300.0,1299.0,1351.0
148,2297.0,1323.0,1330.0
149,2299.0,1273.0,1378.0
150,2259.0,1267.0,1424.0
151,2278.0,1268.0,1404.0
152,2333.0,1255.0,1362.0
153,2344.0,1240.0,1366.0
154,2335.0,1263.0,1352.0
155,2347.0,1258.0,1345.0
156,2279.0,1274.0,1397.0
157,2254.0,1330.0,1366.0
158,2264.0,1292.0,1394.0
159,2278.0,1310.0,1362.0
160,2272.0,1300.0,1378.0
161,2277.0,1282.0,1391.0
162,2290.0,1286.0,1374.0
163,2290.0,1286.0,1374.0
164,2222.0,1328.0,1400.0
165,2219.0,1385.0,1346.0
166,2200.0,1347.0,1403.0
167,2197.0,1338.0,1415.0
168,2193.0,1312.0,1445.0
169,2193.0,1370.0,1387.0
170,2204.0,1303.0,1443.0
171,2205.0,1322.0,1423.0
172,2196.0,1320.0,1434.0
173,2172.0,1318.0,1460.0
174,2221.0,1289.0,1440.0
175,2203.0,1302.0,1445.0
176,2218.0,1275.0,1457.0
177,2248.0,1240.0,1462.0
178,2271.0,1220.0,1459.0
179,2368.0,1210.0,1372.0
180,2357.0,1186.0,1407.0
181,2336.0,1192.0,1422.0
182,2349.0,1210.0,1391.0
183,2359.0,1191.0,1400.0
184,2332.0,1194.0,1424.0
185,2302.0,1221.0,1427.0
186,2271.0,1215.0,1464.0
187,2276.0,1206.0,1468.0
188,2233.0,1237.0,1480.0
189,2197.0,1263.0,1490.0
190,2264.0,1248.0,1438.0
191,2287.0,1236.0,1427.0
192,2211.0,1241.0,1498.0
193,2211.0,1237.0,1502.0
194,2240.0,1241.0,1469.0
195,2243.0,1285.0,1422.0
196,2213.0,1292.0,1445.0
197,2256.0,1244.0,1450.0
198,2318.0,1230.0,1402.0
199,2309.0,1208.0,1433.0
200,2307.0,1241.0,1402.0
201,2303.0,1194.0,1453.0
202,2235.0,1231.0,1484.0
203,2230.0,1244.0,1476.0
204,2250.0,1294.0,1406.0
205,2254.0,1299.0,1397.0
206,2202.0,1311.0,1437.0
207,2177.0,1342.0,1431.0
208,2183.0,1356.0,1411.0
209,2200.0,1363.0,1387.0
210,2198.0,1317.0,1435.0
211,2106.0,1364.0,1480.0
212,2111.0,1395.0,1444.0
213,2161.0,1396.0,1393.0
214,2139.0,1370.0,1441.0
215,2174.0,1386.0,1390.0
216,2165.0,1358.0,1427.0
217,2166.0,1394.0,1390.0
218,2104.0,1415.0,1431.0
219,2039.0,1468.0,1443.0
220,2079.0,1442.0,1429.0
221,2133.0,1412.0,1405.0
222,2176.0,1389.0,1385.0
223,2160.0,1330.0,1460.0
224,2197.0,1357.0,1396.0
225,2234.0,1270.0,1446.0
226,2228.0,1284.0,1438.0
227,2235.0,1364.0,1351.0
228,2160.0,1368.0,1422.0
229,2176.0,1380.0,1394.0
230,2165.0,1399.0,1386.0
231,2184.0,1371.0,1395.0
232,2160.0,1402.0,1388.0
233,2202.0,1366.0,1382.0
234,2261.0,1325.0,1364.0
235,2293.0,1287.0,1370.0
236,2329.0,1299.0,1322.0
237,2282.0,1289.0,1379.0
238,2229.0,1341.0,1380.0
239,2210.0,1385.0,1355.0
240,2163.0,1407.0,1380.0
241,2152.0,1426.0,1372.0
242,2196.0,1417.0,1337.0
243,2169.0,1415.0,1366.0
244,2182.0,1411.0,1357.0
245,2194.0,1424.0,1332.0
246,2255.0,1338.0,1357.0
247,2281.0,1340.0,1329.0
248,2273.0,1338.0,1339.0
249,2285.0,1303.0,1362.0
250,2309.0,1299.0,1342.0
251,2309.0,1358.0,1283.0
252,2278.0,1344.0,1328.0
253,2263.0,1345.0,1342.0
254,2191.0,1362.0,1397.0
255,2226.0,1376.0,1348.0
256,2227.0,1372.0,1351.0
257,2213.0,1403.0,1334.0
258,2203.0,1426.0,1321.0
259,2157.0,1412.0,1381.0
260,2167.0,1444.0,1339.0
261,2155.0,1452.0,1343.0
262,2173.0,1453.0,1324.0
263,2175.0,1474.0,1301.0
264,2188.0,1433.0,1329.0
265,2196.0,1422.0,1332.0
266,2141.0,1419.0,1390.0
267,2099.0,1428.0,1423.0
268,2105.0,1487.0,1358.0
269,2090.0,1494.0,1366.0
270,2131.0,1488.0,1331.0
271,2127.0,1462.0,1361.0
272,2139.0,1454.0,1357.0
273,2167.0,1429.0,1354.0
274,2164.0,1440.0,1346.0
275,2217.0,1383.0,1350.0
276,2248.0,1389.0,1313.0
277,2229.0,1362.0,1359.0
278,2240.0,1402.0,1308.0
279,2249.0,1384.0,1317.0
280,2224.0,1360.0,1366.0
281,2231.0,1404.0,1315.0
282,2229.0,1400.0,1321.0
283,2221.0,1429.0,1300.0
284,2192.0,1403.0,1355.0
285,2200.0,1419.0,1331.0
286,2201.0,1449.0,1300.0
287,2189.0,1436.0,1325.0
288,2218.0,1405.0,1327.0
289,2213.0,1426.0,1311.0
290,2224.0,1402.0,1324.0
291,2210.0,1382.0,1358.0
292,2232.0,1328.0,1390.0
293,2222.0,1340.0,1388.0
294,2170.0,1366.0,1414.0
295,2163.0,1420.0,1367.0
296,2145.0,1414.0,1391.0
297,2165.0,1431.0,1354.0
298,2149.0,1460.0,1341.0
299,2197.0,1476.0,1277.0
300,2109.0,1483.0,1358.0
301,2096.0,1551.0,1303.0
302,2101.0,1496.0,1353.0
303,2080.0,1493.0,1377.0
304,2098.0,1521.0,1331.0
305,2082.0,1495.0,1373.0
306,2125.0,1527.0,1298.0
307,2096.0,1512.0,1342.0
308,2091.0,1474.0,1385.0
309,2028.0,1503.0,1419.0
310,2040.0,1535.0,1375.0
311,1976.0,1572.0,1402.0
312,1922.0,1640.0,1388.0
313,1934.0,1634.0,1382.0
314,1972.0,1626.0,1352.0
315,1929.0,1626.0,1395.0
316,1914.0,1667.0,1369.0
317,1940.0,1585.0,1425.0
318,1965.0,1599.0,1386.0
319,1956.0,1593.0,1401.0
320,1984.0,1556.0,1410.0
321,1967.0,1576.0,1407.0
322,1977.0,1563.0,1410.0
323,1986.0,1521.0,1443.0
324,1972.0,1532.0,1446.0
325,1979.0,1555.0,1416.0
326,1915.0,1544.0,1491.0
327,1936.0,1577.0,1437.0
328,1946.0,1584.0,1420.0
329,1896.0,1603.0,1451.0
330,1904.0,1592.0,1454.0
331,1938.0,1661.0,1351.0
332,1930.0,1648.0,1372.0
333,1954.0,1639.0,1357.0
334,1885.0,1631.0,1434.0
335,1905.0,1669.0,1376.0
336,1887.0,1672.0,1391.0
337,1872.0,1681.0,1397.0
338,1883.0,1668.0,1399.0
339,1909.0,1650.0,1391.0
340,1932.0,1643.0,1375.0
341,1975.0,1615.0,1360.0
342,1988.0,1601.0,1361.0
343,1906.0,1622.0,1422.0
344,1940.0,1585.0,1425.0
345,2007.0,1532.0,1411.0
346,2058.0,1469.0,1423.0
347,2077.0,1474.0,1399.0
348,2103.0,1508.0,1339.0
349,2096.0,1512.0,1342.0
350,2104.0,1466.0,1380.0
