,defect,tit_for_tat,generous_tit_for_tat,cooperate
0,30,21,28,21
1,30,21,28,21
2,30,22,28,20
3,30,21,29,20
4,29,21,30,20
5,29,22,29,20
6,29,21,29,21
7,29,21,30,20
8,28,21,31,20
9,28,20,31,21
10,27,20,32,21
11,27,19,32,22
12,28,19,32,21
13,29,19,31,21
14,29,18,31,22
15,28,19,31,22
16,29,19,31,21
17,29,20,30,21
18,29,20,30,21
19,29,21,30,20
20,29,21,31,19
21,28,21,31,20
22,27,21,31,21
23,27,22,31,20
24,28,22,30,20
25,28,22,29,21
26,28,23,28,21
27,27,23,29,21
28,27,23,29,21
29,27,23,28,22
30,27,23,29,21
31,27,23,29,21
32,27,24,28,21
33,28,24,27,21
34,28,24,27,21
35,28,24,28,20
36,28,24,28,20
37,29,24,27,20
38,29,23,28,20
39,29,23,28,20
40,29,23,28,20
41,28,23,29,20
42,28,24,28,20
43,28,25,27,20
44,29,25,26,20
45,28,25,26,21
46,27,25,27,21
47,27,24,27,22
48,27,24,27,22
49,27,23,28,22
50,27,24,27,22
51,27,24,26,23
52,28,23,26,23
53,27,24,26,23
54,26,25,26,23
55,26,25,26,23
56,25,25,26,24
57,25,25,26,24
58,25,25,26,24
59,26,25,26,23
60,26,25,26,23
61,26,24,26,24
62,26,24,26,24
63,26,25,25,24
64,27,25,24,24
65,26,25,24,25
66,26,25,24,25
67,27,25,24,24
68,27,25,24,24
69,27,25,24,24
70,27,24,24,25
71,28,23,24,25
72,28,23,23,26
73,27,23,24,26
74,26,24,24,26
75,26,24,24,26
76,26,24,24,26
77,26,23,25,26
78,26,23,25,26
79,27,23,25,25
80,27,23,25,25
81,27,22,25,26
82,27,22,25,26
83,27,21,26,26
84,26,22,26,26
85,25,22,27,26
86,25,23,27,25
87,26,23,26,25
88,26,23,26,25
89,25,23,26,26
90,24,23,26,27
91,24,23,26,27
92,24,23,26,27
93,24,23,26,27
94,25,23,25,27
95,25,23,24,28
96,25,23,25,27
97,26,23,25,26
98,27,23,25,25
99,28,22,25,25
100,29,21,25,25
101,29,21,25,25
102,29,21,25,25
103,29,21,25,25
104,28,22,25,25
105,28,22,26,24
106,29,21,26,24
107,29,21,26,24
