,Mutual_Cooperation,Mutual_Defection,Exploitation
0,2408.0,453.0,2089.0
1,2321.0,1643.0,986.0
2,2208.0,1639.0,1103.0
3,2113.0,1658.0,1179.0
4,2100.0,1672.0,1178.0
5,2087.0,1679.0,1184.0
6,2053.0,1712.0,1185.0
7,2003.0,1717.0,1230.0
8,1980.0,1775.0,1195.0
9,1951.0,1763.0,1236.0
10,1991.0,1718.0,1241.0
11,1929.0,1722.0,1299.0
12,1919.0,1741.0,1290.0
13,1943.0,1715.0,1292.0
14,1941.0,1708.0,1301.0
15,1969.0,1723.0,1258.0
16,1963.0,1685.0,1302.0
17,1977.0,1652.0,1321.0
18,1988.0,1653.0,1309.0
19,2019.0,1585.0,1346.0
20,2059.0,1588.0,1303.0
21,2053.0,1611.0,1286.0
22,2073.0,1551.0,1326.0
23,2107.0,1543.0,1300.0
24,2073.0,1580.0,1297.0
25,2080.0,1587.0,1283.0
26,2089.0,1581.0,1280.0
27,2079.0,1629.0,1242.0
28,2105.0,1561.0,1284.0
29,2097.0,1570.0,1283.0
30,2154.0,1503.0,1293.0
31,2198.0,1476.0,1276.0
32,2212.0,1405.0,1333.0
33,2240.0,1421.0,1289.0
34,2168.0,1462.0,1320.0
35,2185.0,1491.0,1274.0
36,2181.0,1497.0,1272.0
37,2216.0,1507.0,1227.0
38,2221.0,1476.0,1253.0
39,2243.0,1480.0,1227.0
40,2143.0,1507.0,1300.0
41,2188.0,1483.0,1279.0
42,2156.0,1480.0,1314.0
43,2171.0,1510.0,1269.0
44,2126.0,1540.0,1284.0
45,2136.0,1490.0,1324.0
46,2129.0,1531.0,1290.0
47,2120.0,1548.0,1282.0
48,2131.0,1528.0,1291.0
49,2148.0,1536.0,1266.0
50,2131.0,1570.0,1249.0
51,2128.0,1561.0,1261.0
52,2124.0,1586.0,1240.0
53,2142.0,1576.0,1232.0
54,2068.0,1593.0,1289.0
55,2023.0,1665.0,1262.0
56,2015.0,1629.0,1306.0
57,1964.0,1646.0,1340.0
58,1903.0,1700.0,1347.0
59,1925.0,1740.0,1285.0
60,1897.0,1729.0,1324.0
61,1904.0,1806.0,1240.0
62,1834.0,1779.0,1337.0
63,1773.0,1844.0,1333.0
64,1784.0,1879.0,1287.0
65,1811.0,1870.0,1269.0
66,1821.0,1822.0,1307.0
67,1834.0,1835.0,1281.0
68,1846.0,1826.0,1278.0
69,1877.0,1845.0,1228.0
70,1865.0,1866.0,1219.0
71,1804.0,1884.0,1262.0
72,1775.0,1900.0,1275.0
73,1800.0,1864.0,1286.0
74,1815.0,1861.0,1274.0
75,1838.0,1839.0,1273.0
76,1839.0,1881.0,1230.0
77,1871.0,1824.0,1255.0
78,1807.0,1815.0,1328.0
79,1829.0,1845.0,1276.0
80,1844.0,1828.0,1278.0
81,1801.0,1870.0,1279.0
82,1814.0,1867.0,1269.0
83,1751.0,1892.0,1307.0
84,1783.0,1851.0,1316.0
85,1747.0,1911.0,1292.0
86,1758.0,1936.0,1256.0
87,1778.0,1926.0,1246.0
88,1776.0,1928.0,1246.0
89,1822.0,1922.0,1206.0
90,1820.0,1867.0,1263.0
91,1846.0,1862.0,1242.0
92,1805.0,1850.0,1295.0
93,1849.0,1849.0,1252.0
94,1861.0,1807.0,1282.0
95,1882.0,1775.0,1293.0
96,1856.0,1796.0,1298.0
97,1868.0,1780.0,1302.0
98,1886.0,1827.0,1237.0
99,1828.0,1841.0,1281.0
100,1828.0,1902.0,1220.0
101,1830.0,1844.0,1276.0
102,1831.0,1869.0,1250.0
103,1849.0,1869.0,1232.0
104,1812.0,1831.0,1307.0
105,1827.0,1851.0,1272.0
106,1776.0,1887.0,1287.0
107,1762.0,1903.0,1285.0
108,1689.0,1949.0,1312.0
109,1724.0,1960.0,1266.0
110,1666.0,1964.0,1320.0
111,1648.0,2058.0,1244.0
112,1637.0,2049.0,1264.0
113,1638.0,2075.0,1237.0
114,1658.0,2091.0,1201.0
115,1687.0,2090.0,1173.0
116,1704.0,2050.0,1196.0
117,1744.0,1974.0,1232.0
118,1776.0,1978.0,1196.0
119,1737.0,1979.0,1234.0
120,1703.0,1977.0,1270.0
121,1704.0,2060.0,1186.0
122,1639.0,2090.0,1221.0
123,1643.0,2120.0,1187.0
124,1623.0,2103.0,1224.0
125,1562.0,2120.0,1268.0
126,1591.0,2162.0,1197.0
127,1599.0,2117.0,1234.0
128,1611.0,2132.0,1207.0
129,1559.0,2159.0,1232.0
130,1557.0,2146.0,1247.0
131,1554.0,2170.0,1226.0
132,1561.0,2233.0,1156.0
133,1563.0,2202.0,1185.0
134,1600.0,2162.0,1188.0
135,1586.0,2144.0,1220.0
136,1626.0,2134.0,1190.0
137,1659.0,2106.0,1185.0
138,1672.0,2083.0,1195.0
139,1710.0,2053.0,1187.0
140,1738.0,1971.0,1241.0
141,1715.0,2006.0,1229.0
142,1725.0,2021.0,1204.0
143,1751.0,2019.0,1180.0
144,1745.0,1986.0,1219.0
145,1728.0,1993.0,1229.0
146,1720.0,2015.0,1215.0
147,1728.0,2014.0,1208.0
148,1730.0,1988.0,1232.0
149,1682.0,2021.0,1247.0
150,1716.0,1997.0,1237.0
151,1756.0,1959.0,1235.0
152,1777.0,1901.0,1272.0
153,1809.0,1910.0,1231.0
154,1818.0,1902.0,1230.0
155,1833.0,1925.0,1192.0
156,1823.0,1889.0,1238.0
157,1821.0,1901.0,1228.0
158,1829.0,1887.0,1234.0
159,1750.0,1938.0,1262.0
160,1716.0,1968.0,1266.0
161,1700.0,2002.0,1248.0
162,1718.0,1988.0,1244.0
163,1745.0,1990.0,1215.0
164,1738.0,1933.0,1279.0
165,1758.0,1963.0,1229.0
166,1710.0,1983.0,1257.0
167,1656.0,2036.0,1258.0
168,1703.0,2032.0,1215.0
169,1741.0,1986.0,1223.0
170,1765.0,1948.0,1237.0
171,1802.0,1948.0,1200.0
172,1832.0,1935.0,1183.0
173,1856.0,1889.0,1205.0
174,1842.0,1861.0,1247.0
175,1853.0,1865.0,1232.0
176,1815.0,1901.0,1234.0
177,1842.0,1947.0,1161.0
178,1831.0,1947.0,1172.0
179,1826.0,1927.0,1197.0
180,1852.0,1931.0,1167.0
181,1864.0,1890.0,1196.0
182,1865.0,1865.0,1220.0
183,1868.0,1885.0,1197.0
184,1895.0,1863.0,1192.0
185,1903.0,1833.0,1214.0
186,1882.0,1832.0,1236.0
187,1938.0,1765.0,1247.0
188,1973.0,1773.0,1204.0
189,1981.0,1742.0,1227.0
190,1939.0,1769.0,1242.0
191,1912.0,1787.0,1251.0
192,1912.0,1852.0,1186.0
193,1868.0,1859.0,1223.0
194,1855.0,1834.0,1261.0
195,1864.0,1873.0,1213.0
196,1886.0,1847.0,1217.0
197,1900.0,1795.0,1255.0
198,1853.0,1792.0,1305.0
199,1876.0,1838.0,1236.0
200,1882.0,1787.0,1281.0
201,1913.0,1812.0,1225.0
202,1929.0,1739.0,1282.0
203,1987.0,1722.0,1241.0
204,2005.0,1685.0,1260.0
205,2041.0,1650.0,1259.0
206,2058.0,1619.0,1273.0
207,2100.0,1593.0,1257.0
208,2100.0,1615.0,1235.0
209,2126.0,1628.0,1196.0
210,2124.0,1615.0,1211.0
211,2139.0,1603.0,1208.0
212,2087.0,1625.0,1238.0
213,2022.0,1682.0,1246.0
214,2039.0,1715.0,1196.0
215,2054.0,1712.0,1184.0
216,1986.0,1715.0,1249.0
217,1984.0,1740.0,1226.0
218,1974.0,1731.0,1245.0
219,1994.0,1734.0,1222.0
220,1976.0,1789.0,1185.0
221,1985.0,1757.0,1208.0
222,1996.0,1763.0,1191.0
223,2016.0,1728.0,1206.0
224,2006.0,1779.0,1165.0
225,1946.0,1748.0,1256.0
226,1940.0,1756.0,1254.0
227,1931.0,1759.0,1260.0
228,1931.0,1791.0,1228.0
229,1956.0,1774.0,1220.0
230,1904.0,1802.0,1244.0
231,1907.0,1775.0,1268.0
232,1926.0,1788.0,1236.0
233,1867.0,1810.0,1273.0
234,1818.0,1865.0,1267.0
235,1799.0,1862.0,1289.0
236,1783.0,1889.0,1278.0
237,1714.0,1927.0,1309.0
238,1687.0,1951.0,1312.0
239,1702.0,1950.0,1298.0
240,1717.0,1943.0,1290.0
241,1711.0,1936.0,1303.0
242,1732.0,1912.0,1306.0
243,1667.0,1919.0,1364.0
244,1705.0,1953.0,1292.0
245,1714.0,1867.0,1369.0
246,1725.0,1878.0,1347.0
247,1756.0,1868.0,1326.0
248,1709.0,1887.0,1354.0
249,1662.0,1928.0,1360.0
250,1696.0,1907.0,1347.0
251,1696.0,1925.0,1329.0
252,1700.0,1894.0,1356.0
253,1708.0,1913.0,1329.0
254,1703.0,1893.0,1354.0
255,1683.0,1888.0,1379.0
256,1691.0,1903.0,1356.0
257,1702.0,1932.0,1316.0
258,1707.0,1895.0,1348.0
259,1622.0,1946.0,1382.0
260,1594.0,1952.0,1404.0
261,1596.0,2024.0,1330.0
262,1605.0,2017.0,1328.0
263,1632.0,2044.0,1274.0
264,1648.0,1966.0,1336.0
265,1691.0,1939.0,1320.0
266,1672.0,1872.0,1406.0
267,1644.0,1871.0,1435.0
268,1643.0,1879.0,1428.0
269,1605.0,1904.0,1441.0
270,1602.0,1907.0,1441.0
271,1619.0,1911.0,1420.0
272,1632.0,1906.0,1412.0
273,1653.0,1883.0,1414.0
274,1687.0,1859.0,1404.0
275,1720.0,1838.0,1392.0
276,1710.0,1813.0,1427.0
277,1752.0,1704.0,1494.0
278,1797.0,1699.0,1454.0
279,1795.0,1667.0,1488.0
280,1806.0,1700.0,1444.0
281,1865.0,1653.0,1432.0
282,1859.0,1645.0,1446.0
283,1805.0,1654.0,1491.0
284,1730.0,1707.0,1513.0
285,1720.0,1719.0,1511.0
286,1729.0,1715.0,1506.0
287,1770.0,1666.0,1514.0
288,1852.0,1605.0,1493.0
289,1887.0,1600.0,1463.0
290,1882.0,1579.0,1489.0
291,1876.0,1581.0,1493.0
292,1915.0,1589.0,1446.0
293,1899.0,1574.0,1477.0
294,1904.0,1599.0,1447.0
295,1839.0,1618.0,1493.0
296,1780.0,1653.0,1517.0
297,1787.0,1669.0,1494.0
298,1754.0,1701.0,1495.0
299,1771.0,1747.0,1432.0
300,1767.0,1700.0,1483.0
301,1825.0,1640.0,1485.0
302,1884.0,1616.0,1450.0
303,1822.0,1603.0,1525.0
304,1826.0,1662.0,1462.0
305,1844.0,1647.0,1459.0
306,1782.0,1663.0,1505.0
307,1833.0,1729.0,1388.0
308,1834.0,1697.0,1419.0
309,1809.0,1751.0,1390.0
310,1764.0,1733.0,1453.0
311,1807.0,1775.0,1368.0
312,1792.0,1698.0,1460.0
313,1828.0,1735.0,1387.0
