,defect,tit_for_tat,generous_tit_for_tat,cooperate
0,35,18,25,22
1,35,17,26,22
2,36,16,26,22
3,36,16,26,22
4,37,16,26,21
5,37,16,26,21
6,37,15,27,21
7,37,15,27,21
8,37,15,27,21
9,36,15,28,21
10,37,15,27,21
11,38,15,26,21
12,38,15,26,21
13,39,15,26,20
14,39,15,27,19
15,38,15,27,20
16,38,15,27,20
17,38,15,27,20
18,38,16,26,20
19,39,16,25,20
20,40,15,25,20
21,40,15,25,20
22,39,16,25,20
23,39,15,25,21
24,38,16,25,21
25,38,16,25,21
26,38,15,25,22
27,38,15,25,22
28,39,14,25,22
29,40,13,25,22
30,40,13,25,22
31,40,12,26,22
32,39,12,26,23
33,39,12,26,23
34,40,12,25,23
35,40,11,25,24
36,39,11,26,24
37,39,11,27,23
38,40,11,26,23
39,39,11,27,23
40,39,11,27,23
41,39,11,27,23
42,39,11,26,24
43,40,10,26,24
44,40,10,26,24
45,40,10,26,24
46,41,10,26,23
47,41,10,25,24
48,41,10,25,24
49,40,10,26,24
50,39,10,26,25
51,39,10,25,26
52,39,10,25,26
53,38,10,26,26
54,39,9,26,26
55,38,9,27,26
56,38,9,27,26
57,37,9,28,26
58,37,9,28,26
59,36,9,28,27
60,35,10,28,27
61,36,10,27,27
62,35,10,28,27
63,35,10,29,26
64,34,10,29,27
65,34,9,30,27
66,35,9,29,27
67,35,9,29,27
68,36,9,28,27
69,36,9,27,28
70,37,9,26,28
71,36,9,26,29
72,37,9,26,28
73,36,9,27,28
74,36,10,26,28
75,36,10,26,28
76,36,9,27,28
77,36,9,27,28
78,36,9,27,28
79,37,9,27,27
80,37,9,27,27
81,37,9,26,28
82,37,9,26,28
83,38,9,26,27
84,38,9,26,27
85,38,9,27,26
86,38,10,27,25
87,37,10,27,26
88,37,10,27,26
89,37,10,26,27
90,38,10,26,26
91,39,10,26,25
92,38,10,26,26
93,38,10,26,26
94,38,10,26,26
95,38,10,26,26
96,38,10,27,25
97,39,10,26,25
98,39,10,26,25
99,38,10,26,26
100,37,11,26,26
101,37,11,25,27
102,38,11,24,27
103,37,11,24,28
104,37,11,25,27
105,37,11,25,27
106,37,12,24,27
107,37,12,23,28
108,36,12,23,29
109,35,12,23,30
110,35,12,23,30
111,35,12,24,29
112,34,13,24,29
113,35,12,24,29
114,35,12,25,28
115,36,11,25,28
116,36,11,25,28
117,36,11,26,27
118,36,10,27,27
119,36,11,27,26
120,36,11,27,26
121,35,11,28,26
122,36,10,28,26
123,37,10,27,26
124,37,10,27,26
125,38,10,27,25
126,38,10,28,24
127,37,10,28,25
128,36,10,29,25
129,36,9,29,26
130,36,9,29,26
131,36,9,29,26
132,36,9,29,26
133,36,9,29,26
134,35,9,30,26
135,35,9,30,26
136,34,9,31,26
137,33,10,31,26
138,33,10,31,26
139,32,10,32,26
140,32,10,33,25
141,32,10,32,26
142,32,9,32,27
143,31,9,32,28
144,30,9,33,28
145,30,10,32,28
146,30,10,32,28
147,31,10,31,28
148,31,10,31,28
149,31,10,31,28
150,31,10,32,27
151,30,10,32,28
152,29,10,33,28
153,29,9,34,28
154,29,9,34,28
155,28,9,35,28
156,28,9,34,29
157,28,9,34,29
158,29,9,34,28
159,29,9,34,28
160,30,9,33,28
161,30,9,33,28
162,30,9,34,27
163,30,9,34,27
164,31,9,34,26
165,31,9,34,26
166,31,9,34,26
167,31,9,33,27
168,31,9,34,26
169,30,9,34,27
170,29,10,34,27
171,29,10,35,26
172,30,10,35,25
173,29,10,35,26
174,29,10,35,26
175,30,10,34,26
176,30,11,34,25
177,30,11,34,25
178,29,11,34,26
179,29,11,34,26
180,28,11,35,26
181,27,12,35,26
182,27,12,34,27
183,27,12,33,28
184,27,12,33,28
185,27,12,32,29
186,27,12,32,29
187,26,12,33,29
188,27,12,33,28
189,27,12,33,28
190,27,11,34,28
191,27,12,34,27
192,28,11,34,27
193,28,11,34,27
194,28,12,33,27
195,28,12,33,27
196,28,13,33,26
197,29,13,32,26
198,28,13,32,27
199,27,13,33,27
200,27,12,34,27
201,27,12,34,27
202,28,12,33,27
203,28,12,33,27
204,28,12,34,26
205,28,12,35,25
206,28,12,35,25
207,29,12,35,24
208,29,12,35,24
209,29,12,35,24
210,30,11,35,24
211,30,11,35,24
212,30,11,35,24
213,30,11,35,24
214,29,11,36,24
215,28,11,36,25
216,27,11,37,25
217,27,11,37,25
218,27,11,38,24
219,28,11,37,24
220,28,12,36,24
221,27,12,37,24
222,28,12,37,23
223,28,12,37,23
224,28,12,37,23
225,28,13,36,23
226,28,13,36,23
227,28,13,37,22
228,27,14,37,22
229,27,14,37,22
230,26,14,38,22
231,25,14,38,23
232,25,14,38,23
233,24,14,39,23
234,25,13,39,23
235,25,13,39,23
236,25,13,38,24
237,25,13,39,23
238,25,13,39,23
239,25,13,39,23
240,25,13,39,23
241,24,13,40,23
242,24,13,40,23
243,24,13,40,23
244,23,14,40,23
245,23,14,41,22
246,23,13,42,22
247,22,13,43,22
248,22,13,43,22
249,23,13,43,21
250,24,13,42,21
251,24,13,42,21
252,24,13,42,21
253,24,14,41,21
254,24,15,40,21
255,23,15,40,22
256,22,15,41,22
257,21,15,42,22
258,21,15,43,21
259,20,16,43,21
260,20,15,44,21
261,20,14,45,21
262,20,14,45,21
263,21,14,44,21
264,20,15,44,21
265,21,15,43,21
266,21,15,43,21
267,22,15,42,21
268,21,15,43,21
269,21,15,44,20
270,21,14,45,20
271,21,14,44,21
272,21,14,43,22
273,21,15,43,21
274,21,14,43,22
275,20,14,43,23
276,19,14,43,24
277,19,15,42,24
278,18,15,43,24
279,17,16,43,24
280,17,15,43,25
281,17,15,44,24
282,16,15,45,24
283,15,15,45,25
284,15,15,45,25
285,15,14,46,25
286,15,15,45,25
287,15,15,45,25
288,15,15,44,26
289,15,15,43,27
290,15,15,44,26
291,15,15,45,25
292,15,16,45,24
293,15,16,45,24
294,15,16,45,24
295,16,16,45,23
296,16,16,45,23
297,16,17,45,22
298,16,18,44,22
299,16,19,43,22
300,16,19,43,22
301,17,19,42,22
302,17,19,42,22
303,17,19,43,21
304,17,18,44,21
305,17,18,44,21
306,17,17,45,21
307,16,17,46,21
308,16,17,46,21
309,16,17,46,21
310,16,18,45,21
311,16,18,45,21
312,16,18,45,21
313,16,18,45,21
314,16,19,45,20
315,16,18,46,20
316,16,18,46,20
317,16,17,47,20
318,17,17,46,20
319,16,17,46,21
320,17,17,45,21
321,16,17,46,21
322,16,17,47,20
323,15,17,47,21
324,15,17,47,21
325,15,16,47,22
326,15,16,47,22
327,14,17,47,22
328,15,16,47,22
329,15,15,48,22
330,14,15,48,23
331,14,15,48,23
332,13,15,48,24
333,12,15,49,24
334,13,15,48,24
335,13,15,49,23
336,13,15,48,24
337,13,14,48,25
338,13,14,48,25
339,13,15,47,25
340,12,15,48,25
341,12,14,49,25
342,13,14,48,25
343,13,14,49,24
344,13,14,49,24
345,14,14,49,23
346,13,14,50,23
347,13,14,50,23
348,14,13,50,23
349,14,13,49,24
350,14,13,49,24
351,14,13,48,25
352,14,13,48,25
353,14,13,49,24
354,14,13,48,25
355,14,13,47,26
356,14,13,47,26
357,14,13,47,26
358,13,13,48,26
359,13,13,48,26
360,12,13,49,26
361,12,13,49,26
362,12,13,48,27
363,12,13,48,27
364,12,13,48,27
365,12,12,49,27
366,12,13,48,27
367,12,13,47,28
368,12,12,48,28
369,12,13,47,28
370,12,14,47,27
371,12,14,46,28
372,12,14,45,29
373,11,15,45,29
374,10,15,45,30
375,10,15,45,30
376,10,15,46,29
377,10,15,45,30
378,10,15,44,31
379,10,15,45,30
380,9,15,45,31
381,9,15,44,32
382,9,14,44,33
383,9,14,44,33
384,10,14,43,33
385,10,14,44,32
386,11,14,44,31
387,12,13,44,31
388,12,13,45,30
389,12,14,44,30
390,12,14,44,30
391,11,15,44,30
392,10,15,45,30
393,10,15,44,31
394,11,14,44,31
395,11,14,44,31
396,12,13,44,31
397,12,13,45,30
398,13,13,45,29
399,14,13,44,29
400,14,13,44,29
401,14,13,45,28
402,14,13,46,27
403,14,13,45,28
404,15,13,44,28
405,15,13,43,29
406,15,12,44,29
407,15,13,44,28
408,15,12,44,29
409,14,13,44,29
410,15,13,44,28
411,16,13,44,27
412,17,13,44,26
413,17,13,43,27
414,17,14,42,27
415,17,14,42,27
416,17,14,43,26
417,18,14,42,26
418,19,14,42,25
419,20,14,42,24
420,20,14,42,24
421,21,14,42,23
422,22,14,41,23
423,21,14,42,23
424,21,13,42,24
425,21,13,42,24
426,20,13,42,25
427,21,13,41,25
428,21,13,41,25
429,21,12,42,25
430,22,12,41,25
431,22,11,42,25
432,22,12,41,25
433,22,12,42,24
434,21,12,43,24
435,21,11,43,25
436,21,11,43,25
437,21,11,43,25
438,21,11,42,26
439,21,11,43,25
440,21,11,42,26
441,21,11,43,25
442,21,11,43,25
443,22,11,42,25
444,21,11,43,25
445,20,12,43,25
446,20,11,44,25
447,20,11,44,25
448,19,11,45,25
449,19,11,45,25
450,18,11,46,25
451,18,11,45,26
452,19,11,44,26
453,18,11,45,26
454,18,10,46,26
455,18,10,46,26
456,18,10,45,27
457,17,10,46,27
458,17,10,46,27
459,16,10,46,28
460,15,10,47,28
461,14,10,48,28
462,14,10,48,28
463,14,10,48,28
464,14,10,48,28
465,13,10,49,28
466,14,10,49,27
467,14,10,49,27
468,14,10,49,27
469,14,10,48,28
470,14,10,47,29
471,15,10,46,29
472,15,10,46,29
473,15,10,47,28
474,15,10,47,28
475,15,10,46,29
476,14,10,47,29
477,13,10,48,29
478,13,11,47,29
479,13,11,47,29
480,14,11,46,29
481,13,11,46,30
482,12,11,47,30
483,12,10,47,31
484,13,10,46,31
485,13,10,45,32
486,13,10,46,31
487,13,9,46,32
488,13,8,46,33
489,12,8,46,34
490,11,8,46,35
491,11,8,46,35
492,11,8,47,34
493,11,8,47,34
494,11,8,47,34
495,11,8,46,35
496,10,8,47,35
497,10,8,48,34
498,11,8,48,33
499,11,8,48,33
500,12,8,48,32
501,12,8,47,33
502,12,8,47,33
503,12,8,48,32
504,12,8,48,32
505,12,9,47,32
506,12,9,47,32
507,12,9,48,31
508,12,9,48,31
509,11,9,48,32
510,12,9,47,32
511,12,9,46,33
512,12,9,46,33
513,12,9,47,32
514,12,9,47,32
515,12,9,48,31
516,12,9,48,31
517,12,8,49,31
518,12,9,49,30
519,11,10,49,30
520,11,10,49,30
521,11,10,49,30
522,11,10,49,30
523,12,9,49,30
524,12,9,48,31
525,11,9,49,31
526,11,9,49,31
527,11,9,50,30
528,11,9,50,30
529,11,9,50,30
530,11,9,50,30
531,11,9,49,31
532,11,8,49,32
533,11,8,48,33
534,12,8,47,33
535,12,8,48,32
536,13,8,47,32
537,13,7,48,32
538,13,7,48,32
539,13,7,47,33
540,13,7,46,34
541,13,6,46,35
542,13,6,46,35
543,13,6,46,35
544,13,6,46,35
545,13,6,47,34
546,12,6,47,35
547,12,7,47,34
548,12,7,47,34
549,13,7,47,33
550,14,7,47,32
551,14,7,47,32
552,14,7,47,32
553,14,7,48,31
554,15,7,47,31
555,15,7,47,31
556,15,7,47,31
557,15,7,47,31
558,15,7,48,30
559,15,7,48,30
560,15,7,47,31
561,16,7,47,30
562,16,7,46,31
563,16,8,45,31
564,15,8,46,31
565,15,8,45,32
566,15,7,46,32
567,15,7,46,32
568,16,7,45,32
569,16,7,45,32
570,15,7,46,32
571,15,7,46,32
572,15,7,46,32
573,15,7,45,33
574,15,7,44,34
575,15,7,43,35
576,16,7,43,34
577,15,7,44,34
578,14,7,45,34
579,15,7,44,34
580,16,7,44,33
581,16,7,45,32
582,16,8,45,31
583,16,7,45,32
584,15,7,46,32
585,15,7,45,33
586,15,7,44,34
587,15,7,44,34
588,15,7,45,33
589,15,7,44,34
590,15,8,44,33
591,15,8,44,33
592,15,8,45,32
593,16,8,45,31
594,16,9,44,31
595,16,9,44,31
596,16,9,44,31
597,16,10,44,30
598,16,10,45,29
599,16,10,45,29
600,16,10,45,29
601,17,10,45,28
602,17,10,45,28
603,17,10,45,28
604,17,11,44,28
605,16,11,45,28
606,16,11,45,28
607,16,11,45,28
608,16,11,46,27
