,defect,tit_for_tat,generous_tit_for_tat,cooperate
0,31,18,27,24
1,31,18,26,25
2,31,18,26,25
3,31,19,26,24
4,31,19,26,24
5,32,19,25,24
6,32,18,26,24
7,31,18,26,25
8,31,18,27,24
9,30,18,28,24
10,29,19,28,24
11,29,18,29,24
12,29,18,29,24
13,28,18,29,25
14,28,19,28,25
15,29,19,27,25
16,30,19,27,24
17,29,20,27,24
18,29,20,27,24
19,29,19,28,24
20,29,18,29,24
21,29,18,29,24
22,28,18,30,24
23,29,17,30,24
24,29,17,29,25
25,29,17,28,26
26,30,17,28,25
27,31,17,28,24
28,30,18,28,24
29,30,18,28,24
30,31,18,27,24
31,31,18,27,24
32,31,19,26,24
33,31,18,26,25
34,31,18,26,25
35,31,17,27,25
36,30,18,27,25
37,30,18,27,25
38,30,18,26,26
39,30,18,25,27
40,30,18,25,27
41,31,17,25,27
42,30,17,25,28
43,30,17,25,28
44,30,17,26,27
45,29,17,27,27
46,29,17,26,28
47,29,16,26,29
48,29,16,25,30
49,28,16,25,31
50,27,17,25,31
51,26,18,25,31
52,25,19,25,31
53,25,19,25,31
54,24,20,25,31
55,24,20,26,30
56,23,21,26,30
57,23,22,25,30
58,23,21,25,31
59,23,21,25,31
60,22,21,25,32
61,22,20,25,33
62,22,20,25,33
63,21,20,25,34
64,21,20,25,34
65,21,20,24,35
66,21,20,25,34
67,21,20,25,34
68,21,20,26,33
69,21,20,26,33
70,21,20,26,33
71,21,21,26,32
72,21,21,26,32
73,20,21,27,32
74,20,21,28,31
75,20,20,28,32
76,20,21,27,32
77,20,21,28,31
78,21,20,28,31
79,21,19,28,32
80,21,19,28,32
81,22,19,27,32
82,23,19,27,31
83,23,19,27,31
84,23,18,27,32
85,22,18,28,32
86,22,19,27,32
87,23,19,27,31
88,22,19,28,31
89,23,18,28,31
90,23,19,27,31
91,23,19,28,30
92,22,20,28,30
93,22,20,27,31
94,23,20,26,31
95,23,21,25,31
96,23,20,26,31
97,22,20,26,32
98,21,20,27,32
99,21,20,27,32
100,21,20,27,32
101,21,19,27,33
102,21,18,27,34
103,21,18,26,35
104,20,18,27,35
105,21,18,27,34
106,22,18,26,34
107,22,18,26,34
108,22,18,26,34
109,22,18,25,35
110,23,18,24,35
111,23,19,23,35
112,23,19,23,35
113,23,19,22,36
114,23,19,23,35
115,23,19,23,35
116,22,20,23,35
117,22,21,23,34
118,23,21,23,33
119,24,21,22,33
120,24,22,22,32
121,25,22,22,31
122,26,21,22,31
123,25,21,23,31
124,24,21,24,31
125,24,21,24,31
126,24,22,24,30
127,24,22,25,29
128,24,22,25,29
129,24,23,25,28
130,25,23,24,28
131,26,23,24,27
132,26,23,24,27
133,26,24,24,26
134,27,24,24,25
135,28,24,23,25
136,28,24,23,25
137,29,24,23,24
138,29,25,22,24
139,30,24,22,24
140,29,24,22,25
141,29,25,22,24
142,30,25,22,23
143,30,25,22,23
144,30,24,22,24
145,31,23,22,24
146,31,23,22,24
147,31,24,22,23
148,32,24,22,22
149,33,24,21,22
150,32,25,21,22
151,32,25,21,22
152,31,25,22,22
153,32,24,22,22
154,32,25,21,22
155,31,26,21,22
156,30,27,21,22
157,29,27,21,23
158,30,27,20,23
159,30,27,20,23
160,31,26,20,23
161,31,26,20,23
162,32,25,20,23
163,32,25,21,22
164,32,25,21,22
165,32,25,20,23
166,33,24,20,23
167,33,23,21,23
168,34,23,21,22
169,34,23,20,23
170,34,24,19,23
171,33,24,19,24
172,33,24,19,24
173,33,25,19,23
174,32,26,19,23
175,31,26,19,24
176,31,25,20,24
177,31,25,20,24
178,31,25,20,24
179,31,25,20,24
180,31,26,19,24
181,31,26,19,24
182,31,26,19,24
183,31,26,19,24
184,31,26,19,24
185,31,26,20,23
186,32,26,20,22
187,33,26,19,22
188,33,26,20,21
189,34,25,20,21
190,34,25,20,21
191,33,26,20,21
192,33,26,21,20
193,32,26,21,21
194,32,27,21,20
195,33,27,21,19
196,32,28,21,19
197,32,28,20,20
198,32,28,20,20
199,31,29,20,20
200,30,29,21,20
201,30,30,20,20
202,30,29,21,20
203,30,29,21,20
204,30,29,21,20
205,31,29,21,19
206,31,30,20,19
207,31,30,20,19
208,30,30,21,19
209,30,30,21,19
210,30,29,21,20
211,30,28,22,20
212,30,28,22,20
213,30,27,22,21
214,31,27,22,20
215,32,26,22,20
216,32,26,22,20
217,31,26,23,20
218,31,26,23,20
219,31,26,23,20
220,31,26,23,20
221,31,26,23,20
222,30,26,24,20
223,30,25,25,20
224,31,25,25,19
225,31,26,24,19
226,31,27,23,19
227,32,27,22,19
228,33,26,22,19
229,34,26,21,19
230,35,26,21,18
231,35,27,20,18
232,35,28,19,18
233,35,27,20,18
234,36,26,20,18
235,36,26,20,18
236,35,26,20,19
237,35,26,21,18
238,35,26,21,18
239,35,27,21,17
240,35,26,21,18
241,34,27,21,18
242,33,27,22,18
243,32,28,22,18
244,32,28,22,18
245,32,29,21,18
246,32,29,21,18
247,31,29,22,18
248,30,29,22,19
249,29,30,22,19
250,29,30,22,19
251,28,31,22,19
252,28,31,21,20
253,28,31,20,21
254,27,31,20,22
255,27,32,19,22
256,26,32,20,22
257,26,32,20,22
258,25,33,20,22
259,25,34,19,22
260,25,34,19,22
261,26,34,18,22
262,26,35,18,21
263,26,34,19,21
264,26,34,19,21
265,26,34,19,21
266,25,35,19,21
267,25,35,19,21
268,26,34,19,21
269,26,34,19,21
270,26,34,19,21
271,26,34,19,21
272,27,33,19,21
273,27,33,19,21
274,27,33,20,20
275,27,32,20,21
276,27,33,19,21
277,26,33,20,21
278,27,33,20,20
279,27,34,19,20
280,28,33,19,20
281,28,32,19,21
282,28,33,18,21
283,28,34,18,20
284,28,34,18,20
285,27,35,18,20
286,27,36,18,19
287,27,35,19,19
288,27,35,19,19
289,28,35,19,18
290,27,35,19,19
291,27,35,19,19
292,26,35,20,19
