,defect,tit_for_tat,generous_tit_for_tat,cooperate
0,27,24,17,32
1,26,25,17,32
2,26,25,18,31
3,27,24,18,31
4,27,25,17,31
5,27,24,17,32
6,28,23,17,32
7,29,23,17,31
8,29,23,18,30
9,30,23,18,29
10,30,22,19,29
11,29,22,19,30
12,30,22,19,29
13,30,22,19,29
14,30,22,19,29
15,31,22,18,29
16,31,22,18,29
17,30,22,19,29
18,29,22,20,29
19,28,23,20,29
20,28,22,21,29
21,27,22,22,29
22,28,22,22,28
23,28,23,21,28
24,28,22,21,29
25,29,21,21,29
26,29,22,20,29
27,29,22,20,29
28,29,22,19,30
29,29,21,20,30
30,29,21,20,30
31,29,22,19,30
32,30,21,19,30
33,31,21,19,29
34,31,20,19,30
35,31,20,20,29
36,31,21,19,29
37,31,21,19,29
38,32,21,19,28
39,31,22,19,28
40,31,22,19,28
41,31,23,19,27
42,31,23,19,27
43,31,23,19,27
44,31,23,19,27
45,31,23,18,28
46,31,23,18,28
47,31,23,19,27
48,31,23,19,27
49,31,22,19,28
50,31,21,19,29
51,30,22,19,29
52,31,21,19,29
53,30,21,20,29
54,29,21,21,29
55,29,22,21,28
56,28,22,21,29
57,28,22,20,30
58,28,22,20,30
59,28,21,20,31
60,29,21,19,31
61,29,21,19,31
62,28,21,20,31
63,27,21,21,31
64,27,21,22,30
65,28,20,22,30
66,28,19,23,30
67,28,18,24,30
68,28,18,23,31
69,28,18,24,30
70,27,18,25,30
71,27,19,25,29
72,26,19,25,30
73,25,20,25,30
74,26,20,25,29
75,27,20,24,29
76,27,20,24,29
77,27,20,23,30
78,26,20,23,31
79,25,21,23,31
80,25,22,22,31
81,25,21,23,31
82,25,21,23,31
83,25,21,22,32
84,25,21,23,31
85,25,21,24,30
86,25,21,23,31
87,25,21,23,31
88,25,21,23,31
89,24,21,23,32
90,23,21,23,33
91,23,21,23,33
92,23,22,23,32
93,22,22,23,33
94,22,23,22,33
95,22,23,22,33
96,22,22,22,34
97,22,22,22,34
98,22,22,22,34
99,21,23,22,34
100,21,23,21,35
101,21,23,21,35
102,21,24,20,35
103,21,24,20,35
104,21,24,20,35
105,21,24,21,34
106,21,24,22,33
107,21,24,22,33
108,21,24,23,32
109,21,25,22,32
110,21,25,21,33
111,22,25,21,32
112,22,24,21,33
113,22,23,22,33
114,22,23,21,34
115,22,24,21,33
116,21,25,21,33
117,21,25,21,33
118,21,25,21,33
119,21,25,21,33
120,22,25,20,33
121,21,25,21,33
122,21,26,20,33
123,21,26,20,33
124,21,25,21,33
125,21,25,21,33
126,21,25,21,33
127,21,25,22,32
128,21,24,22,33
129,20,24,22,34
130,20,25,21,34
131,21,25,20,34
132,21,26,20,33
133,21,25,21,33
134,21,25,21,33
135,21,25,21,33
136,21,25,22,32
137,21,25,22,32
138,21,24,22,33
139,21,23,22,34
140,20,23,22,35
141,20,22,23,35
142,20,21,23,36
143,20,21,23,36
144,20,21,22,37
145,20,21,23,36
146,20,21,23,36
147,19,21,23,37
148,19,21,24,36
149,19,22,24,35
150,18,22,24,36
151,18,22,23,37
152,18,22,22,38
153,17,23,22,38
154,17,23,21,39
155,17,24,21,38
156,17,24,22,37
157,16,24,22,38
158,16,25,21,38
159,17,25,21,37
160,18,25,20,37
161,18,24,20,38
162,17,25,20,38
163,17,26,20,37
164,17,26,21,36
165,18,26,20,36
166,18,27,20,35
167,19,27,20,34
168,19,27,20,34
169,19,27,20,34
170,19,26,21,34
171,20,26,20,34
172,20,27,20,33
173,20,26,20,34
174,20,26,20,34
175,19,27,20,34
176,19,28,20,33
177,19,27,20,34
178,20,26,20,34
179,20,27,19,34
180,20,27,19,34
181,19,27,19,35
182,19,27,18,36
183,19,28,17,36
184,20,28,16,36
185,21,28,16,35
186,20,29,16,35
187,19,29,16,36
188,20,29,15,36
189,20,29,16,35
190,20,28,16,36
191,20,28,16,36
192,20,28,15,37
193,21,28,14,37
194,21,28,14,37
195,21,28,14,37
196,21,27,15,37
197,21,28,14,37
198,20,29,14,37
199,20,30,14,36
200,21,30,14,35
201,21,30,14,35
202,22,29,14,35
203,22,28,15,35
204,22,28,16,34
205,21,28,16,35
206,21,28,16,35
207,21,28,17,34
208,21,28,17,34
209,21,28,16,35
210,20,28,17,35
211,21,27,17,35
212,21,27,17,35
213,21,27,17,35
214,20,27,17,36
215,20,27,17,36
216,20,27,17,36
217,20,28,17,35
218,20,28,16,36
219,21,28,16,35
220,20,28,17,35
221,21,28,17,34
222,21,28,17,34
223,21,27,17,35
224,21,26,17,36
225,20,26,17,37
226,21,26,17,36
227,21,26,17,36
228,21,25,17,37
229,21,25,17,37
230,21,26,16,37
231,21,26,16,37
232,22,26,16,36
233,22,26,16,36
234,22,26,17,35
235,22,27,16,35
236,22,27,15,36
237,22,26,15,37
238,22,26,15,37
239,21,26,15,38
240,21,26,15,38
241,21,26,15,38
242,21,25,15,39
243,21,25,15,39
244,21,25,16,38
245,21,25,16,38
246,22,25,15,38
247,21,26,15,38
248,20,26,15,39
249,20,26,15,39
250,20,25,15,40
251,21,24,15,40
252,21,24,15,40
253,21,24,15,40
254,21,23,15,41
255,21,22,15,42
256,21,22,14,43
257,21,22,14,43
258,21,22,14,43
259,21,22,15,42
260,21,22,15,42
261,21,22,15,42
262,21,22,14,43
263,20,23,14,43
264,20,23,14,43
265,19,23,15,43
266,19,24,15,42
267,19,23,16,42
268,19,23,16,42
269,19,24,16,41
270,19,24,17,40
271,19,23,17,41
272,19,22,17,42
273,19,21,17,43
274,18,21,17,44
275,18,22,17,43
276,18,22,17,43
277,18,22,16,44
278,18,23,16,43
279,18,23,16,43
280,18,23,15,44
281,18,23,15,44
282,18,22,15,45
283,18,21,15,46
284,18,21,15,46
285,18,21,15,46
286,18,21,15,46
287,18,21,15,46
288,18,21,15,46
289,18,21,15,46
290,19,21,15,45
291,19,21,15,45
292,19,21,15,45
293,19,20,16,45
294,19,20,17,44
295,19,19,17,45
296,18,20,17,45
297,17,20,18,45
298,17,20,19,44
299,17,19,19,45
300,17,20,19,44
301,18,20,19,43
302,18,20,19,43
303,18,20,19,43
304,18,20,18,44
305,18,20,18,44
306,18,20,18,44
307,18,21,18,43
308,18,21,18,43
309,18,22,18,42
310,18,22,18,42
311,19,22,18,41
312,19,23,18,40
313,19,22,18,41
314,20,21,18,41
315,20,21,18,41
316,20,21,19,40
317,20,21,19,40
318,19,21,20,40
319,19,21,20,40
320,20,21,20,39
321,20,21,20,39
322,20,21,21,38
323,20,21,21,38
324,20,21,22,37
325,20,22,22,36
326,20,22,23,35
327,20,22,22,36
328,20,22,22,36
329,21,21,22,36
330,21,21,23,35
331,21,21,22,36
332,21,22,22,35
333,22,22,22,34
334,23,21,22,34
335,24,21,22,33
336,24,22,22,32
337,24,23,22,31
338,24,23,22,31
339,24,24,22,30
340,24,24,22,30
341,24,24,22,30
342,23,25,22,30
343,23,25,23,29
344,23,25,23,29
345,23,25,23,29
346,23,24,23,30
347,23,25,23,29
348,23,26,22,29
349,23,26,22,29
350,24,26,22,28
351,24,26,22,28
352,25,26,22,27
353,25,26,22,27
354,25,27,21,27
355,25,27,21,27
356,25,27,21,27
357,25,26,22,27
358,25,26,22,27
359,25,26,22,27
360,25,25,23,27
361,25,25,23,27
362,25,26,23,26
363,24,26,24,26
364,25,26,23,26
365,25,26,23,26
366,25,25,23,27
367,24,25,23,28
368,24,26,23,27
369,24,27,22,27
370,23,27,22,28
371,23,27,22,28
372,23,28,21,28
373,24,27,21,28
374,24,28,21,27
375,23,28,21,28
376,23,28,21,28
377,23,28,21,28
378,23,28,21,28
379,23,27,22,28
380,23,27,22,28
381,23,27,22,28
382,22,27,23,28
383,21,27,23,29
384,20,27,23,30
385,20,27,23,30
386,20,27,22,31
387,20,26,23,31
388,20,26,23,31
389,19,27,23,31
390,19,27,23,31
391,19,27,23,31
392,20,27,23,30
393,20,27,23,30
394,20,28,23,29
395,20,28,22,30
396,20,29,22,29
397,20,29,22,29
398,20,29,21,30
399,20,28,22,30
400,20,28,23,29
401,20,28,23,29
402,20,29,22,29
403,20,29,23,28
404,20,29,23,28
405,21,28,23,28
406,21,28,23,28
407,21,29,23,27
408,21,29,23,27
409,22,28,23,27
410,22,27,23,28
411,22,28,23,27
412,22,27,24,27
413,22,26,24,28
414,22,27,23,28
415,22,27,23,28
416,22,27,24,27
417,22,28,24,26
418,22,27,24,27
419,22,27,24,27
420,23,27,23,27
421,23,27,22,28
422,23,27,22,28
423,23,26,22,29
424,24,26,21,29
425,24,26,20,30
426,23,27,20,30
427,24,26,20,30
428,24,26,20,30
429,23,27,20,30
430,23,28,19,30
431,23,28,19,30
432,23,28,19,30
433,22,29,19,30
434,22,28,20,30
435,23,28,20,29
436,23,28,19,30
437,23,28,19,30
438,24,28,19,29
439,25,28,18,29
440,25,29,17,29
441,25,29,17,29
442,25,29,17,29
443,25,29,17,29
444,25,28,17,30
445,24,28,17,31
446,24,28,16,32
447,24,27,16,33
448,24,27,16,33
449,23,27,17,33
450,23,27,17,33
451,22,28,17,33
452,23,27,17,33
453,24,27,16,33
454,24,27,16,33
455,24,28,15,33
456,24,28,14,34
457,24,28,13,35
458,25,27,13,35
459,26,26,13,35
460,27,25,13,35
461,27,25,14,34
462,28,24,14,34
463,29,24,14,33
464,29,24,15,32
465,29,24,15,32
466,29,24,16,31
467,29,25,16,30
468,29,26,15,30
469,29,26,14,31
470,29,27,13,31
471,29,27,13,31
472,29,26,13,32
473,28,26,13,33
474,28,26,13,33
475,28,26,13,33
476,27,26,13,34
477,27,26,12,35
478,27,26,12,35
479,27,25,12,36
480,28,24,12,36
481,29,24,11,36
482,29,23,11,37
483,29,23,11,37
484,29,23,11,37
485,28,24,11,37
486,28,24,12,36
487,28,24,12,36
488,28,24,12,36
489,28,24,12,36
490,28,23,12,37
491,28,24,11,37
492,28,24,11,37
493,28,25,10,37
494,29,25,10,36
495,28,26,10,36
496,28,25,11,36
497,28,25,11,36
498,27,25,11,37
499,27,25,11,37
500,28,25,11,36
501,28,24,12,36
502,27,24,13,36
503,28,24,13,35
504,29,23,13,35
505,29,23,13,35
506,29,22,13,36
507,29,22,13,36
508,29,22,14,35
509,29,23,14,34
510,29,23,14,34
511,29,23,14,34
512,29,24,14,33
513,29,23,15,33
514,28,24,15,33
515,28,25,15,32
516,29,25,14,32
517,30,24,14,32
518,30,24,13,33
519,29,24,14,33
520,30,24,14,32
521,31,23,14,32
522,32,22,14,32
523,32,22,15,31
524,32,22,14,32
525,32,23,13,32
526,32,23,13,32
527,33,23,12,32
528,32,23,12,33
529,31,24,12,33
530,31,24,12,33
531,30,25,12,33
532,30,24,13,33
533,30,24,13,33
534,29,24,13,34
535,28,25,13,34
536,28,25,12,35
537,28,25,12,35
538,28,24,12,36
539,27,24,12,37
540,27,23,12,38
541,27,23,12,38
542,27,23,12,38
543,27,23,12,38
544,27,23,12,38
545,26,24,12,38
546,27,23,12,38
547,28,23,12,37
548,28,24,12,36
549,28,24,12,36
550,28,24,12,36
551,28,24,12,36
552,29,23,12,36
553,29,23,12,36
554,28,23,12,37
555,29,23,12,36
556,29,23,12,36
557,29,22,13,36
558,30,21,13,36
559,30,20,14,36
560,30,20,14,36
561,30,20,15,35
562,30,21,15,34
563,30,21,15,34
564,31,20,15,34
565,31,20,15,34
566,32,19,15,34
567,32,18,15,35
568,33,17,15,35
569,32,17,15,36
570,32,18,14,36
571,32,18,14,36
572,32,18,14,36
573,33,18,13,36
574,33,18,13,36
575,32,18,13,37
576,32,19,13,36
577,32,20,13,35
578,32,20,13,35
579,31,20,13,36
580,30,20,13,37
581,30,20,13,37
582,30,20,13,37
583,30,19,14,37
584,30,19,13,38
585,30,19,13,38
586,31,19,13,37
587,32,19,13,36
588,32,19,13,36
589,32,20,13,35
590,31,20,14,35
591,31,21,14,34
592,30,22,14,34
593,30,22,14,34
594,31,21,14,34
595,30,21,14,35
596,30,21,14,35
597,30,22,14,34
598,29,22,14,35
599,29,22,14,35
600,29,22,13,36
601,29,22,12,37
602,28,22,12,38
603,28,21,12,39
604,28,21,11,40
605,28,21,11,40
606,28,21,11,40
607,27,21,11,41
608,27,21,11,41
609,28,21,11,40
610,29,20,11,40
611,29,19,11,41
612,28,19,11,42
613,29,18,11,42
614,29,17,11,43
615,28,17,12,43
616,28,17,13,42
617,28,17,13,42
618,27,18,13,42
619,27,18,13,42
620,27,17,13,43
621,27,17,14,42
622,26,17,15,42
623,25,18,15,42
624,24,18,15,43
625,24,17,16,43
626,24,17,16,43
627,23,18,16,43
628,23,18,16,43
629,23,17,16,44
630,24,16,16,44
631,24,17,16,43
632,24,18,16,42
633,24,18,16,42
634,24,18,16,42
635,24,18,15,43
636,24,18,15,43
637,24,18,15,43
638,24,17,16,43
639,25,17,16,42
640,25,17,15,43
641,24,18,15,43
642,24,18,15,43
643,24,19,15,42
644,24,20,15,41
645,24,20,15,41
646,25,20,15,40
647,24,20,15,41
648,23,20,16,41
649,23,20,16,41
650,23,20,16,41
651,23,20,16,41
652,23,20,16,41
653,23,19,16,42
654,24,19,16,41
655,25,18,16,41
656,24,18,17,41
657,25,17,17,41
658,26,17,17,40
659,26,17,16,41
660,26,17,17,40
661,25,17,17,41
662,25,16,17,42
663,26,16,17,41
664,25,16,17,42
665,25,17,17,41
666,26,17,17,40
667,27,16,17,40
668,27,16,17,40
669,26,16,17,41
670,25,16,17,42
671,24,16,17,43
672,24,16,18,42
673,25,16,18,41
674,25,16,18,41
675,25,17,17,41
676,25,18,17,40
677,25,18,18,39
678,25,18,18,39
679,25,18,19,38
680,25,18,20,37
681,25,18,20,37
682,25,18,20,37
683,24,19,20,37
684,25,19,20,36
685,25,19,20,36
686,25,18,20,37
687,24,18,20,38
688,24,18,20,38
689,24,18,20,38
690,24,17,20,39
691,24,16,20,40
692,25,15,20,40
693,25,15,20,40
694,25,15,21,39
695,26,15,21,38
696,27,15,20,38
697,27,15,20,38
698,27,15,21,37
699,26,15,22,37
700,26,15,22,37
701,25,15,22,38
702,24,15,23,38
703,25,14,23,38
704,24,14,24,38
705,23,14,25,38
706,22,14,26,38
707,21,14,26,39
708,21,15,26,38
709,21,15,25,39
710,22,15,24,39
711,22,15,23,40
712,21,15,23,41
713,21,14,24,41
714,21,14,24,41
715,21,14,24,41
716,21,15,24,40
717,21,15,23,41
718,21,15,23,41
719,21,16,23,40
720,21,16,23,40
721,22,15,23,40
722,22,15,23,40
723,22,15,24,39
724,22,15,23,40
725,22,15,23,40
726,22,15,23,40
727,22,16,22,40
728,22,16,23,39
729,21,17,23,39
730,21,18,22,39
731,21,18,22,39
732,21,18,22,39
733,20,19,22,39
734,20,18,22,40
735,20,19,22,39
736,20,19,23,38
737,19,19,23,39
738,18,19,24,39
739,19,18,24,39
740,20,18,23,39
741,20,18,22,40
742,20,18,22,40
743,20,18,23,39
744,20,19,23,38
745,19,19,23,39
746,19,20,23,38
747,19,20,24,37
748,19,20,24,37
749,18,21,24,37
750,18,21,24,37
751,18,21,25,36
752,18,22,24,36
753,18,22,24,36
754,17,22,25,36
755,16,22,25,37
756,16,22,25,37
757,15,22,25,38
758,14,22,25,39
759,14,21,25,40
760,14,21,25,40
761,14,21,25,40
762,14,21,26,39
763,14,22,25,39
764,14,23,24,39
765,14,23,23,40
766,14,23,23,40
767,14,22,23,41
768,14,22,24,40
769,13,22,25,40
770,13,21,26,40
771,14,20,26,40
772,14,20,26,40
773,14,21,26,39
774,14,21,26,39
775,14,21,26,39
776,14,22,26,38
777,14,21,27,38
778,15,21,26,38
779,16,21,26,37
780,16,20,27,37
781,16,21,26,37
782,16,21,26,37
783,16,21,26,37
784,17,21,26,36
785,18,20,26,36
786,18,20,26,36
