,Mutual_Cooperation,Mutual_Defection,Exploitation
0,2542.0,386.0,2022.0
1,2473.0,1270.0,1207.0
2,2443.0,1274.0,1233.0
3,2423.0,1291.0,1236.0
4,2306.0,1261.0,1383.0
5,2308.0,1319.0,1323.0
6,2350.0,1276.0,1324.0
7,2283.0,1301.0,1366.0
8,2202.0,1359.0,1389.0
9,2182.0,1397.0,1371.0
10,2098.0,1442.0,1410.0
11,2129.0,1466.0,1355.0
12,2136.0,1391.0,1423.0
13,2112.0,1414.0,1424.0
14,2095.0,1461.0,1394.0
15,2089.0,1466.0,1395.0
16,2045.0,1479.0,1426.0
17,2009.0,1507.0,1434.0
18,2041.0,1469.0,1440.0
19,2065.0,1455.0,1430.0
20,2138.0,1445.0,1367.0
21,2137.0,1398.0,1415.0
22,2171.0,1381.0,1398.0
23,2112.0,1367.0,1471.0
24,2108.0,1442.0,1400.0
25,2141.0,1419.0,1390.0
26,2107.0,1412.0,1431.0
27,2107.0,1430.0,1413.0
28,2091.0,1418.0,1441.0
29,2075.0,1412.0,1463.0
30,2106.0,1403.0,1441.0
31,2085.0,1417.0,1448.0
32,2096.0,1427.0,1427.0
33,2076.0,1447.0,1427.0
34,2016.0,1471.0,1463.0
35,2021.0,1491.0,1438.0
36,2035.0,1515.0,1400.0
37,2010.0,1522.0,1418.0
38,2006.0,1526.0,1418.0
39,1963.0,1556.0,1431.0
40,2000.0,1556.0,1394.0
41,1986.0,1555.0,1409.0
42,1982.0,1577.0,1391.0
43,1985.0,1571.0,1394.0
44,1964.0,1573.0,1413.0
45,1980.0,1595.0,1375.0
46,1960.0,1545.0,1445.0
47,1982.0,1566.0,1402.0
48,1990.0,1575.0,1385.0
49,2006.0,1596.0,1348.0
50,1991.0,1541.0,1418.0
51,2008.0,1512.0,1430.0
52,2053.0,1521.0,1376.0
53,1989.0,1520.0,1441.0
54,2062.0,1508.0,1380.0
55,2081.0,1494.0,1375.0
56,2067.0,1511.0,1372.0
57,2130.0,1427.0,1393.0
58,2171.0,1387.0,1392.0
59,2181.0,1390.0,1379.0
60,2177.0,1361.0,1412.0
61,2126.0,1376.0,1448.0
62,2156.0,1408.0,1386.0
63,2193.0,1384.0,1373.0
64,2224.0,1340.0,1386.0
65,2198.0,1356.0,1396.0
66,2156.0,1367.0,1427.0
67,2177.0,1347.0,1426.0
68,2189.0,1374.0,1387.0
69,2209.0,1289.0,1452.0
70,2201.0,1332.0,1417.0
71,2227.0,1313.0,1410.0
72,2238.0,1325.0,1387.0
73,2286.0,1283.0,1381.0
74,2354.0,1276.0,1320.0
75,2282.0,1280.0,1388.0
76,2251.0,1326.0,1373.0
77,2249.0,1349.0,1352.0
78,2243.0,1353.0,1354.0
79,2294.0,1273.0,1383.0
80,2366.0,1261.0,1323.0
81,2351.0,1263.0,1336.0
82,2337.0,1278.0,1335.0
83,2316.0,1260.0,1374.0
84,2331.0,1233.0,1386.0
85,2355.0,1267.0,1328.0
86,2351.0,1260.0,1339.0
87,2340.0,1221.0,1389.0
88,2330.0,1240.0,1380.0
89,2331.0,1229.0,1390.0
90,2406.0,1162.0,1382.0
91,2464.0,1121.0,1365.0
92,2496.0,1119.0,1335.0
93,2524.0,1156.0,1270.0
94,2530.0,1131.0,1289.0
95,2563.0,1092.0,1295.0
96,2587.0,1120.0,1243.0
97,2602.0,1056.0,1292.0
98,2622.0,1064.0,1264.0
99,2589.0,1043.0,1318.0
100,2618.0,1055.0,1277.0
101,2638.0,1038.0,1274.0
102,2662.0,1024.0,1264.0
103,2625.0,1041.0,1284.0
104,2612.0,1047.0,1291.0
105,2635.0,1058.0,1257.0
106,2598.0,1059.0,1293.0
107,2610.0,1078.0,1262.0
108,2608.0,1070.0,1272.0
109,2625.0,1091.0,1234.0
110,2589.0,1091.0,1270.0
111,2602.0,1063.0,1285.0
112,2539.0,1084.0,1327.0
113,2531.0,1102.0,1317.0
114,2580.0,1091.0,1279.0
115,2557.0,1042.0,1351.0
116,2574.0,1109.0,1267.0
117,2599.0,1125.0,1226.0
118,2595.0,1097.0,1258.0
119,2596.0,1104.0,1250.0
120,2628.0,1074.0,1248.0
121,2514.0,1102.0,1334.0
122,2567.0,1123.0,1260.0
123,2568.0,1104.0,1278.0
124,2563.0,1098.0,1289.0
125,2580.0,1111.0,1259.0
126,2562.0,1087.0,1301.0
127,2573.0,1075.0,1302.0
128,2587.0,1106.0,1257.0
129,2597.0,1074.0,1279.0
130,2652.0,1018.0,1280.0
131,2697.0,1033.0,1220.0
132,2638.0,1041.0,1271.0
133,2610.0,1093.0,1247.0
134,2637.0,1064.0,1249.0
135,2619.0,1058.0,1273.0
136,2621.0,1076.0,1253.0
137,2636.0,1090.0,1224.0
138,2624.0,1077.0,1249.0
139,2641.0,1032.0,1277.0
140,2656.0,1020.0,1274.0
141,2721.0,1017.0,1212.0
142,2727.0,971.0,1252.0
143,2740.0,917.0,1293.0
144,2752.0,949.0,1249.0
145,2759.0,926.0,1265.0
146,2792.0,921.0,1237.0
147,2764.0,944.0,1242.0
148,2791.0,889.0,1270.0
149,2822.0,875.0,1253.0
150,2807.0,937.0,1206.0
151,2853.0,869.0,1228.0
152,2889.0,848.0,1213.0
153,2884.0,846.0,1220.0
154,2924.0,834.0,1192.0
155,2964.0,834.0,1152.0
156,2959.0,812.0,1179.0
157,2981.0,848.0,1121.0
158,3018.0,816.0,1116.0
159,3033.0,803.0,1114.0
160,2972.0,830.0,1148.0
161,2848.0,864.0,1238.0
162,2860.0,875.0,1215.0
163,2912.0,858.0,1180.0
164,2888.0,856.0,1206.0
165,2908.0,868.0,1174.0
166,2842.0,891.0,1217.0
167,2852.0,933.0,1165.0
168,2762.0,953.0,1235.0
169,2747.0,1012.0,1191.0
170,2752.0,991.0,1207.0
171,2757.0,1006.0,1187.0
172,2685.0,991.0,1274.0
173,2658.0,1039.0,1253.0
174,2691.0,996.0,1263.0
175,2680.0,997.0,1273.0
176,2705.0,1011.0,1234.0
177,2714.0,992.0,1244.0
178,2728.0,991.0,1231.0
179,2693.0,999.0,1258.0
180,2683.0,1011.0,1256.0
181,2687.0,999.0,1264.0
182,2709.0,976.0,1265.0
183,2747.0,969.0,1234.0
184,2725.0,994.0,1231.0
185,2681.0,1002.0,1267.0
186,2596.0,1052.0,1302.0
187,2638.0,1056.0,1256.0
188,2695.0,1006.0,1249.0
189,2648.0,1032.0,1270.0
190,2658.0,1080.0,1212.0
191,2659.0,1048.0,1243.0
192,2691.0,1039.0,1220.0
193,2664.0,1031.0,1255.0
194,2597.0,1048.0,1305.0
