,Mutual_Cooperation,Mutual_Defection,Exploitation
0,2686.0,327.0,1937.0
1,2494.0,1405.0,1051.0
2,2455.0,1480.0,1015.0
3,2444.0,1488.0,1018.0
4,2444.0,1392.0,1114.0
5,2372.0,1404.0,1174.0
6,2296.0,1473.0,1181.0
7,2306.0,1476.0,1168.0
8,2339.0,1428.0,1183.0
9,2364.0,1447.0,1139.0
10,2344.0,1438.0,1168.0
11,2350.0,1409.0,1191.0
12,2262.0,1436.0,1252.0
13,2235.0,1467.0,1248.0
14,2226.0,1466.0,1258.0
15,2160.0,1517.0,1273.0
16,2136.0,1548.0,1266.0
17,2146.0,1563.0,1241.0
18,2138.0,1604.0,1208.0
19,2032.0,1632.0,1286.0
20,2020.0,1642.0,1288.0
21,2028.0,1681.0,1241.0
22,2051.0,1665.0,1234.0
23,2005.0,1711.0,1234.0
24,1975.0,1746.0,1229.0
25,1983.0,1748.0,1219.0
26,1998.0,1724.0,1228.0
27,2012.0,1709.0,1229.0
28,1934.0,1735.0,1281.0
29,1939.0,1789.0,1222.0
30,1928.0,1785.0,1237.0
31,1905.0,1807.0,1238.0
32,1876.0,1807.0,1267.0
33,1903.0,1815.0,1232.0
34,1874.0,1772.0,1304.0
35,1837.0,1799.0,1314.0
36,1826.0,1836.0,1288.0
37,1864.0,1793.0,1293.0
38,1933.0,1768.0,1249.0
39,1956.0,1775.0,1219.0
40,1947.0,1766.0,1237.0
41,1907.0,1762.0,1281.0
42,1895.0,1763.0,1292.0
43,1855.0,1789.0,1306.0
44,1886.0,1794.0,1270.0
45,1889.0,1806.0,1255.0
46,1896.0,1786.0,1268.0
47,1832.0,1814.0,1304.0
48,1826.0,1814.0,1310.0
49,1833.0,1852.0,1265.0
50,1882.0,1770.0,1298.0
51,1920.0,1764.0,1266.0
52,1855.0,1782.0,1313.0
53,1864.0,1794.0,1292.0
54,1835.0,1786.0,1329.0
55,1775.0,1855.0,1320.0
56,1691.0,1858.0,1401.0
57,1708.0,1948.0,1294.0
58,1684.0,1943.0,1323.0
59,1685.0,1956.0,1309.0
60,1680.0,1972.0,1298.0
61,1702.0,1928.0,1320.0
62,1722.0,1959.0,1269.0
63,1654.0,1946.0,1350.0
64,1655.0,1961.0,1334.0
65,1595.0,2005.0,1350.0
66,1607.0,1998.0,1345.0
67,1641.0,2005.0,1304.0
68,1654.0,1932.0,1364.0
69,1696.0,1909.0,1345.0
70,1712.0,1948.0,1290.0
71,1727.0,1935.0,1288.0
72,1727.0,1875.0,1348.0
73,1800.0,1839.0,1311.0
74,1775.0,1792.0,1383.0
75,1780.0,1856.0,1314.0
76,1823.0,1800.0,1327.0
77,1817.0,1834.0,1299.0
78,1799.0,1862.0,1289.0
79,1799.0,1843.0,1308.0
80,1822.0,1869.0,1259.0
81,1856.0,1803.0,1291.0
82,1881.0,1736.0,1333.0
83,1852.0,1729.0,1369.0
84,1883.0,1698.0,1369.0
85,1908.0,1670.0,1372.0
86,1912.0,1692.0,1346.0
87,1899.0,1702.0,1349.0
88,1832.0,1743.0,1375.0
89,1869.0,1757.0,1324.0
90,1871.0,1723.0,1356.0
91,1838.0,1734.0,1378.0
92,1786.0,1789.0,1375.0
93,1790.0,1798.0,1362.0
94,1727.0,1872.0,1351.0
95,1753.0,1935.0,1262.0
96,1759.0,1900.0,1291.0
97,1692.0,1932.0,1326.0
98,1631.0,1985.0,1334.0
99,1665.0,1917.0,1368.0
100,1715.0,1949.0,1286.0
101,1732.0,1885.0,1333.0
102,1781.0,1872.0,1297.0
103,1796.0,1874.0,1280.0
104,1795.0,1843.0,1312.0
105,1808.0,1868.0,1274.0
106,1835.0,1835.0,1280.0
107,1749.0,1844.0,1357.0
108,1782.0,1850.0,1318.0
109,1805.0,1826.0,1319.0
110,1767.0,1844.0,1339.0
111,1749.0,1854.0,1347.0
112,1751.0,1887.0,1312.0
113,1683.0,1895.0,1372.0
114,1705.0,1925.0,1320.0
115,1713.0,1909.0,1328.0
116,1714.0,1912.0,1324.0
117,1756.0,1871.0,1323.0
118,1787.0,1832.0,1331.0
119,1796.0,1820.0,1334.0
120,1817.0,1805.0,1328.0
121,1817.0,1818.0,1315.0
122,1836.0,1766.0,1348.0
123,1869.0,1745.0,1336.0
124,1888.0,1753.0,1309.0
125,1945.0,1698.0,1307.0
126,1929.0,1709.0,1312.0
127,1935.0,1682.0,1333.0
128,1968.0,1690.0,1292.0
129,1985.0,1611.0,1354.0
130,2012.0,1610.0,1328.0
131,2006.0,1579.0,1365.0
132,2057.0,1577.0,1316.0
133,2057.0,1551.0,1342.0
134,2088.0,1547.0,1315.0
135,2104.0,1578.0,1268.0
136,2123.0,1584.0,1243.0
137,2132.0,1580.0,1238.0
138,2080.0,1564.0,1306.0
139,2107.0,1520.0,1323.0
140,2169.0,1514.0,1267.0
141,2172.0,1514.0,1264.0
142,2185.0,1481.0,1284.0
143,2189.0,1475.0,1286.0
144,2182.0,1489.0,1279.0
145,2199.0,1471.0,1280.0
146,2259.0,1468.0,1223.0
147,2265.0,1437.0,1248.0
148,2289.0,1399.0,1262.0
149,2315.0,1389.0,1246.0
150,2312.0,1386.0,1252.0
151,2323.0,1366.0,1261.0
152,2335.0,1380.0,1235.0
153,2341.0,1376.0,1233.0
154,2364.0,1359.0,1227.0
155,2340.0,1351.0,1259.0
156,2377.0,1288.0,1285.0
157,2377.0,1303.0,1270.0
158,2371.0,1323.0,1256.0
159,2383.0,1330.0,1237.0
160,2374.0,1347.0,1229.0
161,2388.0,1320.0,1242.0
162,2326.0,1322.0,1302.0
163,2343.0,1365.0,1242.0
164,2323.0,1320.0,1307.0
165,2329.0,1353.0,1268.0
166,2335.0,1383.0,1232.0
167,2346.0,1357.0,1247.0
168,2343.0,1337.0,1270.0
169,2362.0,1355.0,1233.0
170,2282.0,1373.0,1295.0
171,2306.0,1389.0,1255.0
172,2307.0,1366.0,1277.0
173,2315.0,1361.0,1274.0
174,2326.0,1392.0,1232.0
175,2333.0,1357.0,1260.0
176,2359.0,1337.0,1254.0
177,2409.0,1359.0,1182.0
178,2387.0,1334.0,1229.0
179,2428.0,1303.0,1219.0
180,2469.0,1293.0,1188.0
181,2466.0,1285.0,1199.0
182,2471.0,1238.0,1241.0
183,2483.0,1259.0,1208.0
184,2477.0,1279.0,1194.0
185,2401.0,1290.0,1259.0
186,2409.0,1309.0,1232.0
187,2412.0,1304.0,1234.0
188,2427.0,1295.0,1228.0
189,2409.0,1313.0,1228.0
190,2406.0,1310.0,1234.0
191,2416.0,1298.0,1236.0
192,2428.0,1309.0,1213.0
193,2397.0,1299.0,1254.0
194,2389.0,1325.0,1236.0
195,2386.0,1328.0,1236.0
196,2377.0,1302.0,1271.0
197,2396.0,1332.0,1222.0
198,2411.0,1336.0,1203.0
199,2366.0,1359.0,1225.0
200,2296.0,1391.0,1263.0
201,2308.0,1422.0,1220.0
202,2317.0,1427.0,1206.0
203,2239.0,1416.0,1295.0
204,2296.0,1382.0,1272.0
205,2361.0,1390.0,1199.0
206,2361.0,1380.0,1209.0
207,2336.0,1340.0,1274.0
208,2381.0,1345.0,1224.0
209,2388.0,1323.0,1239.0
210,2420.0,1287.0,1243.0
211,2459.0,1234.0,1257.0
212,2416.0,1222.0,1312.0
213,2419.0,1297.0,1234.0
214,2428.0,1264.0,1258.0
215,2422.0,1279.0,1249.0
216,2369.0,1292.0,1289.0
217,2358.0,1311.0,1281.0
218,2359.0,1328.0,1263.0
219,2367.0,1355.0,1228.0
220,2364.0,1345.0,1241.0
221,2265.0,1368.0,1317.0
222,2270.0,1422.0,1258.0
223,2260.0,1401.0,1289.0
224,2244.0,1427.0,1279.0
225,2256.0,1394.0,1300.0
226,2295.0,1392.0,1263.0
227,2285.0,1416.0,1249.0
228,2283.0,1412.0,1255.0
229,2245.0,1425.0,1280.0
230,2221.0,1448.0,1281.0
231,2256.0,1424.0,1270.0
232,2275.0,1419.0,1256.0
233,2298.0,1399.0,1253.0
234,2308.0,1344.0,1298.0
235,2320.0,1333.0,1297.0
236,2332.0,1338.0,1280.0
237,2349.0,1369.0,1232.0
238,2375.0,1272.0,1303.0
239,2419.0,1291.0,1240.0
240,2429.0,1276.0,1245.0
241,2416.0,1240.0,1294.0
242,2429.0,1271.0,1250.0
243,2430.0,1282.0,1238.0
244,2433.0,1292.0,1225.0
245,2361.0,1299.0,1290.0
246,2349.0,1295.0,1306.0
247,2388.0,1259.0,1303.0
248,2415.0,1274.0,1261.0
249,2429.0,1270.0,1251.0
250,2436.0,1243.0,1271.0
251,2388.0,1302.0,1260.0
252,2392.0,1332.0,1226.0
253,2377.0,1299.0,1274.0
254,2359.0,1324.0,1267.0
255,2398.0,1298.0,1254.0
256,2458.0,1218.0,1274.0
257,2480.0,1206.0,1264.0
258,2499.0,1196.0,1255.0
259,2527.0,1162.0,1261.0
260,2565.0,1111.0,1274.0
261,2625.0,1113.0,1212.0
262,2610.0,1084.0,1256.0
263,2621.0,1075.0,1254.0
264,2650.0,1092.0,1208.0
265,2636.0,1076.0,1238.0
266,2625.0,1081.0,1244.0
267,2573.0,1109.0,1268.0
268,2600.0,1112.0,1238.0
269,2521.0,1135.0,1294.0
270,2457.0,1204.0,1289.0
271,2511.0,1172.0,1267.0
272,2551.0,1156.0,1243.0
273,2568.0,1175.0,1207.0
274,2542.0,1210.0,1198.0
275,2549.0,1220.0,1181.0
276,2475.0,1257.0,1218.0
277,2451.0,1315.0,1184.0
278,2447.0,1316.0,1187.0
279,2416.0,1306.0,1228.0
280,2420.0,1335.0,1195.0
281,2375.0,1329.0,1246.0
282,2292.0,1375.0,1283.0
283,2310.0,1379.0,1261.0
284,2346.0,1344.0,1260.0
285,2358.0,1329.0,1263.0
286,2366.0,1319.0,1265.0
287,2361.0,1308.0,1281.0
288,2361.0,1319.0,1270.0
289,2295.0,1336.0,1319.0
290,2300.0,1363.0,1287.0
291,2355.0,1302.0,1293.0
292,2350.0,1285.0,1315.0
293,2320.0,1330.0,1300.0
294,2226.0,1357.0,1367.0
295,2263.0,1385.0,1302.0
296,2238.0,1375.0,1337.0
297,2227.0,1379.0,1344.0
298,2236.0,1366.0,1348.0
