,defect,tit_for_tat,generous_tit_for_tat,cooperate
0,24,21,23,32
1,25,20,23,32
2,26,20,23,31
3,27,19,23,31
4,27,19,24,30
5,27,19,23,31
6,28,19,23,30
7,29,19,23,29
8,30,19,23,28
9,30,19,23,28
10,30,20,22,28
11,29,21,22,28
12,29,20,23,28
13,29,19,24,28
14,28,20,24,28
15,29,20,23,28
16,29,20,23,28
17,29,20,23,28
18,29,20,24,27
19,29,20,24,27
20,29,20,24,27
21,30,20,24,26
22,29,20,24,27
23,30,19,24,27
24,29,19,25,27
25,30,18,25,27
26,30,18,25,27
27,29,18,26,27
28,28,19,26,27
29,28,19,26,27
30,29,19,26,26
31,29,18,26,27
32,30,18,26,26
33,30,18,25,27
34,30,18,25,27
35,30,19,25,26
36,29,20,25,26
37,30,20,25,25
38,30,21,25,24
39,30,21,24,25
40,30,21,24,25
41,31,20,24,25
42,32,20,24,24
43,32,21,24,23
44,32,20,24,24
45,33,20,24,23
46,33,21,23,23
47,33,22,23,22
48,33,22,24,21
49,32,22,25,21
50,32,23,25,20
51,31,23,25,21
52,31,23,25,21
53,31,22,26,21
54,30,22,27,21
55,30,22,26,22
56,30,23,26,21
57,30,23,26,21
58,30,23,26,21
59,30,23,25,22
60,29,23,26,22
61,29,24,26,21
62,29,25,25,21
63,29,26,24,21
64,29,26,24,21
65,28,26,24,22
66,27,27,24,22
67,27,26,25,22
68,27,26,25,22
69,27,26,25,22
70,27,26,24,23
71,27,26,24,23
72,27,25,25,23
73,27,25,25,23
74,28,25,24,23
75,28,25,24,23
76,28,26,24,22
77,29,25,24,22
78,28,25,24,23
79,29,25,24,22
80,29,26,24,21
81,29,26,24,21
82,29,26,24,21
83,28,26,25,21
84,29,26,24,21
85,28,26,25,21
86,29,26,24,21
87,29,25,25,21
88,28,25,25,22
89,28,26,24,22
90,28,25,25,22
91,29,24,25,22
92,29,25,25,21
93,29,25,26,20
94,30,25,26,19
95,30,25,25,20
96,31,24,25,20
97,31,24,26,19
98,31,24,26,19
99,31,25,26,18
100,30,26,26,18
101,29,26,26,19
102,30,26,25,19
103,30,26,24,20
104,30,27,24,19
105,30,28,23,19
106,31,27,23,19
107,31,27,22,20
108,30,27,22,21
109,30,26,22,22
110,29,27,22,22
111,28,28,22,22
112,28,29,22,21
113,28,30,22,20
114,28,30,22,20
115,27,30,23,20
116,27,31,22,20
117,27,31,22,20
118,27,31,22,20
119,27,31,23,19
120,26,32,23,19
121,26,32,23,19
122,26,32,23,19
123,27,31,23,19
124,28,31,23,18
125,28,31,23,18
126,27,31,23,19
127,26,31,24,19
128,26,31,24,19
129,27,31,23,19
130,28,31,23,18
131,28,31,23,18
132,28,31,23,18
133,27,31,23,19
134,27,31,23,19
135,27,32,22,19
136,27,32,22,19
137,27,32,22,19
138,27,32,22,19
139,26,32,23,19
140,26,31,23,20
141,27,30,23,20
142,26,31,23,20
143,26,31,23,20
144,26,31,23,20
145,26,31,24,19
146,25,32,24,19
147,25,31,25,19
148,25,31,24,20
149,25,31,23,21
150,25,31,23,21
151,25,31,23,21
152,25,32,23,20
153,26,32,23,19
154,26,33,22,19
155,27,32,22,19
156,26,32,23,19
157,26,32,23,19
158,25,33,23,19
159,25,33,23,19
160,26,32,23,19
161,25,32,24,19
162,24,32,24,20
163,24,33,23,20
164,24,32,24,20
165,23,33,24,20
166,23,32,24,21
167,24,31,24,21
168,24,31,24,21
169,24,31,25,20
170,24,31,25,20
171,24,31,25,20
172,24,31,25,20
173,24,32,24,20
174,24,31,25,20
175,24,31,25,20
176,24,31,24,21
177,23,31,24,22
178,23,31,23,23
179,23,31,24,22
180,22,32,24,22
181,22,32,24,22
182,22,33,24,21
183,23,33,24,20
184,23,32,24,21
185,23,31,25,21
186,22,32,25,21
187,22,32,25,21
188,23,32,24,21
189,23,33,23,21
190,23,33,23,21
191,23,34,23,20
192,23,34,24,19
193,24,34,23,19
194,24,35,22,19
195,23,36,22,19
196,22,36,23,19
197,22,36,24,18
198,22,36,24,18
199,21,36,24,19
200,22,35,24,19
201,22,35,24,19
202,22,35,23,20
203,22,36,22,20
204,22,37,21,20
205,22,37,20,21
206,23,36,20,21
207,23,37,20,20
208,23,37,20,20
209,23,37,20,20
210,22,37,21,20
211,22,36,21,21
212,23,35,21,21
213,23,35,21,21
214,23,34,21,22
215,23,34,22,21
216,24,34,21,21
217,24,34,20,22
218,24,34,20,22
219,24,34,20,22
220,23,34,20,23
221,22,34,21,23
222,23,33,21,23
223,23,33,21,23
224,23,33,22,22
225,23,32,23,22
226,23,32,23,22
227,22,33,23,22
228,23,32,23,22
229,23,33,22,22
230,23,33,23,21
231,23,33,23,21
232,23,33,24,20
233,23,32,25,20
234,23,33,25,19
235,23,33,25,19
236,22,33,25,20
237,22,33,25,20
238,22,34,24,20
239,22,34,24,20
240,21,35,24,20
241,21,35,24,20
242,20,35,25,20
243,20,34,26,20
244,19,34,27,20
245,19,34,27,20
246,19,34,28,19
247,19,35,27,19
248,18,36,27,19
249,18,37,26,19
250,17,37,27,19
251,17,37,27,19
252,16,38,27,19
253,17,37,27,19
254,16,38,27,19
255,16,39,26,19
256,16,39,27,18
257,16,38,28,18
258,16,37,29,18
259,16,38,28,18
260,16,39,28,17
261,16,39,28,17
262,16,38,28,18
263,16,38,28,18
264,16,37,29,18
265,17,37,29,17
266,17,36,29,18
267,17,36,29,18
268,18,36,28,18
269,18,36,28,18
270,18,37,27,18
271,18,38,27,17
272,18,39,26,17
273,17,39,26,18
274,17,40,25,18
275,17,39,26,18
276,17,40,26,17
277,17,40,27,16
278,17,40,27,16
279,17,40,27,16
280,17,40,27,16
281,17,40,27,16
282,17,40,27,16
283,17,41,26,16
284,16,42,26,16
285,16,42,27,15
286,16,42,27,15
287,16,43,26,15
288,16,43,26,15
289,16,43,26,15
290,16,42,26,16
291,16,42,26,16
292,16,42,26,16
293,16,42,26,16
294,16,41,26,17
295,16,41,26,17
296,16,41,26,17
297,16,42,26,16
298,16,42,27,15
299,16,42,26,16
300,16,41,26,17
301,16,42,25,17
302,15,43,25,17
303,16,42,25,17
304,16,42,25,17
305,15,42,25,18
306,15,42,25,18
307,15,41,25,19
308,15,41,26,18
309,15,41,26,18
310,15,40,26,19
311,15,39,27,19
312,15,38,28,19
313,15,37,28,20
314,15,37,28,20
315,15,37,28,20
316,15,37,27,21
317,15,36,28,21
318,16,35,28,21
319,16,35,28,21
320,17,34,28,21
321,17,34,28,21
322,18,33,28,21
323,18,32,29,21
324,18,32,29,21
325,18,33,29,20
326,18,33,29,20
327,18,33,30,19
328,18,33,30,19
329,18,34,30,18
330,19,33,30,18
331,19,34,29,18
332,19,34,29,18
333,20,34,28,18
334,20,35,28,17
335,20,36,28,16
336,19,36,28,17
337,19,36,28,17
338,19,35,28,18
339,19,34,29,18
340,18,34,29,19
341,18,35,28,19
342,18,36,27,19
343,18,36,26,20
344,19,35,26,20
345,19,36,26,19
346,20,36,25,19
347,19,37,25,19
348,19,37,26,18
349,18,38,26,18
350,18,37,27,18
351,18,38,26,18
352,18,37,27,18
353,18,38,26,18
354,17,39,26,18
355,16,40,26,18
356,17,39,26,18
357,17,39,25,19
358,17,39,25,19
359,17,39,25,19
360,17,40,24,19
361,17,41,23,19
362,17,42,22,19
363,17,42,22,19
364,16,42,23,19
365,16,41,23,20
366,16,41,23,20
367,17,41,22,20
368,18,41,22,19
369,18,41,21,20
370,18,40,22,20
371,18,40,22,20
372,19,40,21,20
373,19,40,21,20
374,19,41,20,20
375,20,40,20,20
376,20,41,19,20
377,20,41,19,20
378,20,41,19,20
379,20,42,18,20
380,20,41,19,20
381,20,41,19,20
382,20,41,19,20
383,20,41,20,19
384,20,40,21,19
385,20,40,21,19
386,19,40,22,19
387,19,39,23,19
388,19,38,24,19
