,Mutual_Cooperation,Mutual_Defection,Exploitation
0,2591.0,358.0,2001.0
1,2492.0,1341.0,1117.0
2,2416.0,1348.0,1186.0
3,2405.0,1389.0,1156.0
4,2388.0,1409.0,1153.0
5,2378.0,1415.0,1157.0
6,2336.0,1389.0,1225.0
7,2325.0,1397.0,1228.0
8,2349.0,1402.0,1199.0
9,2281.0,1430.0,1239.0
10,2254.0,1455.0,1241.0
11,2281.0,1472.0,1197.0
12,2301.0,1454.0,1195.0
13,2285.0,1411.0,1254.0
14,2290.0,1416.0,1244.0
15,2264.0,1409.0,1277.0
16,2236.0,1467.0,1247.0
17,2257.0,1439.0,1254.0
18,2246.0,1429.0,1275.0
19,2280.0,1433.0,1237.0
20,2252.0,1439.0,1259.0
21,2260.0,1395.0,1295.0
22,2278.0,1379.0,1293.0
23,2309.0,1320.0,1321.0
24,2289.0,1320.0,1341.0
25,2281.0,1383.0,1286.0
26,2184.0,1404.0,1362.0
27,2224.0,1380.0,1346.0
28,2196.0,1430.0,1324.0
29,2209.0,1449.0,1292.0
30,2205.0,1462.0,1283.0
31,2219.0,1451.0,1280.0
32,2210.0,1433.0,1307.0
33,2131.0,1459.0,1360.0
34,2139.0,1502.0,1309.0
35,2162.0,1466.0,1322.0
36,2164.0,1478.0,1308.0
37,2121.0,1486.0,1343.0
38,2140.0,1519.0,1291.0
39,2094.0,1519.0,1337.0
40,2115.0,1527.0,1308.0
41,2093.0,1561.0,1296.0
42,2070.0,1587.0,1293.0
43,2051.0,1565.0,1334.0
44,2049.0,1581.0,1320.0
45,2064.0,1619.0,1267.0
46,2060.0,1572.0,1318.0
47,2076.0,1548.0,1326.0
48,2092.0,1612.0,1246.0
49,2100.0,1552.0,1298.0
50,2095.0,1569.0,1286.0
51,2077.0,1551.0,1322.0
52,2112.0,1512.0,1326.0
53,2074.0,1540.0,1336.0
54,2077.0,1580.0,1293.0
55,2050.0,1564.0,1336.0
56,1980.0,1588.0,1382.0
57,1993.0,1619.0,1338.0
58,2002.0,1633.0,1315.0
59,2040.0,1634.0,1276.0
60,2055.0,1618.0,1277.0
61,2058.0,1580.0,1312.0
62,2029.0,1592.0,1329.0
63,1960.0,1616.0,1374.0
64,1975.0,1640.0,1335.0
65,1932.0,1657.0,1361.0
66,1924.0,1741.0,1285.0
67,1941.0,1676.0,1333.0
68,1930.0,1735.0,1285.0
69,1928.0,1675.0,1347.0
70,1940.0,1700.0,1310.0
71,1876.0,1689.0,1385.0
72,1827.0,1737.0,1386.0
73,1868.0,1783.0,1299.0
74,1873.0,1748.0,1329.0
75,1872.0,1735.0,1343.0
76,1861.0,1703.0,1386.0
77,1856.0,1704.0,1390.0
78,1853.0,1714.0,1383.0
