,Mutual_Cooperation,Mutual_Defection,Exploitation
0,2553.0,380.0,2017.0
1,2440.0,1393.0,1117.0
2,2432.0,1385.0,1133.0
3,2397.0,1409.0,1144.0
4,2337.0,1416.0,1197.0
5,2244.0,1475.0,1231.0
6,2228.0,1466.0,1256.0
7,2164.0,1470.0,1316.0
8,2149.0,1491.0,1310.0
9,2151.0,1511.0,1288.0
10,2081.0,1502.0,1367.0
11,2015.0,1575.0,1360.0
12,2022.0,1573.0,1355.0
13,1946.0,1592.0,1412.0
14,1944.0,1628.0,1378.0
15,1942.0,1606.0,1402.0
16,1950.0,1619.0,1381.0
17,1970.0,1587.0,1393.0
18,1994.0,1567.0,1389.0
19,1973.0,1603.0,1374.0
20,1982.0,1598.0,1370.0
21,1930.0,1604.0,1416.0
22,1937.0,1657.0,1356.0
23,1906.0,1666.0,1378.0
24,1902.0,1636.0,1412.0
25,1939.0,1621.0,1390.0
26,1896.0,1648.0,1406.0
27,1855.0,1709.0,1386.0
28,1789.0,1701.0,1460.0
29,1812.0,1727.0,1411.0
30,1860.0,1682.0,1408.0
31,1842.0,1689.0,1419.0
32,1830.0,1690.0,1430.0
33,1872.0,1696.0,1382.0
34,1879.0,1683.0,1388.0
35,1858.0,1710.0,1382.0
36,1875.0,1699.0,1376.0
37,1821.0,1692.0,1437.0
38,1867.0,1749.0,1334.0
39,1873.0,1646.0,1431.0
40,1953.0,1611.0,1386.0
41,2015.0,1535.0,1400.0
42,1990.0,1564.0,1396.0
43,2021.0,1539.0,1390.0
44,1951.0,1546.0,1453.0
45,1948.0,1587.0,1415.0
46,1940.0,1578.0,1432.0
47,1971.0,1576.0,1403.0
48,1946.0,1642.0,1362.0
49,1874.0,1611.0,1465.0
50,1906.0,1641.0,1403.0
51,1895.0,1633.0,1422.0
52,1909.0,1619.0,1422.0
53,1903.0,1599.0,1448.0
54,1922.0,1630.0,1398.0
55,1941.0,1606.0,1403.0
56,1920.0,1616.0,1414.0
57,1962.0,1630.0,1358.0
58,1969.0,1612.0,1369.0
59,1977.0,1629.0,1344.0
60,1944.0,1599.0,1407.0
61,1982.0,1628.0,1340.0
62,1971.0,1638.0,1341.0
63,2001.0,1645.0,1304.0
64,2014.0,1636.0,1300.0
65,2003.0,1581.0,1366.0
66,1983.0,1608.0,1359.0
67,1977.0,1664.0,1309.0
68,1970.0,1667.0,1313.0
69,1981.0,1649.0,1320.0
70,1995.0,1618.0,1337.0
71,1919.0,1614.0,1417.0
72,1844.0,1668.0,1438.0
73,1834.0,1658.0,1458.0
74,1879.0,1688.0,1383.0
75,1830.0,1743.0,1377.0
76,1810.0,1765.0,1375.0
