,defect,tit_for_tat,generous_tit_for_tat,cooperate
0,30,18,28,24
1,30,18,28,24
2,30,18,27,25
3,31,18,26,25
4,32,17,26,25
5,33,17,26,24
6,32,18,26,24
7,32,18,26,24
8,32,18,25,25
9,32,18,25,25
10,32,18,26,24
11,33,17,26,24
12,33,17,26,24
13,33,16,26,25
14,32,16,26,26
15,33,15,26,26
16,33,15,26,26
17,33,16,25,26
18,33,16,25,26
19,33,17,25,25
20,33,18,25,24
21,33,18,25,24
22,34,18,24,24
23,35,18,24,23
24,35,19,23,23
25,35,19,22,24
26,36,19,21,24
27,35,19,22,24
28,34,19,22,25
29,34,18,23,25
30,34,18,23,25
31,35,18,22,25
32,35,19,21,25
33,35,18,21,26
34,35,18,20,27
35,36,18,19,27
36,36,18,18,28
37,37,17,18,28
38,38,17,18,27
39,37,17,18,28
40,38,16,18,28
41,37,16,19,28
42,36,16,19,29
43,36,15,20,29
44,36,15,20,29
45,36,16,20,28
46,36,15,20,29
47,36,14,21,29
48,35,14,21,30
49,36,14,20,30
50,35,15,20,30
51,35,15,20,30
52,35,15,20,30
53,34,16,20,30
54,35,16,20,29
55,35,16,20,29
56,35,16,20,29
57,34,16,20,30
58,35,16,20,29
59,35,16,21,28
60,34,17,21,28
61,33,17,22,28
62,33,17,22,28
63,33,16,22,29
64,34,16,22,28
65,34,16,21,29
66,35,16,21,28
67,36,16,20,28
68,36,16,20,28
69,35,16,21,28
70,35,15,22,28
71,34,16,22,28
72,34,16,22,28
73,34,16,22,28
74,33,16,22,29
75,32,16,22,30
76,32,16,23,29
77,32,16,23,29
78,32,17,23,28
79,31,17,23,29
80,31,18,23,28
81,31,17,24,28
82,32,17,23,28
83,32,17,23,28
84,32,17,23,28
85,31,17,23,29
86,32,17,23,28
87,32,17,23,28
88,32,17,23,28
89,33,17,23,27
90,33,17,24,26
91,32,17,24,27
92,31,18,24,27
93,31,18,24,27
94,32,18,24,26
95,31,18,24,27
96,31,18,24,27
97,32,18,24,26
98,33,18,24,25
99,34,18,23,25
100,34,18,24,24
101,34,19,23,24
102,33,19,24,24
103,34,19,24,23
104,34,19,25,22
105,35,19,24,22
106,35,20,23,22
107,35,20,22,23
108,36,20,21,23
109,35,20,21,24
110,35,20,21,24
111,36,19,21,24
112,36,19,21,24
113,37,19,20,24
114,38,19,19,24
115,38,19,19,24
116,38,18,20,24
117,38,18,21,23
118,39,18,21,22
119,40,17,21,22
120,40,16,21,23
121,40,16,21,23
122,40,16,21,23
123,40,16,20,24
