,defect,tit_for_tat,generous_tit_for_tat,cooperate
0,27,22,21,30
1,28,22,20,30
2,28,22,20,30
3,27,22,20,31
4,28,22,19,31
5,28,22,19,31
6,28,22,19,31
7,28,22,19,31
8,27,23,19,31
9,28,22,19,31
10,28,23,19,30
11,28,23,19,30
12,28,23,19,30
13,29,22,19,30
14,29,21,19,31
15,29,20,20,31
16,29,20,20,31
17,28,20,20,32
18,28,19,20,33
19,27,20,20,33
20,28,20,19,33
21,29,20,19,32
22,30,19,19,32
23,29,19,19,33
24,28,19,20,33
25,27,19,20,34
26,28,18,20,34
27,28,18,21,33
28,29,18,21,32
29,29,18,22,31
30,29,18,21,32
31,29,18,22,31
32,30,18,22,30
33,29,19,22,30
34,28,19,22,31
35,28,19,22,31
36,28,18,23,31
37,27,18,23,32
38,27,18,23,32
39,27,18,23,32
40,27,18,23,32
41,27,17,23,33
42,27,17,23,33
43,27,17,22,34
44,28,17,22,33
45,28,17,22,33
46,28,17,22,33
47,28,17,21,34
48,28,16,21,35
49,28,16,22,34
50,28,16,23,33
51,27,16,23,34
52,26,16,23,35
53,26,16,23,35
54,26,15,23,36
55,26,16,23,35
56,25,16,24,35
57,26,16,23,35
58,27,16,22,35
59,27,16,22,35
60,27,16,22,35
61,27,17,22,34
62,27,17,22,34
63,27,17,22,34
64,26,17,22,35
65,26,17,23,34
66,26,16,23,35
67,27,16,22,35
68,28,15,22,35
69,28,15,22,35
70,29,15,22,34
71,29,15,22,34
72,29,16,22,33
73,29,15,22,34
74,29,16,21,34
75,30,16,21,33
76,30,16,21,33
77,29,16,21,34
78,29,16,21,34
79,28,16,22,34
80,28,17,22,33
81,29,17,21,33
82,28,18,21,33
83,28,19,21,32
84,28,19,21,32
85,27,19,21,33
86,26,19,22,33
87,26,19,22,33
88,26,18,22,34
89,26,17,23,34
90,26,18,22,34
91,26,18,21,35
92,26,18,21,35
93,26,19,21,34
94,26,18,22,34
95,26,18,22,34
96,27,18,21,34
97,28,18,21,33
98,29,18,21,32
99,29,18,22,31
100,30,17,22,31
101,31,17,22,30
102,31,17,22,30
103,32,17,22,29
104,31,17,23,29
105,30,17,23,30
106,30,17,23,30
107,30,17,23,30
108,30,16,23,31
109,29,16,23,32
110,28,17,23,32
111,29,17,23,31
112,30,16,23,31
113,31,16,23,30
114,31,16,23,30
115,30,16,23,31
116,30,15,23,32
117,31,15,22,32
118,31,15,22,32
119,30,16,22,32
120,30,16,21,33
121,31,16,20,33
122,31,15,20,34
123,31,15,20,34
124,31,15,20,34
125,31,15,21,33
126,32,15,21,32
127,32,15,22,31
128,33,15,21,31
129,32,15,22,31
130,32,16,22,30
131,32,16,21,31
132,32,15,21,32
133,32,15,22,31
134,32,15,22,31
135,32,15,23,30
136,32,14,24,30
137,32,14,24,30
138,31,14,24,31
139,31,14,23,32
140,31,14,24,31
141,30,14,24,32
142,30,14,24,32
143,30,14,25,31
144,31,13,25,31
145,31,13,24,32
146,31,13,24,32
147,31,14,24,31
148,31,14,25,30
149,31,13,26,30
150,32,13,26,29
151,32,13,25,30
152,32,13,25,30
153,32,14,25,29
154,32,14,24,30
155,32,15,23,30
156,32,16,22,30
157,31,17,22,30
158,31,17,21,31
159,31,18,21,30
160,31,18,22,29
161,32,18,21,29
162,32,17,22,29
163,31,17,22,30
164,31,18,22,29
165,31,17,22,30
166,31,16,22,31
167,31,16,23,30
168,31,16,22,31
169,32,16,22,30
170,32,16,23,29
171,31,16,23,30
172,31,17,23,29
173,31,17,23,29
174,32,17,23,28
175,32,17,23,28
176,32,17,24,27
177,32,17,24,27
178,33,16,24,27
179,34,15,24,27
