S.D.,Counts
0.5,755
0.6,776
0.7,741
0.8,735
0.9,608
1.0,560
1.1,545
1.2,500
1.3,386
1.4,296
1.5,228
1.6,192
1.7,144
1.8,174
1.9,141
2.0,95
2.1,87
2.2,72
2.3,42
2.4,41
2.5,16
2.6,23
2.7,16
2.8,13
2.9,6
3.0,0
