S.D.,Counts
0.5,730
0.6,774
0.7,781
0.8,714
0.9,720
1.0,708
1.1,613
1.2,540
1.3,435
1.4,425
1.5,297
1.6,322
1.7,233
1.8,192
1.9,136
2.0,81
2.1,44
2.2,48
2.3,21
2.4,28
2.5,17
2.6,9
2.7,6
2.8,0
2.9,0
3.0,0
