S.D.,Counts
0.5,851
0.6,828
0.7,795
0.8,687
0.9,673
1.0,635
1.1,601
1.2,522
1.3,422
1.4,383
1.5,310
1.6,296
1.7,228
1.8,193
1.9,155
2.0,124
2.1,118
2.2,92
2.3,64
2.4,28
2.5,13
2.6,12
2.7,12
2.8,0
2.9,0
3.0,0
