S.D.,Counts
0.5,780
0.6,733
0.7,777
0.8,744
0.9,620
1.0,550
1.1,524
1.2,524
1.3,444
1.4,376
1.5,324
1.6,319
1.7,218
1.8,182
1.9,119
2.0,79
2.1,78
2.2,44
2.3,29
2.4,30
2.5,36
2.6,28
2.7,40
2.8,15
2.9,2
3.0,4
