,defect,tit_for_tat,generous_tit_for_tat,cooperate
0,21,36,23,20
1,21,37,22,20
2,21,38,21,20
3,21,38,21,20
4,21,37,21,21
5,21,36,21,22
6,21,37,20,22
7,22,36,20,22
8,22,37,20,21
9,22,36,20,22
10,22,35,21,22
11,23,35,20,22
12,23,35,20,22
13,23,35,20,22
14,23,35,20,22
15,24,35,20,21
16,24,36,19,21
17,24,36,19,21
18,25,36,19,20
19,24,37,19,20
20,23,37,19,21
21,23,37,20,20
22,22,37,20,21
23,22,37,19,22
24,23,36,19,22
25,23,35,19,23
26,22,35,19,24
27,23,34,19,24
28,24,34,19,23
29,24,34,19,23
30,24,35,18,23
31,24,35,18,23
32,23,36,18,23
33,22,36,19,23
34,22,37,18,23
35,22,37,18,23
36,22,36,18,24
37,22,36,19,23
38,21,36,20,23
39,21,36,20,23
40,22,36,20,22
41,22,36,20,22
42,22,37,20,21
43,22,37,20,21
44,22,38,19,21
45,23,37,19,21
46,22,38,19,21
47,22,38,20,20
48,22,38,20,20
49,22,37,21,20
50,22,37,21,20
51,22,36,22,20
52,21,37,22,20
53,21,36,22,21
54,21,35,23,21
55,21,35,23,21
56,21,34,23,22
57,21,35,23,21
58,21,35,22,22
59,21,34,22,23
60,21,33,23,23
61,22,32,23,23
62,23,31,23,23
63,23,31,23,23
64,22,32,23,23
65,23,31,23,23
66,23,31,23,23
67,23,32,22,23
68,23,32,21,24
69,22,32,22,24
70,21,32,23,24
71,20,32,24,24
72,20,32,24,24
73,19,32,24,25
74,19,32,24,25
75,18,32,24,26
76,18,32,24,26
77,18,31,24,27
78,18,31,25,26
79,18,30,26,26
80,19,29,26,26
81,19,30,25,26
82,19,31,24,26
83,19,30,25,26
84,19,29,25,27
85,19,29,25,27
86,19,29,25,27
87,18,29,26,27
88,18,30,25,27
89,19,30,25,26
90,19,30,25,26
91,19,30,26,25
92,19,30,25,26
93,19,31,24,26
94,19,31,24,26
95,18,31,25,26
96,18,31,25,26
97,17,32,25,26
98,17,32,24,27
99,17,32,24,27
100,17,32,23,28
101,17,31,23,29
102,18,30,23,29
103,18,30,23,29
104,19,29,23,29
105,19,29,23,29
106,19,30,22,29
107,20,30,21,29
108,20,29,21,30
