,defect,tit_for_tat,generous_tit_for_tat,cooperate
0,21,32,23,24
1,22,31,23,24
2,22,31,23,24
3,23,31,22,24
4,24,30,22,24
5,24,31,21,24
6,25,31,20,24
7,26,30,20,24
8,26,30,19,25
9,26,29,20,25
10,26,29,21,24
11,26,30,20,24
12,25,31,20,24
13,25,30,21,24
14,26,29,21,24
15,27,28,21,24
16,27,28,20,25
17,27,29,20,24
18,26,30,20,24
19,27,29,20,24
20,26,29,20,25
21,26,29,20,25
22,26,30,20,24
23,26,30,20,24
24,27,30,20,23
25,28,30,20,22
26,27,30,21,22
27,28,29,21,22
28,28,29,20,23
29,28,29,21,22
30,29,28,21,22
31,30,27,21,22
32,31,26,21,22
33,30,26,22,22
34,30,26,22,22
35,30,26,21,23
36,31,25,21,23
37,32,24,21,23
38,33,23,21,23
39,33,24,21,22
40,33,24,20,23
41,33,24,20,23
42,32,24,21,23
43,32,24,21,23
44,31,24,21,24
45,31,24,22,23
46,31,24,22,23
47,30,24,23,23
48,31,24,23,22
49,30,24,23,23
50,29,25,23,23
51,28,25,23,24
52,28,25,22,25
53,27,25,22,26
54,26,25,22,27
55,26,25,21,28
56,26,24,21,29
57,26,24,21,29
58,26,24,21,29
59,27,24,21,28
60,27,24,22,27
61,27,24,22,27
62,28,24,22,26
63,28,24,22,26
64,28,24,22,26
65,28,24,23,25
66,29,23,23,25
67,30,22,23,25
68,31,22,22,25
69,31,22,21,26
70,30,23,21,26
71,29,23,21,27
72,28,23,22,27
73,29,23,21,27
74,29,24,20,27
75,29,23,21,27
76,30,23,20,27
77,31,23,19,27
78,30,23,20,27
79,30,23,20,27
80,30,23,20,27
81,31,23,19,27
82,30,24,19,27
83,30,24,19,27
84,29,24,19,28
85,29,24,18,29
86,29,24,19,28
87,29,24,18,29
88,29,24,18,29
89,28,25,18,29
90,29,25,18,28
91,28,26,18,28
92,28,26,19,27
93,27,26,19,28
94,27,26,19,28
95,27,26,19,28
96,28,26,18,28
97,28,26,17,29
98,28,26,16,30
99,29,25,16,30
100,30,25,16,29
101,30,25,15,30
102,30,24,16,30
103,30,25,16,29
104,31,25,16,28
105,31,25,16,28
106,32,24,16,28
107,32,25,15,28
108,32,25,16,27
109,32,25,16,27
110,32,25,16,27
111,32,24,16,28
112,32,23,16,29
113,32,24,16,28
114,31,24,17,28
115,31,23,17,29
116,31,23,17,29
117,31,22,17,30
118,32,22,17,29
119,32,22,18,28
120,33,22,18,27
121,33,21,19,27
122,32,22,19,27
123,32,21,20,27
124,32,22,19,27
125,32,21,20,27
126,33,20,20,27
127,33,20,20,27
128,32,20,21,27
129,31,21,21,27
130,31,20,21,28
131,32,19,21,28
132,31,20,21,28
133,30,20,22,28
134,30,20,23,27
135,30,20,22,28
136,29,20,22,29
137,30,19,22,29
138,30,19,22,29
139,31,19,22,28
140,32,19,22,27
141,33,19,22,26
142,33,20,21,26
143,32,20,21,27
144,31,20,21,28
145,31,21,20,28
146,30,22,20,28
147,31,21,20,28
148,30,21,20,29
149,30,21,20,29
150,29,21,20,30
151,29,21,19,31
152,29,21,19,31
153,29,22,19,30
154,29,22,18,31
155,29,21,18,32
156,29,21,17,33
157,28,21,18,33
158,28,21,18,33
159,28,22,18,32
160,28,22,19,31
161,28,21,19,32
162,28,21,19,32
163,27,22,19,32
164,26,22,19,33
165,27,21,19,33
166,27,21,19,33
167,27,20,20,33
168,26,20,20,34
169,27,20,20,33
170,27,20,20,33
171,27,20,19,34
172,26,21,19,34
173,26,21,19,34
174,27,21,19,33
175,27,21,19,33
176,27,21,19,33
177,27,22,18,33
178,27,22,18,33
179,28,22,17,33
180,28,22,17,33
181,28,22,18,32
182,28,23,18,31
183,28,23,18,31
184,28,22,18,32
185,27,22,18,33
186,27,22,18,33
187,27,21,19,33
188,27,21,19,33
189,27,21,18,34
190,26,21,18,35
191,25,21,18,36
192,25,21,18,36
193,26,21,17,36
194,26,21,18,35
195,26,21,19,34
196,27,21,18,34
197,27,20,18,35
198,26,20,18,36
199,26,19,18,37
200,25,20,18,37
201,25,21,18,36
202,25,22,17,36
203,26,22,17,35
204,25,22,18,35
205,25,22,17,36
206,25,23,17,35
207,25,23,17,35
208,25,24,16,35
209,25,24,15,36
210,25,25,15,35
211,25,25,15,35
212,25,25,15,35
213,26,24,15,35
214,26,24,15,35
215,26,25,14,35
216,26,25,13,36
217,27,25,13,35
218,26,25,14,35
219,27,25,14,34
220,27,25,14,34
221,27,25,13,35
222,28,24,13,35
223,28,24,12,36
224,28,24,11,37
225,27,24,11,38
226,27,23,11,39
227,26,23,11,40
228,26,23,11,40
229,26,22,12,40
230,25,22,12,41
231,24,22,12,42
232,23,22,13,42
233,24,22,13,41
234,25,21,13,41
235,25,22,13,40
236,24,22,13,41
237,24,22,13,41
238,23,22,14,41
239,23,23,13,41
240,23,23,13,41
241,24,22,13,41
242,25,21,13,41
243,26,20,13,41
244,26,19,13,42
245,27,19,13,41
246,27,19,13,41
247,26,19,14,41
248,26,19,13,42
249,25,19,13,43
250,26,19,13,42
251,26,19,13,42
252,26,19,13,42
253,26,19,13,42
254,26,19,13,42
255,25,19,13,43
256,26,19,12,43
257,26,19,12,43
258,26,19,12,43
259,26,19,12,43
260,27,19,11,43
261,27,18,11,44
262,27,18,11,44
263,28,18,11,43
264,27,19,11,43
265,28,19,11,42
266,28,20,11,41
267,29,20,11,40
268,30,20,11,39
269,31,20,11,38
270,31,21,11,37
271,32,21,11,36
272,31,22,11,36
273,31,22,11,36
274,31,23,11,35
275,31,23,11,35
276,31,22,12,35
277,31,22,12,35
278,31,22,12,35
279,31,22,12,35
280,30,22,13,35
281,31,21,13,35
282,30,21,14,35
283,30,20,14,36
284,31,20,14,35
285,31,20,14,35
286,31,19,14,36
287,32,18,14,36
288,32,17,15,36
289,32,17,15,36
290,32,18,15,35
291,32,18,14,36
292,32,17,15,36
293,32,16,16,36
294,32,17,15,36
295,32,16,15,37
296,33,16,15,36
297,33,16,15,36
298,32,17,15,36
299,33,17,14,36
300,34,16,14,36
301,33,17,14,36
302,33,17,14,36
303,33,17,14,36
304,34,17,13,36
305,35,16,13,36
306,35,16,13,36
307,34,17,13,36
308,34,17,13,36
309,34,17,14,35
310,34,18,14,34
311,35,17,14,34
312,35,16,14,35
313,36,16,14,34
314,37,16,14,33
315,38,16,13,33
316,38,17,12,33
317,38,17,12,33
318,37,17,13,33
319,37,17,14,32
320,36,17,14,33
321,36,18,14,32
322,36,18,14,32
323,35,18,14,33
324,36,18,13,33
325,37,17,13,33
326,37,17,12,34
327,37,17,12,34
328,38,16,12,34
329,39,16,11,34
330,39,17,10,34
331,38,17,10,35
332,37,18,10,35
333,37,18,10,35
334,37,18,10,35
335,36,18,10,36
336,36,18,11,35
337,36,18,11,35
338,36,18,12,34
339,35,18,12,35
340,35,18,13,34
341,36,17,13,34
342,36,16,13,35
343,36,16,13,35
344,36,16,13,35
345,35,17,13,35
346,34,18,13,35
347,34,18,14,34
348,35,17,14,34
349,34,17,14,35
350,34,17,14,35
351,35,17,14,34
352,35,18,14,33
353,34,18,15,33
354,34,18,15,33
355,34,17,15,34
356,35,17,15,33
357,36,17,15,32
358,35,18,15,32
359,35,18,15,32
360,35,18,16,31
361,35,18,16,31
