,defect,tit_for_tat,generous_tit_for_tat,cooperate
0,17,31,20,32
1,17,31,19,33
2,18,31,19,32
3,19,31,19,31
4,19,31,20,30
5,20,30,20,30
6,21,30,20,29
7,20,30,21,29
8,19,30,21,30
9,19,30,22,29
10,19,30,22,29
11,19,30,22,29
12,19,30,21,30
13,19,30,21,30
14,19,30,22,29
15,19,31,22,28
16,19,31,21,29
17,19,31,21,29
18,20,30,21,29
19,19,30,22,29
20,19,30,22,29
21,19,31,22,28
22,20,30,22,28
23,20,29,23,28
24,19,29,23,29
25,19,30,23,28
26,19,30,23,28
27,20,29,23,28
28,19,30,23,28
29,19,30,23,28
30,20,30,22,28
31,20,29,23,28
32,19,29,24,28
33,18,30,24,28
34,18,30,24,28
35,19,30,23,28
36,18,30,24,28
37,19,29,24,28
38,19,29,24,28
39,20,29,23,28
40,20,28,23,29
41,19,28,24,29
42,19,27,24,30
43,19,27,24,30
44,19,26,24,31
45,19,25,24,32
46,20,24,24,32
47,20,23,25,32
48,20,22,25,33
49,20,21,26,33
50,20,21,26,33
51,20,22,26,32
52,20,23,25,32
53,20,22,26,32
54,21,22,25,32
55,21,23,25,31
56,22,23,25,30
57,22,23,25,30
58,22,23,26,29
59,21,23,27,29
60,21,22,28,29
61,21,22,28,29
62,21,22,29,28
63,20,23,29,28
64,21,23,29,27
65,21,23,29,27
66,20,23,30,27
67,20,23,29,28
68,20,23,30,27
69,20,23,30,27
70,20,23,29,28
71,21,23,29,27
72,21,23,29,27
73,21,24,28,27
74,21,24,28,27
75,21,23,28,28
76,21,23,28,28
77,21,24,27,28
78,21,25,27,27
79,21,25,27,27
80,20,25,27,28
81,20,25,27,28
82,20,25,27,28
83,20,24,28,28
84,20,23,28,29
85,21,22,28,29
86,21,22,28,29
87,21,22,27,30
88,20,22,28,30
89,20,22,28,30
90,19,23,28,30
91,18,23,28,31
92,18,24,27,31
93,17,25,27,31
94,18,25,26,31
95,18,24,27,31
96,18,23,27,32
97,18,24,27,31
98,18,24,27,31
99,19,23,27,31
100,19,24,27,30
101,19,24,27,30
102,20,23,27,30
103,20,23,26,31
104,20,24,26,30
105,19,24,27,30
106,19,24,27,30
107,19,24,27,30
108,19,25,26,30
109,19,26,26,29
110,19,25,27,29
111,19,24,27,30
112,19,24,26,31
113,19,24,27,30
114,19,25,27,29
115,19,25,27,29
116,19,26,26,29
117,19,25,26,30
118,19,26,25,30
119,19,26,25,30
120,18,26,25,31
121,19,26,24,31
122,19,26,24,31
123,19,25,25,31
124,19,25,26,30
125,19,25,26,30
126,19,25,26,30
127,19,25,27,29
128,20,24,27,29
129,20,25,27,28
130,20,25,27,28
131,21,25,27,27
132,21,24,27,28
133,22,24,27,27
134,21,25,27,27
135,22,24,27,27
136,21,25,27,27
137,21,25,27,27
138,21,25,27,27
139,21,26,27,26
140,22,26,27,25
141,22,27,27,24
142,21,28,27,24
143,21,28,27,24
144,21,28,26,25
145,20,28,27,25
146,20,28,28,24
147,20,28,28,24
148,20,27,28,25
149,20,26,28,26
150,20,26,27,27
151,20,26,28,26
152,19,27,28,26
153,18,28,28,26
154,19,28,27,26
155,19,29,27,25
156,20,29,26,25
157,20,30,26,24
158,20,30,26,24
159,20,30,27,23
160,21,30,27,22
161,20,30,28,22
162,20,30,28,22
163,20,29,29,22
164,20,28,30,22
165,19,28,31,22
166,18,28,31,23
167,19,27,31,23
168,19,27,31,23
169,19,27,32,22
170,19,26,32,23
171,19,26,32,23
172,19,26,32,23
173,18,26,32,24
174,18,25,32,25
175,18,24,33,25
176,18,25,33,24
177,19,25,33,23
178,19,25,32,24
179,20,25,32,23
180,20,25,32,23
181,20,24,33,23
182,20,24,33,23
183,20,24,33,23
184,21,23,33,23
185,20,24,33,23
186,19,24,34,23
187,19,24,35,22
188,19,24,34,23
189,19,24,34,23
190,19,24,34,23
191,19,25,34,22
192,19,25,33,23
193,19,25,33,23
194,19,25,33,23
195,20,25,33,22
196,20,25,33,22
197,20,24,34,22
198,20,24,34,22
199,20,24,33,23
200,19,24,34,23
201,20,24,34,22
202,21,24,33,22
203,22,23,33,22
204,22,24,32,22
205,22,25,31,22
206,22,25,31,22
207,22,25,30,23
208,22,25,30,23
209,22,25,30,23
210,22,25,30,23
211,22,25,30,23
212,22,26,30,22
213,23,25,30,22
214,23,25,30,22
215,23,25,30,22
216,23,24,30,23
217,22,25,30,23
218,22,25,30,23
219,21,25,31,23
220,21,25,31,23
221,21,25,31,23
222,21,24,32,23
223,21,24,32,23
224,21,24,32,23
225,21,24,31,24
226,20,24,32,24
227,20,23,33,24
228,20,23,32,25
229,19,24,32,25
230,19,25,31,25
231,19,25,31,25
232,19,25,31,25
233,19,25,32,24
234,19,25,32,24
235,20,24,32,24
236,19,24,33,24
237,18,24,33,25
238,18,24,33,25
239,18,24,34,24
240,18,24,33,25
241,18,24,34,24
242,18,24,34,24
243,18,23,35,24
244,18,23,36,23
245,17,24,36,23
