S.D.,Counts
0.5,245
0.6,233
0.7,225
0.8,221
0.9,196
1.0,175
1.1,157
1.2,143
1.3,138
1.4,125
1.5,116
1.6,119
1.7,80
1.8,60
1.9,40
2.0,34
2.1,27
2.2,18
2.3,7
2.4,5
2.5,2
2.6,1
2.7,0
2.8,0
2.9,0
3.0,0
