S.D.,Counts
0.5,283
0.6,267
0.7,253
0.8,263
0.9,238
1.0,218
1.1,178
1.2,157
1.3,132
1.4,110
1.5,104
1.6,76
1.7,66
1.8,41
1.9,47
2.0,30
2.1,23
2.2,23
2.3,16
2.4,14
2.5,15
2.6,11
2.7,4
2.8,0
2.9,0
3.0,0
