S.D.,Counts
0.5,230
0.6,231
0.7,243
0.8,234
0.9,200
1.0,216
1.1,198
1.2,159
1.3,159
1.4,139
1.5,115
1.6,94
1.7,76
1.8,69
1.9,48
2.0,31
2.1,24
2.2,17
2.3,12
2.4,2
2.5,0
2.6,0
2.7,0
2.8,0
2.9,0
3.0,0
