,defect,tit_for_tat,generous_tit_for_tat,cooperate
0,27,24,28,21
1,28,24,28,20
2,28,23,29,20
3,29,23,29,19
4,29,23,29,19
5,29,23,29,19
6,28,23,30,19
7,27,23,31,19
8,28,23,30,19
9,29,22,30,19
10,29,22,30,19
11,29,22,29,20
12,30,22,29,19
13,30,23,28,19
14,30,22,29,19
15,30,22,29,19
16,29,22,29,20
17,29,23,28,20
18,29,23,27,21
19,28,23,28,21
20,29,22,28,21
21,28,22,28,22
22,29,21,28,22
23,29,21,28,22
24,29,21,28,22
25,30,21,28,21
26,30,20,28,22
27,29,20,28,23
28,29,20,27,24
29,28,20,28,24
30,28,20,28,24
31,29,20,28,23
32,30,19,28,23
33,29,19,29,23
34,29,19,29,23
35,29,19,29,23
36,29,19,29,23
37,29,18,29,24
38,29,18,30,23
39,30,18,30,22
40,30,17,31,22
41,30,18,30,22
42,30,19,30,21
43,30,20,30,20
44,30,21,29,20
45,30,22,28,20
46,30,23,27,20
47,30,22,28,20
48,30,22,27,21
49,29,22,27,22
50,29,22,27,22
51,29,22,27,22
52,29,23,27,21
53,29,22,27,22
54,30,22,27,21
55,30,22,28,20
56,29,22,29,20
57,29,23,29,19
58,28,24,29,19
59,29,24,28,19
60,30,24,27,19
61,31,24,26,19
62,31,24,26,19
63,31,23,27,19
64,31,22,27,20
65,31,22,27,20
66,31,23,27,19
67,30,23,28,19
68,30,23,28,19
69,30,23,28,19
70,31,23,27,19
71,30,23,28,19
72,29,23,29,19
73,30,22,29,19
74,30,22,29,19
75,29,23,29,19
76,28,23,30,19
77,29,23,30,18
78,29,23,30,18
79,28,23,30,19
80,27,23,31,19
81,26,23,32,19
82,26,22,33,19
83,27,22,32,19
84,27,22,32,19
85,26,22,33,19
86,26,21,34,19
87,27,21,34,18
88,28,21,33,18
89,29,21,33,17
90,29,21,33,17
91,28,22,33,17
92,28,23,33,16
93,27,24,33,16
94,27,24,34,15
95,26,24,34,16
96,26,24,35,15
97,26,24,35,15
98,27,23,35,15
99,28,23,34,15
100,27,24,34,15
101,28,24,34,14
102,27,24,35,14
103,26,24,36,14
104,27,23,36,14
105,27,23,35,15
106,27,23,35,15
107,27,23,35,15
108,27,23,35,15
109,27,22,36,15
110,27,22,36,15
111,26,22,36,16
112,26,21,36,17
113,26,21,36,17
114,25,22,36,17
115,24,22,36,18
116,24,22,36,18
117,24,23,36,17
118,24,23,36,17
119,24,22,37,17
120,24,22,38,16
121,24,23,37,16
122,24,23,38,15
123,24,22,39,15
124,23,22,40,15
125,22,22,41,15
126,22,22,41,15
127,21,22,42,15
128,20,22,43,15
129,20,22,43,15
130,19,23,43,15
131,19,22,44,15
132,18,22,45,15
133,18,21,46,15
134,18,21,45,16
135,18,21,45,16
136,18,21,45,16
137,18,20,46,16
138,18,20,46,16
139,19,20,45,16
140,19,20,45,16
141,19,20,45,16
142,19,20,45,16
143,19,20,45,16
144,18,20,46,16
145,18,19,47,16
146,18,19,47,16
147,18,19,47,16
148,18,19,47,16
149,18,19,47,16
150,18,19,47,16
151,17,19,48,16
152,17,19,47,17
153,17,19,46,18
154,17,19,46,18
155,17,19,46,18
156,17,18,46,19
157,17,19,45,19
158,16,19,46,19
159,16,19,46,19
160,16,19,46,19
161,16,18,46,20
162,16,18,45,21
163,16,18,45,21
164,15,18,46,21
165,15,18,47,20
166,15,19,46,20
167,15,19,46,20
168,15,18,47,20
169,15,18,48,19
170,16,18,48,18
171,16,19,48,17
172,16,20,48,16
173,16,20,48,16
174,16,20,48,16
175,16,20,48,16
176,17,20,47,16
177,16,20,47,17
178,15,20,47,18
179,15,20,47,18
180,15,20,48,17
181,15,20,47,18
182,15,20,46,19
183,15,19,46,20
184,15,19,46,20
185,16,19,45,20
186,16,19,45,20
187,16,19,45,20
188,15,19,46,20
189,15,20,45,20
190,15,20,45,20
191,15,19,46,20
192,15,19,45,21
193,14,19,45,22
194,14,19,44,23
195,14,19,44,23
196,15,19,43,23
197,16,19,43,22
198,16,20,43,21
199,16,20,43,21
200,16,20,43,21
201,17,19,43,21
202,17,19,44,20
203,17,19,44,20
204,18,19,44,19
205,18,18,45,19
206,18,18,46,18
207,18,18,45,19
208,18,18,45,19
209,18,18,45,19
210,17,18,45,20
211,17,18,45,20
212,17,18,45,20
213,16,18,46,20
214,16,18,46,20
215,16,17,47,20
216,15,17,48,20
217,16,17,47,20
218,17,17,46,20
219,16,17,47,20
220,16,17,47,20
221,15,17,48,20
222,15,16,49,20
223,15,16,49,20
224,16,16,48,20
225,15,17,48,20
226,14,18,48,20
227,14,18,48,20
228,14,18,48,20
229,14,18,49,19
230,15,18,49,18
231,15,18,49,18
232,15,18,49,18
233,15,18,49,18
234,15,18,49,18
235,15,17,50,18
236,15,16,51,18
237,14,17,51,18
238,14,17,51,18
239,14,16,52,18
240,14,16,51,19
241,14,16,51,19
242,13,16,52,19
243,13,16,52,19
244,13,16,51,20
245,13,16,51,20
246,13,16,51,20
247,13,16,52,19
248,12,16,53,19
249,12,16,53,19
250,13,16,53,18
251,13,17,53,17
252,13,16,54,17
253,13,15,55,17
254,13,16,54,17
255,12,17,54,17
256,11,18,54,17
257,11,18,55,16
258,11,18,55,16
259,11,17,56,16
260,12,17,55,16
261,12,17,56,15
262,12,17,57,14
263,12,17,57,14
264,12,18,56,14
265,12,18,56,14
266,12,18,56,14
267,12,18,56,14
268,12,18,56,14
269,13,18,55,14
270,13,18,54,15
271,13,18,54,15
272,13,18,54,15
273,13,18,54,15
274,13,19,54,14
275,14,19,53,14
276,14,19,53,14
277,15,19,52,14
278,16,19,51,14
279,16,18,52,14
280,15,18,53,14
281,15,18,52,15
282,15,19,51,15
283,15,18,52,15
284,15,17,53,15
285,14,17,54,15
286,14,17,54,15
287,14,16,55,15
288,14,16,55,15
289,14,16,55,15
290,15,16,55,14
291,15,16,54,15
292,15,16,53,16
293,15,15,54,16
294,15,15,54,16
295,14,15,55,16
296,14,15,56,15
297,14,14,57,15
298,14,14,56,16
299,14,14,55,17
300,14,15,54,17
301,14,15,54,17
302,14,16,53,17
303,14,16,53,17
304,14,16,53,17
305,14,15,54,17
306,14,15,54,17
307,14,15,54,17
308,14,15,54,17
309,14,15,54,17
310,14,15,54,17
311,14,14,55,17
312,13,14,56,17
313,13,13,57,17
314,14,12,57,17
315,14,13,57,16
316,14,14,57,15
317,14,13,58,15
318,13,13,59,15
319,12,14,59,15
320,13,14,59,14
321,13,14,59,14
322,12,14,60,14
323,11,14,61,14
324,11,14,60,15
325,11,14,60,15
326,11,14,60,15
327,11,14,59,16
328,11,13,60,16
329,11,13,59,17
330,11,13,59,17
331,11,13,59,17
332,11,13,59,17
333,11,13,60,16
334,11,13,59,17
335,11,13,59,17
336,11,14,58,17
337,11,14,58,17
338,12,14,58,16
339,12,14,58,16
340,11,14,59,16
341,11,14,58,17
342,11,14,58,17
343,11,14,58,17
344,11,13,59,17
345,11,13,59,17
346,11,13,59,17
347,11,13,59,17
348,11,14,58,17
349,11,14,58,17
350,12,14,57,17
351,12,14,56,18
352,12,14,56,18
353,11,14,56,19
354,11,14,56,19
355,11,14,56,19
356,11,14,57,18
357,11,14,58,17
358,11,15,57,17
359,11,16,56,17
360,12,15,56,17
361,13,15,56,16
362,13,15,56,16
363,13,15,56,16
364,13,15,56,16
365,13,15,56,16
366,13,14,57,16
367,13,13,58,16
368,13,13,58,16
369,13,13,58,16
370,13,13,58,16
371,13,13,58,16
372,14,13,57,16
373,14,13,57,16
374,15,13,56,16
375,16,13,55,16
376,16,13,55,16
377,16,13,55,16
378,15,14,55,16
379,15,14,55,16
380,15,14,55,16
381,15,14,55,16
382,15,14,55,16
383,14,14,56,16
384,14,14,55,17
385,14,14,55,17
386,14,14,55,17
387,14,13,56,17
388,14,13,55,18
389,14,13,55,18
390,14,13,56,17
391,14,14,55,17
392,13,14,56,17
393,12,14,56,18
394,12,13,57,18
395,11,13,58,18
396,10,13,58,19
397,10,13,59,18
398,10,13,60,17
399,10,13,60,17
400,10,13,60,17
401,11,13,59,17
402,12,13,58,17
403,13,13,57,17
404,13,13,57,17
405,12,13,58,17
406,12,14,57,17
407,11,14,57,18
408,11,14,57,18
409,12,14,57,17
410,13,14,56,17
411,13,14,56,17
412,13,14,56,17
413,13,14,56,17
414,13,14,56,17
415,13,14,56,17
416,13,14,55,18
417,12,14,55,19
418,12,15,55,18
419,12,14,56,18
420,12,14,56,18
421,12,14,57,17
422,11,15,57,17
423,11,15,56,18
424,11,14,57,18
425,12,14,57,17
426,12,14,56,18
427,12,15,55,18
428,12,15,56,17
429,12,16,55,17
430,12,16,54,18
431,13,16,53,18
432,12,17,53,18
433,11,17,54,18
434,11,17,54,18
435,11,17,54,18
436,11,17,54,18
437,12,17,54,17
438,12,17,54,17
439,12,16,55,17
440,12,16,56,16
441,12,16,56,16
442,13,16,55,16
443,13,16,54,17
444,13,17,54,16
445,13,17,53,17
446,13,17,52,18
447,12,17,53,18
448,12,16,54,18
449,12,15,55,18
450,13,15,54,18
451,13,15,55,17
452,13,16,54,17
453,13,16,54,17
454,13,16,54,17
455,13,17,53,17
456,13,18,52,17
457,13,18,53,16
458,14,18,53,15
459,14,18,53,15
460,13,18,54,15
461,14,18,53,15
462,14,17,54,15
463,14,17,54,15
464,14,18,53,15
465,14,18,52,16
466,14,18,52,16
467,14,17,53,16
468,14,17,52,17
469,15,17,51,17
470,15,17,51,17
471,15,17,50,18
472,15,18,49,18
473,15,19,48,18
474,15,20,48,17
475,16,19,48,17
476,16,19,49,16
477,16,19,48,17
478,17,19,47,17
479,17,18,48,17
480,17,18,49,16
481,17,18,49,16
482,17,18,49,16
483,17,18,49,16
484,17,18,49,16
485,17,19,48,16
486,18,19,47,16
487,18,19,47,16
488,18,19,47,16
489,18,19,47,16
490,18,20,46,16
491,17,20,47,16
492,17,20,46,17
493,17,20,46,17
494,17,21,46,16
495,17,22,45,16
496,17,22,46,15
497,17,22,45,16
498,18,22,44,16
499,18,22,43,17
500,18,21,44,17
501,18,21,44,17
502,18,21,44,17
503,18,22,43,17
504,18,22,44,16
505,17,22,45,16
506,17,23,45,15
507,17,23,44,16
508,16,24,44,16
509,17,24,43,16
510,17,23,44,16
511,17,23,44,16
512,17,23,44,16
513,16,24,44,16
514,15,25,44,16
515,15,25,45,15
516,16,25,44,15
517,16,25,44,15
518,16,25,44,15
519,16,25,44,15
