,defect,tit_for_tat,generous_tit_for_tat,cooperate
0,27,20,19,34
1,27,20,18,35
2,27,20,18,35
3,26,20,19,35
4,26,21,19,34
5,26,22,18,34
6,27,22,18,33
7,27,21,18,34
8,27,21,18,34
9,27,21,18,34
10,28,20,18,34
11,28,20,18,34
12,29,20,17,34
13,29,21,16,34
14,29,22,16,33
15,30,22,16,32
16,29,23,16,32
17,29,23,16,32
18,29,22,16,33
19,29,23,16,32
20,28,23,16,33
21,28,23,16,33
22,28,24,16,32
23,27,24,17,32
24,26,24,18,32
25,26,24,18,32
26,26,24,17,33
27,26,24,17,33
28,26,23,17,34
29,25,24,17,34
30,25,24,17,34
31,25,23,17,35
32,25,22,18,35
33,25,22,18,35
34,25,23,18,34
35,26,23,18,33
36,26,23,18,33
37,26,22,18,34
38,25,22,18,35
39,24,22,19,35
40,25,22,19,34
41,26,21,19,34
42,27,21,19,33
43,26,21,19,34
44,27,21,18,34
45,27,21,17,35
46,26,21,18,35
47,27,21,18,34
48,27,21,17,35
49,26,21,18,35
50,27,20,18,35
51,28,19,18,35
52,28,19,18,35
53,27,20,18,35
54,27,20,18,35
55,28,20,18,34
56,28,20,18,34
57,28,20,18,34
58,27,20,19,34
59,27,20,18,35
60,27,20,18,35
61,26,20,19,35
62,25,20,19,36
63,24,21,19,36
64,24,20,19,37
65,24,20,19,37
66,24,19,20,37
67,24,20,19,37
68,23,20,19,38
69,23,19,19,39
70,23,19,20,38
71,24,19,20,37
72,24,20,20,36
73,24,19,20,37
74,24,20,20,36
75,24,19,20,37
76,25,18,20,37
77,24,18,20,38
78,24,18,20,38
79,25,18,20,37
80,25,18,19,38
81,25,18,19,38
82,26,18,18,38
83,26,17,18,39
84,26,16,18,40
85,26,16,19,39
86,26,15,20,39
87,26,15,20,39
88,25,15,21,39
89,24,15,21,40
90,23,16,21,40
91,23,15,21,41
92,23,16,21,40
93,23,15,22,40
94,22,15,23,40
95,22,15,24,39
96,21,15,25,39
97,21,15,26,38
98,21,15,26,38
99,21,15,25,39
100,22,15,25,38
101,22,15,24,39
102,21,15,25,39
103,21,15,25,39
104,21,15,25,39
105,21,15,25,39
106,21,15,25,39
107,21,16,25,38
108,22,15,25,38
109,22,15,26,37
110,22,15,27,36
111,22,16,26,36
112,22,16,26,36
113,22,16,26,36
114,22,17,26,35
115,22,18,26,34
116,22,19,25,34
117,23,19,25,33
118,23,19,24,34
119,24,19,24,33
120,24,19,23,34
121,24,19,23,34
122,24,19,23,34
123,23,19,24,34
124,23,19,24,34
125,23,20,23,34
126,24,19,23,34
127,24,19,23,34
128,24,20,23,33
129,24,20,23,33
130,24,20,23,33
131,25,20,23,32
132,24,21,23,32
133,25,21,23,31
134,24,21,23,32
135,24,21,23,32
136,25,20,23,32
137,26,20,22,32
138,25,20,22,33
139,26,20,21,33
140,26,20,21,33
141,26,21,21,32
142,25,21,22,32
143,26,20,22,32
144,27,19,22,32
145,28,19,22,31
146,28,20,21,31
147,29,20,21,30
148,28,20,21,31
149,29,20,20,31
150,29,20,20,31
151,29,20,21,30
152,29,21,21,29
153,29,21,20,30
154,29,22,20,29
155,30,22,20,28
156,30,22,21,27
157,29,22,22,27
158,29,22,21,28
159,29,23,21,27
160,29,23,21,27
161,29,23,21,27
162,29,23,21,27
163,29,23,21,27
164,29,24,21,26
165,29,25,20,26
166,29,24,20,27
167,29,24,20,27
168,28,24,21,27
169,29,24,20,27
170,29,23,20,28
171,28,23,20,29
172,28,23,21,28
173,28,22,21,29
174,28,22,22,28
175,27,22,22,29
176,27,23,22,28
177,28,22,22,28
178,28,23,22,27
179,28,24,22,26
180,28,24,22,26
181,29,24,22,25
182,29,24,22,25
183,29,24,22,25
184,29,24,23,24
185,30,24,22,24
186,30,25,22,23
187,30,26,22,22
188,29,27,22,22
189,29,28,21,22
190,30,27,21,22
191,30,27,21,22
192,30,27,21,22
193,29,27,22,22
194,29,27,23,21
195,29,27,23,21
196,29,27,23,21
197,28,28,23,21
198,28,28,22,22
199,28,29,21,22
200,28,29,21,22
201,29,28,21,22
202,29,28,22,21
203,29,27,22,22
204,29,27,22,22
205,29,27,22,22
206,28,28,22,22
207,29,28,21,22
208,30,27,21,22
209,31,26,21,22
210,31,26,21,22
211,30,26,22,22
212,30,26,22,22
213,30,26,22,22
214,30,26,22,22
215,29,27,22,22
216,29,28,22,21
217,28,28,22,22
218,28,27,23,22
219,28,26,24,22
220,28,26,23,23
221,28,25,23,24
222,27,26,23,24
223,27,27,23,23
224,27,26,23,24
225,28,25,23,24
226,28,24,24,24
227,27,24,25,24
228,26,24,25,25
229,26,23,26,25
230,26,23,26,25
231,27,22,26,25
232,28,22,25,25
233,28,22,25,25
234,28,23,24,25
235,27,23,25,25
236,27,22,25,26
237,27,21,26,26
238,27,21,26,26
239,27,22,26,25
240,28,22,26,24
241,27,22,27,24
242,27,22,27,24
243,27,22,26,25
244,28,21,26,25
245,29,21,26,24
246,28,21,26,25
247,28,21,25,26
248,27,21,26,26
249,28,21,25,26
250,28,21,24,27
251,27,22,24,27
252,26,22,25,27
253,26,21,26,27
254,26,21,25,28
255,26,20,25,29
256,27,20,25,28
257,28,20,24,28
258,27,20,24,29
259,27,20,24,29
260,26,20,25,29
261,25,20,26,29
262,25,20,26,29
263,25,21,25,29
264,25,22,25,28
265,25,22,25,28
266,24,22,25,29
267,24,23,25,28
268,25,23,25,27
269,24,23,26,27
270,24,23,26,27
271,23,23,26,28
272,24,23,25,28
273,25,22,25,28
274,25,22,25,28
275,24,22,25,29
276,24,23,25,28
277,24,22,25,29
278,23,22,26,29
279,24,21,26,29
280,25,20,26,29
281,25,21,26,28
282,26,20,26,28
283,26,20,26,28
284,26,20,25,29
285,26,20,25,29
286,26,20,26,28
287,26,20,26,28
288,27,20,25,28
289,27,20,26,27
290,27,20,26,27
291,28,19,26,27
292,28,19,26,27
293,28,19,26,27
294,28,20,25,27
295,28,21,24,27
296,27,21,24,28
297,26,21,25,28
298,26,22,24,28
299,27,21,24,28
300,27,21,24,28
301,26,21,25,28
302,26,22,25,27
303,26,22,25,27
304,27,22,25,26
305,27,21,25,27
306,26,21,26,27
307,26,22,26,26
308,26,21,26,27
309,26,21,26,27
310,26,20,27,27
311,27,20,26,27
312,28,20,25,27
313,28,19,26,27
314,27,20,26,27
315,26,21,26,27
316,26,20,26,28
317,26,20,25,29
318,26,21,25,28
319,26,21,25,28
320,25,21,26,28
321,25,21,26,28
322,25,20,27,28
323,25,20,26,29
324,26,20,26,28
325,26,19,27,28
326,26,18,27,29
327,26,18,27,29
328,27,18,27,28
329,27,18,27,28
330,27,18,27,28
331,27,18,27,28
332,28,17,27,28
333,28,16,28,28
334,28,16,27,29
335,28,17,27,28
336,29,16,27,28
337,29,17,26,28
338,29,17,26,28
339,29,17,26,28
340,28,17,26,29
341,28,17,25,30
342,28,18,24,30
343,28,19,24,29
344,28,19,25,28
345,27,20,25,28
346,28,20,24,28
347,28,19,24,29
348,28,19,23,30
349,27,19,24,30
350,26,19,25,30
351,27,19,24,30
352,28,18,24,30
353,28,18,24,30
354,28,17,24,31
355,28,18,23,31
356,28,19,22,31
357,28,18,23,31
358,29,17,23,31
359,29,17,23,31
360,28,17,23,32
361,27,17,23,33
362,27,17,22,34
363,27,16,22,35
364,27,15,22,36
365,28,15,22,35
366,28,15,22,35
367,28,16,21,35
368,27,16,21,36
369,27,15,21,37
370,27,16,21,36
371,27,16,21,36
372,27,16,21,36
373,27,16,21,36
374,27,16,21,36
375,27,16,21,36
376,27,16,21,36
377,27,17,21,35
378,26,17,21,36
379,26,17,21,36
380,27,17,21,35
381,28,17,20,35
382,27,18,20,35
383,27,18,20,35
384,26,18,20,36
385,26,18,20,36
386,26,18,20,36
387,26,19,20,35
388,26,19,20,35
389,26,18,21,35
390,26,18,21,35
391,26,18,21,35
392,25,18,21,36
393,25,18,21,36
394,24,19,21,36
395,23,19,21,37
396,23,18,21,38
397,24,18,21,37
398,24,18,22,36
399,24,18,23,35
400,24,18,23,35
401,24,18,22,36
402,24,19,21,36
403,24,19,21,36
404,24,19,21,36
405,24,20,21,35
406,24,20,21,35
407,24,21,21,34
408,24,21,20,35
409,24,21,20,35
410,24,21,20,35
411,24,21,20,35
412,23,21,20,36
413,23,21,20,36
414,22,22,20,36
415,23,22,19,36
416,23,22,19,36
417,23,23,19,35
418,22,23,20,35
419,23,23,19,35
420,22,23,20,35
421,22,23,21,34
422,22,22,21,35
423,22,22,21,35
424,22,22,21,35
