,defect,tit_for_tat,generous_tit_for_tat,cooperate
0,21,22,35,22
1,21,21,36,22
2,22,21,35,22
3,21,22,35,22
4,21,22,34,23
5,21,22,35,22
6,20,23,35,22
7,21,22,35,22
8,21,22,35,22
9,21,22,35,22
10,21,22,34,23
11,21,22,34,23
12,21,21,34,24
13,21,21,35,23
14,21,20,36,23
15,22,20,35,23
16,22,20,35,23
17,22,19,35,24
18,22,19,35,24
19,23,19,34,24
20,23,19,34,24
21,23,19,34,24
22,23,20,34,23
23,22,21,34,23
24,23,21,33,23
25,24,20,33,23
26,23,20,34,23
27,22,21,34,23
28,22,21,34,23
29,22,22,34,22
30,22,22,35,21
31,22,22,35,21
32,23,21,35,21
33,24,21,35,20
34,24,21,34,21
35,23,21,35,21
36,22,21,35,22
37,23,20,35,22
38,23,21,34,22
39,23,20,34,23
40,22,20,34,24
41,22,20,34,24
42,21,20,35,24
43,21,21,35,23
44,21,21,35,23
45,22,21,34,23
46,22,22,33,23
47,22,21,33,24
48,22,21,34,23
49,22,20,35,23
50,22,20,35,23
51,23,20,34,23
52,23,20,34,23
53,24,20,33,23
54,23,21,33,23
55,22,21,33,24
56,22,21,33,24
57,22,20,34,24
58,22,21,33,24
59,22,21,32,25
60,21,21,32,26
61,21,20,33,26
62,21,21,33,25
63,21,21,34,24
64,20,21,35,24
65,19,22,35,24
66,19,22,36,23
67,19,22,35,24
68,19,22,35,24
69,19,22,36,23
70,20,22,35,23
71,21,21,35,23
72,22,21,34,23
73,21,22,34,23
74,21,22,34,23
75,21,22,34,23
76,20,23,34,23
77,19,23,34,24
78,19,23,34,24
79,20,22,34,24
80,20,23,33,24
81,19,23,33,25
82,19,23,33,25
83,20,23,32,25
84,19,24,32,25
85,18,25,32,25
86,18,25,32,25
87,17,25,33,25
88,17,25,33,25
89,16,25,33,26
90,16,24,34,26
91,16,25,33,26
92,16,25,33,26
93,16,25,33,26
94,16,24,34,26
95,15,24,35,26
96,15,25,34,26
97,15,24,35,26
98,15,24,36,25
99,14,25,36,25
100,14,26,36,24
101,13,26,36,25
102,13,26,36,25
103,13,26,36,25
104,14,25,36,25
105,14,24,37,25
106,14,24,38,24
107,14,24,39,23
108,14,24,40,22
109,14,24,40,22
110,14,23,41,22
111,14,23,42,21
112,14,24,41,21
113,13,24,42,21
114,14,24,41,21
115,14,23,42,21
116,14,23,42,21
117,14,23,43,20
118,14,23,43,20
119,13,23,43,21
120,13,23,43,21
121,12,23,44,21
122,12,23,43,22
123,12,23,42,23
124,12,24,41,23
125,12,24,41,23
126,13,23,41,23
127,13,23,41,23
128,13,23,41,23
129,13,23,41,23
130,13,23,41,23
131,13,23,41,23
132,13,23,42,22
133,13,23,42,22
134,12,23,43,22
135,12,23,43,22
136,12,23,43,22
137,12,23,43,22
138,11,24,43,22
139,11,24,43,22
140,11,24,43,22
141,11,23,44,22
142,12,22,44,22
143,11,22,45,22
144,11,22,46,21
145,10,22,46,22
146,10,22,47,21
147,10,22,46,22
148,10,22,46,22
149,10,22,46,22
150,10,23,46,21
151,10,23,45,22
152,11,22,45,22
153,11,23,44,22
154,11,24,44,21
155,11,24,44,21
156,11,24,44,21
157,12,24,43,21
158,11,24,43,22
159,11,24,43,22
160,11,23,43,23
161,11,24,42,23
162,12,24,41,23
163,12,24,42,22
164,12,24,42,22
165,12,24,41,23
166,12,23,42,23
167,12,23,42,23
168,12,22,43,23
169,12,23,42,23
170,12,23,43,22
171,11,24,43,22
172,11,24,42,23
173,11,25,41,23
174,11,25,41,23
175,12,25,41,22
176,12,25,41,22
177,12,25,42,21
178,12,26,42,20
179,12,25,43,20
180,12,25,43,20
181,12,25,43,20
182,11,25,44,20
183,11,25,43,21
184,10,26,43,21
185,10,26,44,20
186,10,26,45,19
187,11,26,44,19
188,11,26,44,19
189,11,26,44,19
190,12,26,43,19
191,12,26,43,19
192,12,27,42,19
193,12,27,42,19
194,12,26,42,20
195,12,26,42,20
196,12,25,42,21
197,12,25,41,22
198,11,25,41,23
199,11,24,41,24
200,12,24,41,23
201,12,24,41,23
202,12,23,42,23
203,12,23,42,23
204,11,23,43,23
205,11,23,44,22
206,11,24,44,21
207,11,24,44,21
208,11,25,44,20
209,11,25,44,20
210,11,24,45,20
211,11,24,45,20
212,12,23,45,20
213,12,22,46,20
214,12,21,47,20
215,13,20,47,20
216,13,20,46,21
217,13,21,45,21
218,13,22,44,21
219,13,22,44,21
220,13,21,45,21
221,12,22,45,21
222,12,21,46,21
223,12,21,46,21
224,11,21,47,21
225,11,21,47,21
226,11,21,47,21
227,11,21,46,22
228,11,21,47,21
229,11,21,47,21
230,11,21,47,21
231,11,21,48,20
232,11,21,49,19
233,11,21,50,18
234,12,21,49,18
235,12,20,49,19
236,12,21,48,19
237,12,20,49,19
238,13,19,49,19
239,13,20,48,19
240,13,21,47,19
241,13,21,47,19
242,13,21,47,19
243,14,21,46,19
244,14,21,46,19
245,14,21,46,19
246,14,22,45,19
247,13,22,45,20
248,13,22,45,20
249,13,21,45,21
250,13,21,44,22
251,14,21,43,22
252,14,20,44,22
253,14,21,43,22
254,14,22,42,22
255,14,22,43,21
256,14,22,43,21
257,14,23,42,21
258,14,22,43,21
259,15,22,42,21
260,16,22,41,21
261,16,22,41,21
262,17,21,41,21
263,17,20,41,22
264,16,20,41,23
265,16,19,42,23
266,16,19,42,23
267,16,18,42,24
268,16,18,42,24
269,16,18,42,24
270,16,18,42,24
271,16,19,41,24
272,16,19,40,25
273,16,19,40,25
274,16,20,39,25
275,17,20,38,25
276,17,21,37,25
277,17,20,37,26
278,16,20,38,26
279,16,20,38,26
280,17,20,38,25
281,17,20,37,26
282,17,20,37,26
283,17,21,37,25
284,16,21,38,25
285,16,22,37,25
286,16,22,38,24
287,16,22,38,24
288,16,22,39,23
289,16,21,40,23
290,16,21,39,24
291,16,20,40,24
292,15,20,40,25
293,16,20,39,25
294,15,21,39,25
295,15,20,39,26
296,15,21,39,25
297,15,22,38,25
298,15,22,37,26
299,16,21,37,26
300,16,21,37,26
301,17,20,37,26
302,18,19,37,26
303,18,18,38,26
304,18,18,38,26
305,18,18,37,27
306,18,18,36,28
307,19,17,36,28
308,19,17,36,28
309,18,17,36,29
310,19,17,36,28
311,19,17,35,29
312,20,17,35,28
313,21,16,35,28
314,21,15,36,28
315,20,15,36,29
316,21,15,35,29
317,21,15,35,29
318,20,15,35,30
319,19,15,36,30
320,19,15,36,30
321,20,15,36,29
322,21,15,35,29
323,21,15,34,30
324,21,15,35,29
325,20,15,36,29
326,20,15,36,29
327,20,15,36,29
328,21,14,36,29
329,21,14,37,28
330,20,14,38,28
331,21,14,38,27
332,22,14,38,26
333,22,14,38,26
334,23,14,37,26
335,23,14,37,26
336,22,14,38,26
337,22,14,38,26
338,22,15,38,25
339,22,15,39,24
340,22,15,39,24
341,22,16,38,24
342,22,17,37,24
343,21,17,38,24
344,21,17,38,24
345,21,18,38,23
346,21,18,37,24
347,22,18,36,24
348,22,18,35,25
349,22,18,34,26
350,22,17,34,27
351,21,18,34,27
352,22,18,33,27
353,22,18,32,28
354,22,18,33,27
355,22,18,33,27
356,22,18,33,27
357,22,18,33,27
358,22,17,34,27
359,21,18,34,27
360,20,18,34,28
361,20,18,34,28
362,20,18,34,28
363,20,18,34,28
364,20,17,35,28
365,21,17,34,28
366,20,17,34,29
367,20,16,35,29
368,20,17,34,29
369,19,17,34,30
370,20,17,33,30
371,21,17,32,30
372,20,18,32,30
373,21,17,32,30
374,21,17,32,30
375,21,17,32,30
376,22,17,32,29
377,22,17,31,30
378,21,17,31,31
379,21,17,31,31
380,21,17,31,31
381,22,17,30,31
382,22,18,29,31
383,22,18,29,31
384,22,18,29,31
385,21,19,29,31
386,21,18,30,31
387,21,18,30,31
388,22,18,30,30
389,23,18,29,30
390,23,18,28,31
391,24,18,28,30
392,24,19,27,30
393,24,18,27,31
394,23,18,28,31
395,23,19,28,30
396,23,19,28,30
397,24,19,27,30
398,24,19,27,30
399,24,19,27,30
400,25,18,27,30
401,25,18,26,31
402,25,19,26,30
403,24,19,26,31
404,23,19,26,32
405,23,19,26,32
406,22,19,26,33
407,22,20,25,33
408,23,20,25,32
409,24,19,25,32
410,24,20,24,32
411,24,21,23,32
412,24,21,22,33
413,24,21,21,34
414,24,21,21,34
415,24,21,22,33
416,24,21,22,33
417,24,20,22,34
418,24,20,22,34
419,24,21,21,34
420,24,20,22,34
421,25,20,21,34
422,25,20,20,35
423,25,20,19,36
424,25,20,19,36
425,25,20,20,35
426,25,20,20,35
427,25,20,20,35
428,25,19,20,36
429,25,20,19,36
430,24,20,20,36
431,24,20,20,36
432,23,21,20,36
433,24,21,19,36
434,24,22,18,36
435,25,22,18,35
436,24,22,18,36
437,23,22,19,36
438,23,22,19,36
439,24,22,19,35
440,23,22,19,36
441,23,23,19,35
442,24,23,19,34
443,23,23,19,35
444,24,23,19,34
445,24,22,20,34
446,25,22,19,34
447,26,22,18,34
448,26,22,18,34
449,27,22,17,34
450,27,22,17,34
451,27,23,16,34
452,27,23,16,34
453,27,22,16,35
454,27,23,16,34
455,27,23,16,34
456,28,23,16,33
457,28,24,16,32
458,28,23,17,32
459,28,22,18,32
460,28,22,18,32
461,28,22,18,32
462,28,23,17,32
463,28,23,18,31
464,29,23,18,30
465,29,22,18,31
466,29,22,19,30
467,29,21,20,30
468,28,21,20,31
469,28,21,20,31
470,28,22,19,31
471,28,21,19,32
472,29,21,19,31
473,29,22,19,30
474,29,23,18,30
475,29,23,18,30
476,30,23,18,29
477,30,23,19,28
478,30,24,19,27
479,30,23,20,27
480,30,23,19,28
481,29,24,19,28
482,30,24,18,28
483,31,24,18,27
484,31,24,18,27
485,30,25,18,27
486,31,25,17,27
487,31,26,17,26
488,31,26,18,25
489,31,26,19,24
490,31,25,20,24
491,32,25,20,23
492,33,24,20,23
493,33,24,20,23
494,33,24,20,23
495,33,24,19,24
496,32,24,19,25
497,32,24,20,24
498,32,25,19,24
499,33,24,19,24
500,33,24,19,24
501,33,25,18,24
502,32,26,18,24
503,32,25,19,24
504,32,25,19,24
505,32,25,19,24
506,32,25,19,24
507,32,25,20,23
508,32,25,20,23
509,32,26,20,22
510,32,27,19,22
511,33,26,19,22
512,34,25,19,22
513,34,24,20,22
514,35,24,19,22
515,35,24,18,23
516,35,24,18,23
517,34,25,18,23
518,35,25,17,23
519,36,25,17,22
520,37,24,17,22
521,37,24,17,22
522,37,24,17,22
523,37,24,17,22
524,38,24,17,21
525,37,25,17,21
526,37,25,17,21
527,36,25,17,22
528,35,25,17,23
529,35,25,16,24
530,36,25,16,23
531,35,25,16,24
532,34,26,16,24
533,35,26,15,24
534,34,27,15,24
535,35,27,15,23
536,35,27,16,22
537,36,26,16,22
538,37,26,16,21
539,36,26,16,22
540,36,26,17,21
541,36,26,17,21
542,36,26,17,21
543,36,26,18,20
544,36,25,18,21
545,36,26,17,21
546,36,25,18,21
547,35,26,18,21
548,36,26,17,21
549,35,26,17,22
550,34,27,17,22
551,34,26,18,22
552,35,25,18,22
553,35,25,18,22
554,36,25,18,21
555,36,25,18,21
556,35,25,18,22
557,36,24,18,22
558,36,23,18,23
559,36,23,19,22
560,37,22,19,22
561,36,23,19,22
562,37,23,18,22
563,37,23,18,22
564,37,23,18,22
565,37,23,18,22
566,36,23,18,23
567,37,23,18,22
568,36,24,18,22
569,37,23,18,22
570,37,23,18,22
571,38,23,18,21
572,38,22,18,22
573,38,22,18,22
574,38,22,19,21
575,37,22,19,22
576,37,22,19,22
577,37,22,19,22
578,37,22,19,22
579,38,22,19,21
580,38,23,19,20
581,37,23,19,21
582,38,23,18,21
583,37,23,19,21
584,37,23,19,21
585,36,23,19,22
586,35,23,19,23
587,36,23,19,22
588,36,24,18,22
589,37,24,18,21
590,36,24,18,22
591,35,25,18,22
592,34,25,19,22
593,34,24,20,22
594,34,24,20,22
595,33,25,20,22
596,33,24,20,23
597,33,25,20,22
598,32,25,20,23
599,33,25,20,22
600,34,25,19,22
601,34,26,18,22
602,34,26,18,22
603,35,25,18,22
604,34,25,18,23
605,33,25,18,24
606,33,25,17,25
607,32,25,17,26
608,32,25,18,25
609,32,24,18,26
610,32,23,19,26
611,31,23,19,27
612,31,23,19,27
613,31,23,19,27
614,31,23,19,27
615,30,24,19,27
616,29,24,19,28
617,29,24,19,28
618,29,24,19,28
619,29,24,18,29
620,29,24,18,29
621,30,23,18,29
622,29,24,18,29
623,30,24,17,29
624,29,25,17,29
625,28,25,18,29
626,27,26,18,29
627,27,25,18,30
628,28,24,18,30
629,28,24,18,30
630,27,25,18,30
631,27,25,18,30
632,26,25,18,31
633,26,25,17,32
634,26,25,16,33
635,26,24,16,34
636,26,25,16,33
637,25,25,16,34
638,25,25,16,34
639,25,24,16,35
640,24,25,16,35
641,24,25,16,35
642,24,25,16,35
643,23,25,16,36
644,24,25,16,35
645,24,25,16,35
646,24,25,16,35
647,24,25,16,35
648,24,25,16,35
649,23,26,16,35
650,23,27,15,35
651,23,28,15,34
652,24,28,14,34
653,24,28,14,34
654,24,28,14,34
655,24,28,14,34
656,25,28,13,34
657,24,28,13,35
658,25,28,13,34
659,25,29,13,33
660,26,29,13,32
661,26,29,13,32
662,26,29,13,32
663,26,29,14,31
664,26,29,13,32
665,26,29,13,32
666,26,29,12,33
667,26,28,12,34
668,27,27,12,34
669,27,27,11,35
670,26,28,11,35
671,26,28,11,35
672,27,28,11,34
673,28,28,11,33
674,29,28,11,32
675,29,28,11,32
676,30,28,11,31
677,30,27,11,32
678,29,27,11,33
679,29,27,11,33
680,30,27,10,33
681,29,27,10,34
682,29,27,11,33
683,29,27,10,34
684,29,27,10,34
685,29,27,10,34
686,29,26,10,35
687,30,25,10,35
688,29,26,10,35
689,30,26,10,34
690,30,25,11,34
691,29,25,11,35
692,29,25,10,36
693,29,26,10,35
694,29,26,11,34
695,28,27,11,34
696,28,27,11,34
697,27,27,11,35
698,27,27,10,36
699,27,26,10,37
700,27,25,10,38
701,27,24,11,38
702,27,25,10,38
703,27,24,10,39
704,28,24,9,39
705,28,24,9,39
706,29,24,9,38
707,29,23,9,39
708,28,23,9,40
709,28,22,9,41
710,28,22,9,41
711,28,22,9,41
712,28,22,9,41
713,28,22,9,41
714,28,23,9,40
715,29,23,9,39
716,28,24,9,39
717,28,24,9,39
718,28,24,10,38
719,28,24,10,38
720,28,25,10,37
721,28,24,10,38
722,28,24,11,37
723,27,24,11,38
724,27,25,10,38
725,27,25,10,38
726,27,26,10,37
727,27,26,10,37
728,27,27,9,37
729,27,27,9,37
730,27,26,9,38
731,27,25,9,39
732,26,25,9,40
733,26,25,9,40
734,25,25,9,41
735,25,26,8,41
736,24,26,8,42
737,24,27,8,41
738,24,27,8,41
739,24,27,8,41
740,23,27,8,42
741,23,28,8,41
742,24,27,8,41
743,24,26,8,42
744,24,26,8,42
745,24,27,8,41
746,24,27,8,41
747,23,28,8,41
748,23,28,8,41
749,23,27,9,41
750,24,27,9,40
751,23,28,9,40
752,22,28,9,41
753,22,29,9,40
754,23,28,9,40
755,23,29,9,39
756,22,29,10,39
757,23,28,10,39
758,23,28,10,39
759,22,29,10,39
760,22,28,10,40
761,23,27,10,40
762,22,28,10,40
763,23,27,10,40
764,23,26,10,41
765,23,27,10,40
766,23,27,10,40
767,23,27,10,40
768,23,27,10,40
769,24,26,10,40
770,23,26,10,41
771,22,27,10,41
772,23,26,10,41
773,24,25,10,41
774,24,25,10,41
775,23,25,10,42
776,22,25,11,42
777,23,24,11,42
778,23,23,12,42
779,23,24,11,42
780,23,24,10,43
781,23,24,10,43
782,23,24,10,43
783,24,24,10,42
784,24,24,10,42
785,25,23,10,42
786,25,23,10,42
787,25,23,10,42
788,24,23,11,42
789,24,23,11,42
790,24,23,11,42
791,24,23,11,42
792,25,23,11,41
793,26,22,11,41
794,25,22,11,42
795,26,21,11,42
796,26,21,11,42
797,26,21,11,42
798,26,22,11,41
799,26,23,11,40
800,26,24,10,40
801,27,23,10,40
802,26,23,10,41
803,26,24,9,41
804,26,23,9,42
805,26,23,9,42
806,26,22,9,43
807,26,23,9,42
808,26,23,8,43
809,27,23,7,43
810,27,23,7,43
811,27,24,7,42
812,26,24,7,43
813,26,25,7,42
814,26,25,6,43
815,25,26,6,43
816,24,26,6,44
817,25,26,6,43
818,25,26,6,43
819,25,26,6,43
820,25,27,6,42
821,25,28,6,41
822,25,28,6,41
823,24,29,6,41
824,25,28,6,41
825,25,28,6,41
826,25,28,7,40
827,25,28,7,40
828,26,28,7,39
829,26,28,8,38
830,25,29,8,38
831,25,30,8,37
832,26,30,8,36
833,25,31,8,36
834,25,30,8,37
835,25,29,8,38
836,25,28,8,39
837,25,28,8,39
838,24,28,8,40
839,24,28,9,39
840,24,29,9,38
841,24,28,10,38
842,23,28,11,38
843,22,29,11,38
844,22,30,11,37
845,22,30,10,38
846,22,29,10,39
847,22,28,10,40
848,22,29,9,40
849,22,29,9,40
850,22,30,8,40
851,22,30,8,40
852,22,31,8,39
853,22,31,8,39
854,22,31,8,39
855,22,31,8,39
856,23,31,8,38
857,23,31,8,38
858,24,31,8,37
859,24,32,8,36
860,25,32,8,35
861,25,32,7,36
862,25,31,7,37
863,25,31,7,37
864,25,30,7,38
865,25,31,7,37
866,24,31,7,38
867,24,31,7,38
868,24,31,7,38
869,24,31,7,38
870,24,32,7,37
871,24,31,7,38
872,23,32,7,38
873,22,32,7,39
874,23,31,7,39
875,23,30,7,40
876,23,29,7,41
877,24,29,7,40
878,23,29,7,41
879,23,30,7,40
880,24,30,7,39
881,24,29,7,40
882,24,28,7,41
883,24,28,7,41
884,25,28,7,40
885,25,29,6,40
886,25,28,6,41
887,25,28,6,41
888,25,28,6,41
889,25,28,6,41
890,24,28,6,42
891,24,28,7,41
892,24,27,7,42
893,24,27,7,42
894,24,26,7,43
895,25,26,7,42
896,26,25,7,42
897,25,25,7,43
898,25,25,7,43
899,25,25,8,42
900,26,24,8,42
901,26,24,7,43
902,27,24,7,42
903,27,23,8,42
904,27,23,8,42
905,27,22,8,43
906,26,22,8,44
907,25,22,9,44
908,25,21,9,45
909,25,21,9,45
910,24,22,9,45
911,24,22,8,46
912,25,22,8,45
913,25,21,8,46
914,25,21,8,46
915,25,22,8,45
916,26,21,8,45
917,26,21,8,45
918,26,20,8,46
919,26,20,8,46
920,26,20,8,46
921,26,20,8,46
922,26,20,8,46
923,27,20,8,45
924,27,20,8,45
925,26,20,9,45
926,26,20,9,45
927,27,20,9,44
928,28,20,9,43
929,28,20,10,42
930,28,21,10,41
931,28,21,10,41
932,28,21,10,41
933,27,21,10,42
934,27,21,10,42
935,28,20,10,42
936,28,20,10,42
937,27,21,10,42
938,27,21,11,41
939,27,21,12,40
940,27,22,12,39
941,26,22,12,40
942,26,22,12,40
943,26,21,12,41
944,26,21,12,41
945,26,21,11,42
946,26,21,11,42
947,26,21,10,43
948,26,21,10,43
949,27,21,10,42
950,27,20,10,43
951,27,20,10,43
952,28,19,10,43
953,28,19,11,42
954,28,19,11,42
955,28,20,11,41
956,27,20,12,41
957,27,21,11,41
958,27,20,11,42
959,27,20,11,42
960,26,21,11,42
961,26,21,11,42
962,27,21,11,41
963,27,21,11,41
964,28,21,11,40
965,28,21,11,40
966,28,21,11,40
967,28,22,11,39
968,28,21,11,40
969,29,21,11,39
970,28,22,11,39
971,29,21,11,39
972,29,20,11,40
973,28,21,11,40
974,28,22,10,40
975,28,23,9,40
976,28,22,9,41
977,28,22,10,40
978,28,22,10,40
979,28,22,10,40
980,29,21,10,40
981,30,21,10,39
982,29,21,10,40
983,28,22,10,40
984,28,22,10,40
985,27,22,10,41
986,27,22,10,41
987,27,22,10,41
988,27,22,10,41
989,28,21,10,41
990,27,21,10,42
991,28,21,9,42
992,29,20,9,42
993,29,20,8,43
994,29,20,9,42
995,29,21,9,41
996,30,21,9,40
997,31,21,9,39
998,32,21,9,38
999,32,21,9,38
1000,33,21,9,37
1001,32,22,9,37
1002,31,22,9,38
1003,30,22,9,39
1004,29,22,9,40
1005,29,21,9,41
1006,29,21,9,41
1007,30,21,9,40
1008,30,22,9,39
1009,30,22,9,39
1010,30,23,9,38
1011,29,24,9,38
1012,28,25,9,38
1013,28,26,8,38
1014,28,25,9,38
1015,28,25,9,38
1016,28,26,9,37
1017,29,26,9,36
1018,29,26,9,36
1019,29,26,9,36
1020,29,26,9,36
1021,29,25,9,37
1022,29,26,9,36
1023,30,26,8,36
1024,29,27,8,36
1025,30,26,8,36
1026,29,26,8,37
1027,29,26,8,37
1028,29,26,8,37
1029,30,26,8,36
1030,30,26,8,36
1031,30,25,8,37
1032,31,25,8,36
1033,31,24,9,36
1034,30,25,9,36
1035,29,26,9,36
1036,29,26,9,36
1037,29,26,9,36
1038,29,26,8,37
1039,29,26,8,37
1040,28,26,8,38
1041,27,27,8,38
1042,27,27,7,39
1043,27,27,7,39
1044,27,27,7,39
1045,28,27,7,38
1046,27,27,7,39
1047,27,27,7,39
1048,26,28,7,39
1049,27,27,7,39
1050,26,28,7,39
1051,26,28,7,39
1052,25,29,7,39
1053,25,29,7,39
1054,24,29,8,39
1055,23,29,8,40
1056,23,29,8,40
1057,24,29,8,39
1058,23,29,9,39
1059,24,29,8,39
1060,23,29,9,39
1061,23,30,9,38
1062,23,30,9,38
1063,23,30,9,38
1064,23,30,9,38
1065,23,30,9,38
1066,23,30,9,38
1067,23,29,9,39
1068,23,29,9,39
1069,23,29,9,39
1070,23,29,9,39
1071,23,29,9,39
1072,23,28,9,40
1073,22,28,9,41
1074,22,27,9,42
1075,21,28,9,42
1076,22,28,9,41
1077,23,28,8,41
1078,23,28,8,41
1079,23,28,8,41
1080,22,28,8,42
1081,22,28,7,43
1082,22,28,7,43
1083,21,29,7,43
1084,21,28,8,43
1085,21,28,8,43
1086,21,29,7,43
1087,21,29,7,43
1088,21,29,7,43
1089,21,28,7,44
1090,21,28,7,44
1091,21,28,6,45
1092,21,27,6,46
1093,21,26,6,47
1094,21,26,5,48
1095,21,25,5,49
1096,20,26,5,49
1097,20,25,5,50
1098,20,25,5,50
1099,20,26,5,49
1100,20,25,5,50
1101,19,26,5,50
1102,19,26,5,50
1103,18,27,5,50
1104,17,27,5,51
1105,16,27,5,52
1106,16,27,5,52
1107,16,27,5,52
1108,16,27,5,52
1109,16,27,5,52
1110,16,27,5,52
1111,15,27,5,53
1112,15,27,5,53
1113,14,28,5,53
1114,14,27,5,54
1115,14,28,5,53
1116,13,29,5,53
1117,13,28,6,53
1118,13,27,6,54
1119,14,27,6,53
1120,14,27,7,52
1121,14,27,7,52
1122,14,27,7,52
1123,14,26,7,53
1124,15,26,7,52
1125,15,27,7,51
1126,15,27,7,51
1127,15,28,7,50
1128,15,28,7,50
1129,15,28,7,50
1130,15,29,7,49
1131,15,30,7,48
1132,15,30,8,47
1133,15,30,8,47
1134,15,30,8,47
1135,15,31,8,46
1136,16,31,8,45
1137,16,31,9,44
1138,16,32,9,43
1139,16,32,9,43
1140,16,32,8,44
1141,15,33,8,44
1142,16,33,8,43
1143,16,33,9,42
1144,16,33,9,42
1145,17,33,9,41
1146,17,32,10,41
1147,17,33,10,40
1148,17,34,10,39
1149,16,34,11,39
1150,16,34,11,39
1151,16,34,11,39
1152,16,35,11,38
1153,16,34,11,39
1154,17,33,11,39
1155,18,33,11,38
1156,18,33,11,38
1157,18,33,12,37
1158,18,33,12,37
1159,17,33,12,38
1160,16,33,12,39
1161,16,34,11,39
1162,16,35,11,38
1163,16,35,11,38
1164,16,36,11,37
1165,17,35,11,37
1166,17,35,12,36
1167,17,35,12,36
1168,17,36,11,36
1169,17,36,11,36
1170,17,37,11,35
1171,17,36,11,36
1172,17,36,11,36
1173,17,36,10,37
1174,17,35,11,37
1175,16,35,12,37
1176,17,34,12,37
1177,17,34,12,37
1178,16,34,12,38
1179,16,34,13,37
1180,16,33,13,38
1181,16,33,13,38
1182,16,33,13,38
1183,17,33,13,37
1184,16,33,13,38
1185,15,33,14,38
1186,15,33,14,38
1187,15,33,14,38
1188,16,32,14,38
1189,16,33,14,37
1190,16,33,14,37
1191,16,32,14,38
1192,16,32,15,37
1193,16,32,15,37
1194,16,32,15,37
1195,16,31,15,38
1196,16,32,15,37
1197,16,32,15,37
1198,15,33,15,37
1199,15,34,15,36
1200,15,33,15,37
1201,15,34,15,36
1202,15,35,14,36
1203,15,34,15,36
1204,15,34,15,36
1205,15,35,15,35
1206,15,35,15,35
1207,15,36,14,35
1208,16,36,14,34
1209,16,37,13,34
1210,16,37,13,34
1211,16,37,13,34
1212,17,36,13,34
1213,18,36,13,33
1214,19,35,13,33
1215,19,35,13,33
1216,19,34,14,33
1217,19,35,14,32
1218,20,34,14,32
1219,21,34,13,32
1220,21,34,12,33
1221,21,33,12,34
1222,21,33,11,35
1223,21,33,11,35
1224,21,32,12,35
1225,21,31,12,36
1226,21,30,12,37
1227,21,31,11,37
1228,22,31,11,36
1229,22,31,12,35
