,defect,tit_for_tat,generous_tit_for_tat,cooperate
0,29,25,23,23
1,30,25,23,22
2,30,25,23,22
3,30,24,24,22
4,31,23,24,22
5,32,22,24,22
6,32,22,25,21
7,32,22,25,21
8,33,21,25,21
9,32,22,25,21
10,32,21,25,22
11,32,21,24,23
12,33,20,24,23
13,32,20,25,23
14,32,21,25,22
15,31,22,25,22
16,32,22,24,22
17,32,23,24,21
18,31,23,24,22
19,32,23,24,21
20,32,23,24,21
21,33,22,24,21
22,32,22,25,21
23,32,23,24,21
24,31,24,24,21
25,31,24,25,20
26,31,24,26,19
27,31,23,27,19
28,31,23,27,19
29,31,23,26,20
30,31,24,25,20
31,32,24,25,19
32,31,25,25,19
33,31,25,25,19
34,30,25,26,19
35,30,24,26,20
36,31,24,25,20
37,31,23,25,21
38,32,23,24,21
39,32,23,24,21
40,31,23,25,21
41,30,23,25,22
42,29,23,26,22
43,28,23,27,22
44,28,23,27,22
45,27,23,27,23
46,27,22,27,24
47,27,22,28,23
48,27,21,29,23
49,27,21,29,23
50,27,21,28,24
51,28,21,27,24
52,28,22,26,24
53,27,23,26,24
54,26,24,26,24
55,25,24,27,24
56,25,24,27,24
57,24,24,27,25
58,23,25,27,25
59,23,25,27,25
60,23,25,27,25
61,22,25,27,26
62,21,26,27,26
63,21,26,28,25
64,21,27,28,24
65,20,27,29,24
66,21,27,28,24
67,22,26,28,24
68,22,26,28,24
69,22,26,28,24
70,22,26,28,24
71,22,26,28,24
72,22,27,28,23
73,22,27,28,23
74,21,28,28,23
75,20,29,28,23
76,19,30,28,23
77,20,30,27,23
78,20,31,27,22
79,19,31,28,22
80,19,31,27,23
81,19,32,27,22
82,19,32,27,22
83,18,33,27,22
84,18,33,27,22
85,19,33,26,22
86,18,34,26,22
87,17,34,26,23
88,17,34,27,22
89,16,35,27,22
90,16,36,27,21
91,16,36,27,21
92,16,36,26,22
93,16,35,26,23
94,16,35,26,23
95,16,36,25,23
96,16,36,24,24
97,16,37,24,23
98,16,37,25,22
99,15,37,26,22
100,15,37,26,22
101,15,37,26,22
102,14,38,26,22
103,14,38,26,22
104,13,39,26,22
105,14,38,26,22
106,14,39,25,22
107,14,39,25,22
108,13,39,26,22
109,14,38,26,22
110,15,37,26,22
111,15,37,27,21
112,16,36,27,21
113,16,36,26,22
114,16,37,25,22
115,16,38,24,22
116,16,39,24,21
117,16,39,24,21
118,16,40,24,20
119,16,40,24,20
120,16,39,25,20
121,16,39,25,20
122,16,40,24,20
123,16,40,24,20
124,16,40,24,20
125,16,40,24,20
126,17,39,24,20
127,18,39,24,19
128,17,40,24,19
129,18,40,23,19
130,19,39,23,19
131,19,39,24,18
132,18,39,25,18
133,18,39,25,18
134,18,38,25,19
135,18,38,24,20
136,18,38,24,20
137,19,38,23,20
138,19,39,23,19
139,19,39,23,19
140,20,38,23,19
141,19,38,23,20
142,19,38,23,20
143,19,38,23,20
144,19,37,24,20
145,19,38,23,20
146,19,38,23,20
147,19,39,22,20
148,19,39,22,20
149,19,39,22,20
150,19,38,23,20
151,19,39,23,19
152,19,40,22,19
153,19,41,21,19
154,18,42,21,19
155,19,42,21,18
156,18,43,21,18
157,17,43,21,19
158,17,43,21,19
159,17,43,22,18
160,18,43,21,18
161,18,43,20,19
162,18,42,20,20
163,17,43,20,20
164,17,43,20,20
165,17,43,21,19
166,18,43,21,18
167,18,43,21,18
168,18,42,22,18
169,18,42,21,19
170,17,43,21,19
171,17,43,21,19
172,17,43,21,19
173,17,43,20,20
174,18,42,20,20
175,17,43,20,20
176,16,44,20,20
177,16,44,20,20
178,16,44,20,20
179,16,44,20,20
180,15,45,20,20
181,14,45,20,21
182,14,46,20,20
183,14,45,21,20
184,14,45,21,20
185,14,45,20,21
186,14,44,21,21
187,14,43,21,22
188,14,44,21,21
189,14,45,20,21
190,14,46,20,20
191,14,46,20,20
192,14,45,20,21
193,14,45,21,20
194,15,45,20,20
195,15,46,19,20
196,15,46,19,20
197,15,45,20,20
198,15,46,19,20
199,15,46,19,20
200,15,47,18,20
201,14,47,19,20
202,15,47,18,20
203,16,46,18,20
204,15,47,18,20
205,15,47,18,20
206,15,48,17,20
207,15,49,16,20
208,15,48,16,21
209,15,48,15,22
210,15,49,14,22
211,15,48,15,22
212,15,48,15,22
213,15,48,15,22
214,15,49,14,22
215,15,49,14,22
216,16,48,14,22
217,16,48,14,22
218,16,48,14,22
219,16,48,14,22
220,16,48,14,22
221,17,48,13,22
222,17,47,14,22
223,17,48,13,22
224,18,48,13,21
225,18,49,13,20
226,19,48,13,20
227,19,49,12,20
228,19,50,11,20
229,19,49,11,21
230,19,49,11,21
231,19,50,11,20
232,20,49,11,20
233,20,49,11,20
234,21,49,10,20
235,22,49,10,19
236,22,49,10,19
237,22,50,10,18
238,22,51,9,18
239,21,51,10,18
240,21,51,10,18
241,21,50,11,18
242,22,49,11,18
243,22,49,11,18
244,22,48,11,19
245,22,48,11,19
246,23,47,11,19
247,23,47,11,19
248,23,47,11,19
249,23,46,11,20
250,23,46,12,19
251,23,46,12,19
252,23,45,12,20
253,23,46,12,19
254,23,46,12,19
255,23,46,12,19
256,23,46,12,19
257,23,46,12,19
258,23,46,12,19
259,23,46,12,19
260,23,45,13,19
261,23,46,13,18
262,23,47,12,18
263,23,46,13,18
264,23,46,13,18
265,23,46,13,18
266,23,46,13,18
267,23,47,13,17
268,23,48,13,16
269,23,48,13,16
270,23,48,13,16
271,24,48,13,15
272,25,47,13,15
273,24,47,14,15
274,23,48,14,15
275,23,48,14,15
276,24,47,14,15
277,24,47,14,15
278,24,46,14,16
279,23,46,15,16
280,24,46,15,15
281,24,45,16,15
282,24,44,16,16
283,24,45,16,15
284,24,45,16,15
285,24,44,17,15
286,24,44,17,15
287,24,45,17,14
288,25,44,17,14
289,25,44,17,14
290,24,44,17,15
291,24,44,17,15
292,24,44,17,15
293,23,45,17,15
294,24,44,17,15
295,25,44,16,15
296,25,44,16,15
297,24,44,16,16
298,25,43,16,16
299,25,42,16,17
300,25,43,16,16
301,25,43,16,16
302,25,44,16,15
303,25,45,16,14
304,25,46,15,14
305,24,46,15,15
306,23,47,15,15
307,23,47,14,16
308,23,48,14,15
309,22,48,14,16
310,22,48,15,15
311,22,48,15,15
312,22,47,16,15
313,22,47,16,15
314,22,46,16,16
315,21,46,16,17
316,21,46,17,16
317,21,46,17,16
318,21,46,17,16
319,20,46,17,17
320,20,46,17,17
321,20,46,17,17
322,20,46,17,17
323,20,45,17,18
324,21,45,16,18
325,20,45,17,18
326,21,44,17,18
327,20,45,17,18
328,21,44,17,18
329,20,45,17,18
330,20,44,17,19
331,20,45,17,18
332,19,45,18,18
333,18,46,18,18
334,18,46,18,18
335,18,45,18,19
336,18,44,19,19
337,17,45,19,19
338,17,46,18,19
339,18,46,18,18
340,18,46,18,18
341,17,46,19,18
342,18,46,18,18
343,17,46,18,19
344,17,47,18,18
345,16,48,18,18
346,16,49,18,17
347,15,49,19,17
348,14,49,19,18
349,13,49,19,19
350,14,48,19,19
351,15,48,19,18
352,15,48,19,18
353,15,48,19,18
354,16,47,19,18
355,16,48,19,17
356,16,47,20,17
357,16,47,21,16
358,17,46,21,16
359,18,45,21,16
360,18,45,20,17
361,18,44,21,17
362,17,45,21,17
363,17,45,21,17
364,18,44,21,17
365,18,44,21,17
366,18,43,22,17
367,18,43,22,17
368,18,43,22,17
369,17,43,22,18
370,16,43,22,19
371,17,43,21,19
372,17,44,20,19
373,17,43,21,19
374,17,43,21,19
375,17,42,22,19
376,16,42,23,19
377,16,42,24,18
378,16,41,24,19
379,16,40,25,19
380,16,41,25,18
381,17,40,25,18
382,16,41,25,18
383,16,41,25,18
384,16,40,25,19
