,Mutual_Cooperation,Mutual_Defection,Exploitation
0,2749.0,305.0,1896.0
1,2653.0,1219.0,1078.0
2,2612.0,1239.0,1099.0
3,2618.0,1219.0,1113.0
4,2617.0,1184.0,1149.0
5,2616.0,1204.0,1130.0
6,2596.0,1159.0,1195.0
7,2626.0,1162.0,1162.0
8,2666.0,1121.0,1163.0
9,2640.0,1145.0,1165.0
10,2674.0,1072.0,1204.0
11,2717.0,1075.0,1158.0
12,2736.0,998.0,1216.0
13,2768.0,1001.0,1181.0
14,2771.0,1021.0,1158.0
15,2800.0,1024.0,1126.0
16,2725.0,1030.0,1195.0
17,2732.0,1065.0,1153.0
18,2705.0,1073.0,1172.0
19,2700.0,1062.0,1188.0
20,2695.0,1084.0,1171.0
21,2694.0,1077.0,1179.0
22,2706.0,1060.0,1184.0
23,2709.0,1061.0,1180.0
24,2616.0,1086.0,1248.0
25,2609.0,1148.0,1193.0
26,2578.0,1128.0,1244.0
27,2525.0,1141.0,1284.0
28,2441.0,1214.0,1295.0
29,2441.0,1237.0,1272.0
30,2370.0,1283.0,1297.0
31,2352.0,1310.0,1288.0
32,2369.0,1285.0,1296.0
33,2371.0,1274.0,1305.0
34,2361.0,1304.0,1285.0
35,2378.0,1265.0,1307.0
36,2327.0,1289.0,1334.0
37,2325.0,1314.0,1311.0
38,2339.0,1343.0,1268.0
39,2265.0,1338.0,1347.0
40,2308.0,1296.0,1346.0
41,2360.0,1317.0,1273.0
42,2292.0,1312.0,1346.0
43,2314.0,1288.0,1348.0
44,2377.0,1245.0,1328.0
45,2417.0,1255.0,1278.0
46,2431.0,1250.0,1269.0
47,2461.0,1218.0,1271.0
48,2478.0,1223.0,1249.0
49,2514.0,1180.0,1256.0
50,2513.0,1145.0,1292.0
51,2546.0,1116.0,1288.0
52,2576.0,1128.0,1246.0
53,2548.0,1145.0,1257.0
54,2584.0,1136.0,1230.0
55,2589.0,1161.0,1200.0
56,2587.0,1130.0,1233.0
57,2619.0,1119.0,1212.0
58,2519.0,1152.0,1279.0
59,2525.0,1183.0,1242.0
60,2565.0,1065.0,1320.0
61,2645.0,1108.0,1197.0
62,2574.0,1136.0,1240.0
63,2500.0,1191.0,1259.0
64,2493.0,1204.0,1253.0
65,2478.0,1223.0,1249.0
66,2469.0,1223.0,1258.0
67,2468.0,1223.0,1259.0
68,2495.0,1239.0,1216.0
69,2417.0,1256.0,1277.0
70,2448.0,1263.0,1239.0
71,2465.0,1242.0,1243.0
72,2459.0,1240.0,1251.0
73,2506.0,1154.0,1290.0
74,2569.0,1201.0,1180.0
75,2572.0,1200.0,1178.0
76,2554.0,1192.0,1204.0
77,2551.0,1191.0,1208.0
78,2562.0,1164.0,1224.0
79,2567.0,1165.0,1218.0
80,2556.0,1124.0,1270.0
81,2607.0,1118.0,1225.0
82,2609.0,1094.0,1247.0
83,2605.0,1114.0,1231.0
84,2549.0,1151.0,1250.0
85,2526.0,1142.0,1282.0
86,2568.0,1151.0,1231.0
87,2487.0,1166.0,1297.0
88,2496.0,1156.0,1298.0
89,2514.0,1210.0,1226.0
90,2540.0,1226.0,1184.0
91,2523.0,1189.0,1238.0
92,2541.0,1208.0,1201.0
93,2518.0,1200.0,1232.0
94,2510.0,1209.0,1231.0
95,2541.0,1210.0,1199.0
96,2458.0,1217.0,1275.0
97,2491.0,1247.0,1212.0
98,2458.0,1258.0,1234.0
