,defect,tit_for_tat,generous_tit_for_tat,cooperate
0,20,28,25,27
1,20,29,25,26
2,20,28,25,27
3,19,28,25,28
4,19,29,25,27
5,19,29,25,27
6,19,29,25,27
7,19,30,24,27
8,18,30,24,28
9,18,30,24,28
10,19,30,24,27
11,19,29,25,27
12,19,28,26,27
13,19,27,26,28
14,19,27,26,28
15,19,27,26,28
16,18,27,27,28
17,18,28,27,27
18,17,29,27,27
19,18,29,27,26
20,18,29,28,25
21,18,29,28,25
22,18,29,28,25
23,18,30,27,25
24,18,30,27,25
25,17,30,28,25
26,17,30,28,25
27,17,30,28,25
28,18,30,27,25
29,18,29,27,26
30,19,28,27,26
31,19,27,27,27
32,19,27,27,27
33,19,27,27,27
34,20,26,27,27
35,20,26,26,28
36,21,26,25,28
37,21,26,24,29
38,21,26,23,30
39,20,27,23,30
40,20,27,24,29
41,20,28,23,29
42,20,29,23,28
43,21,29,23,27
44,21,29,24,26
45,21,29,24,26
46,20,30,24,26
47,20,29,25,26
48,20,29,25,26
49,20,29,25,26
50,20,29,24,27
51,20,28,24,28
52,20,28,23,29
53,21,28,22,29
54,21,29,22,28
55,21,30,22,27
56,20,31,22,27
57,20,32,22,26
58,20,32,22,26
59,19,32,22,27
60,18,32,22,28
61,17,33,22,28
62,16,34,22,28
63,16,34,23,27
64,16,34,24,26
65,16,34,24,26
66,16,34,24,26
67,16,34,24,26
68,16,35,23,26
69,17,35,23,25
70,17,35,23,25
71,17,35,22,26
72,16,35,22,27
73,16,35,22,27
74,16,36,22,26
75,15,37,22,26
76,15,37,22,26
77,14,37,22,27
78,14,37,22,27
79,14,37,22,27
80,14,37,23,26
81,14,36,23,27
82,13,37,23,27
83,13,36,24,27
84,13,35,25,27
85,13,36,24,27
86,13,36,24,27
87,13,37,24,26
88,13,36,25,26
89,12,36,25,27
90,12,37,25,26
91,12,38,24,26
92,12,38,23,27
93,12,38,23,27
94,12,39,22,27
95,12,38,22,28
96,12,38,21,29
97,12,38,21,29
98,12,38,20,30
99,12,38,20,30
100,13,37,20,30
101,13,36,20,31
102,14,35,20,31
103,14,36,19,31
104,14,35,19,32
105,13,36,19,32
106,14,36,19,31
107,14,36,19,31
108,14,37,19,30
109,13,37,20,30
110,14,36,20,30
111,14,35,21,30
112,14,35,21,30
113,14,34,21,31
114,14,35,21,30
115,15,34,21,30
116,15,33,22,30
117,15,33,22,30
118,16,33,22,29
119,16,34,21,29
120,16,35,21,28
121,16,35,21,28
122,16,35,22,27
123,16,35,23,26
124,15,35,23,27
125,15,35,23,27
126,16,35,22,27
127,17,34,22,27
128,18,34,22,26
129,19,34,22,25
130,20,33,22,25
131,20,33,22,25
132,20,32,22,26
133,20,32,22,26
134,20,32,22,26
135,21,32,21,26
136,21,32,22,25
137,21,32,22,25
138,22,32,22,24
139,22,33,21,24
140,21,34,21,24
141,21,34,21,24
142,21,34,22,23
143,21,34,22,23
144,21,35,21,23
145,21,35,21,23
146,20,35,22,23
147,20,35,22,23
148,20,35,22,23
149,20,35,22,23
150,21,34,22,23
151,21,34,21,24
152,21,35,21,23
153,21,36,21,22
154,20,36,22,22
155,20,35,23,22
156,19,35,24,22
157,20,35,23,22
158,20,35,23,22
159,20,36,23,21
160,19,37,23,21
161,20,37,23,20
162,20,36,23,21
163,20,36,23,21
164,20,36,22,22
165,20,36,21,23
166,21,35,21,23
167,21,36,20,23
168,21,36,21,22
169,21,35,21,23
170,21,35,21,23
171,21,35,21,23
172,20,35,21,24
173,20,35,21,24
174,20,34,22,24
175,20,33,23,24
176,19,34,23,24
177,18,34,23,25
178,17,35,23,25
179,17,35,23,25
180,17,35,23,25
181,17,36,23,24
182,17,36,24,23
183,17,36,24,23
184,18,36,23,23
185,19,35,23,23
186,19,34,23,24
187,19,34,23,24
188,19,33,23,25
189,20,33,23,24
190,20,33,23,24
191,20,33,23,24
192,21,32,23,24
193,20,33,23,24
194,20,33,23,24
195,20,33,23,24
196,20,33,23,24
197,20,33,23,24
198,21,32,23,24
199,21,33,22,24
200,22,33,21,24
201,22,34,21,23
202,21,35,21,23
203,21,36,20,23
204,21,37,20,22
205,21,37,20,22
206,21,37,20,22
207,21,37,21,21
208,20,37,21,22
209,20,38,20,22
210,20,37,20,23
211,20,36,21,23
212,20,36,21,23
213,20,36,21,23
214,19,36,22,23
215,20,36,21,23
216,19,36,22,23
217,19,36,23,22
218,19,35,24,22
219,18,35,25,22
220,18,34,25,23
221,17,35,25,23
222,18,35,24,23
223,18,36,24,22
224,19,36,24,21
225,19,37,24,20
226,19,36,24,21
227,19,36,24,21
228,20,35,24,21
229,20,35,25,20
230,21,35,25,19
231,21,34,25,20
232,21,34,25,20
233,21,34,25,20
234,21,34,25,20
235,20,34,25,21
236,20,34,26,20
237,19,34,27,20
238,19,34,27,20
239,19,34,26,21
240,19,33,27,21
241,20,32,27,21
242,20,33,27,20
243,21,33,26,20
244,21,34,26,19
245,21,34,26,19
246,20,34,27,19
247,21,34,26,19
248,21,34,26,19
249,21,34,26,19
250,20,34,27,19
251,20,34,27,19
252,20,33,27,20
253,19,34,27,20
254,19,35,26,20
255,19,35,26,20
256,20,34,26,20
257,20,33,26,21
258,20,33,26,21
259,20,32,27,21
260,21,31,27,21
261,20,32,27,21
262,20,32,27,21
263,20,33,26,21
264,20,33,27,20
265,20,33,27,20
266,20,33,26,21
267,20,33,25,22
268,19,34,25,22
269,19,33,26,22
270,19,32,27,22
271,20,32,26,22
272,20,33,26,21
273,20,34,26,20
274,20,33,26,21
275,20,33,26,21
276,20,34,25,21
277,20,35,24,21
278,20,35,24,21
279,20,34,24,22
280,20,34,24,22
281,19,34,24,23
282,18,34,25,23
283,18,35,24,23
284,17,35,25,23
285,17,35,24,24
286,17,36,23,24
287,17,37,23,23
288,17,36,24,23
289,18,35,24,23
290,19,34,24,23
291,19,34,24,23
292,19,33,24,24
293,19,34,24,23
294,19,35,24,22
295,20,35,24,21
296,20,34,25,21
297,19,35,25,21
298,19,35,26,20
299,19,35,26,20
300,19,35,27,19
301,19,34,28,19
302,19,34,28,19
303,19,34,28,19
304,20,34,28,18
305,20,35,27,18
306,20,36,26,18
307,21,36,26,17
308,21,35,26,18
309,21,35,26,18
310,21,35,27,17
311,20,35,28,17
312,20,35,29,16
313,20,36,29,15
314,20,36,29,15
315,20,37,28,15
316,19,37,29,15
317,19,36,30,15
318,19,36,30,15
319,19,36,30,15
320,19,35,30,16
321,19,35,30,16
322,19,36,29,16
323,19,36,30,15
324,19,36,30,15
325,18,36,31,15
326,19,36,30,15
327,19,36,30,15
328,19,37,29,15
329,19,36,30,15
330,18,36,31,15
331,18,36,31,15
332,19,36,31,14
333,19,36,31,14
334,19,36,31,14
335,18,36,32,14
336,18,36,32,14
337,18,35,32,15
338,17,36,32,15
339,17,36,32,15
340,17,35,33,15
341,16,36,33,15
342,16,36,33,15
343,16,35,33,16
344,16,35,33,16
345,16,35,32,17
346,16,35,32,17
347,16,35,32,17
348,16,34,33,17
349,16,34,33,17
350,16,35,32,17
351,16,36,31,17
352,16,36,32,16
353,16,36,32,16
354,15,37,32,16
355,14,38,32,16
356,14,38,32,16
357,14,38,33,15
358,15,37,33,15
359,15,37,33,15
360,14,38,33,15
361,14,37,33,16
362,14,37,33,16
363,14,36,33,17
364,14,36,33,17
365,14,35,34,17
366,14,35,35,16
367,13,36,35,16
368,13,36,35,16
369,13,36,35,16
370,13,35,36,16
371,14,34,36,16
372,13,35,36,16
373,13,34,36,17
374,13,33,36,18
375,12,34,36,18
376,12,34,36,18
377,12,34,36,18
378,13,33,36,18
379,13,33,36,18
380,13,32,37,18
381,12,32,38,18
382,12,32,39,17
383,11,32,40,17
384,11,32,40,17
385,11,32,40,17
386,11,32,40,17
387,12,32,39,17
388,12,32,38,18
389,12,31,39,18
390,12,32,38,18
391,12,32,38,18
392,12,32,38,18
393,12,31,39,18
394,12,31,39,18
395,12,31,39,18
396,12,31,39,18
397,12,31,39,18
398,12,32,38,18
399,12,32,37,19
400,12,31,37,20
401,12,31,37,20
402,12,30,38,20
403,12,31,38,19
404,13,31,37,19
405,13,31,38,18
406,13,31,39,17
407,14,30,39,17
408,14,30,39,17
409,14,30,39,17
410,14,31,38,17
411,15,30,38,17
412,15,29,39,17
413,14,30,39,17
414,14,29,40,17
415,14,30,39,17
416,14,30,39,17
417,14,31,39,16
418,15,30,39,16
419,14,30,39,17
420,13,30,40,17
421,13,31,40,16
422,13,30,40,17
423,14,29,40,17
424,14,30,40,16
425,15,30,39,16
426,15,30,38,17
427,15,31,38,16
428,16,31,37,16
429,16,31,38,15
430,16,31,38,15
431,17,31,37,15
432,17,31,36,16
433,17,31,36,16
434,17,32,35,16
435,18,31,35,16
436,18,31,35,16
437,18,30,36,16
438,18,30,36,16
439,18,30,36,16
440,19,30,35,16
441,19,29,35,17
442,19,29,35,17
443,19,30,35,16
444,19,30,36,15
445,19,30,36,15
446,20,29,36,15
447,20,30,35,15
448,20,31,34,15
449,20,31,34,15
450,20,31,34,15
451,20,32,33,15
452,19,33,33,15
453,19,33,33,15
454,19,33,34,14
455,19,33,34,14
456,18,34,34,14
457,18,34,34,14
458,18,34,34,14
459,18,33,34,15
460,18,33,33,16
461,18,33,33,16
462,19,32,33,16
463,19,31,34,16
464,19,30,35,16
465,19,30,34,17
466,19,30,35,16
467,19,30,34,17
468,19,30,34,17
469,18,31,34,17
470,18,32,34,16
471,18,32,34,16
472,18,32,33,17
473,18,31,34,17
474,17,31,35,17
475,17,32,34,17
476,16,32,35,17
477,16,33,34,17
478,16,33,34,17
479,16,33,33,18
480,16,33,32,19
481,16,32,33,19
482,16,32,33,19
483,16,31,34,19
484,16,31,35,18
485,15,32,35,18
486,14,32,36,18
487,14,32,36,18
488,14,32,36,18
489,14,33,35,18
490,14,33,34,19
491,14,33,34,19
492,13,33,34,20
493,12,33,35,20
