,Mutual_Cooperation,Mutual_Defection,Exploitation
0,2745.0,315.0,1890.0
1,2659.0,1096.0,1195.0
2,2601.0,1099.0,1250.0
3,2487.0,1150.0,1313.0
4,2477.0,1178.0,1295.0
5,2454.0,1200.0,1296.0
6,2429.0,1227.0,1294.0
7,2429.0,1172.0,1349.0
8,2444.0,1132.0,1374.0
9,2432.0,1159.0,1359.0
10,2419.0,1169.0,1362.0
11,2418.0,1184.0,1348.0
12,2434.0,1200.0,1316.0
13,2372.0,1201.0,1377.0
14,2344.0,1234.0,1372.0
15,2326.0,1216.0,1408.0
16,2342.0,1211.0,1397.0
17,2356.0,1182.0,1412.0
18,2397.0,1151.0,1402.0
19,2419.0,1104.0,1427.0
20,2432.0,1099.0,1419.0
21,2440.0,1068.0,1442.0
22,2467.0,1078.0,1405.0
23,2418.0,1107.0,1425.0
24,2424.0,1109.0,1417.0
25,2416.0,1121.0,1413.0
26,2411.0,1111.0,1428.0
27,2336.0,1129.0,1485.0
28,2385.0,1155.0,1410.0
29,2355.0,1150.0,1445.0
30,2361.0,1156.0,1433.0
31,2411.0,1089.0,1450.0
32,2419.0,1113.0,1418.0
33,2400.0,1113.0,1437.0
34,2333.0,1123.0,1494.0
35,2318.0,1178.0,1454.0
36,2323.0,1146.0,1481.0
37,2336.0,1157.0,1457.0
38,2349.0,1173.0,1428.0
39,2368.0,1175.0,1407.0
40,2313.0,1165.0,1472.0
41,2277.0,1195.0,1478.0
42,2298.0,1174.0,1478.0
43,2354.0,1158.0,1438.0
44,2375.0,1136.0,1439.0
45,2322.0,1138.0,1490.0
46,2327.0,1202.0,1421.0
47,2315.0,1230.0,1405.0
48,2327.0,1192.0,1431.0
49,2331.0,1238.0,1381.0
50,2350.0,1217.0,1383.0
51,2324.0,1256.0,1370.0
52,2269.0,1226.0,1455.0
53,2284.0,1308.0,1358.0
54,2283.0,1323.0,1344.0
55,2279.0,1277.0,1394.0
56,2290.0,1246.0,1414.0
57,2322.0,1238.0,1390.0
58,2282.0,1250.0,1418.0
59,2267.0,1271.0,1412.0
60,2243.0,1270.0,1437.0
61,2249.0,1251.0,1450.0
62,2248.0,1236.0,1466.0
63,2264.0,1231.0,1455.0
64,2271.0,1236.0,1443.0
65,2275.0,1264.0,1411.0
66,2259.0,1259.0,1432.0
67,2190.0,1298.0,1462.0
68,2200.0,1328.0,1422.0
69,2225.0,1313.0,1412.0
70,2216.0,1304.0,1430.0
71,2168.0,1294.0,1488.0
72,2161.0,1346.0,1443.0
73,2154.0,1363.0,1433.0
74,2165.0,1331.0,1454.0
75,2088.0,1386.0,1476.0
76,2101.0,1434.0,1415.0
77,2033.0,1407.0,1510.0
78,2014.0,1448.0,1488.0
79,2012.0,1419.0,1519.0
80,2033.0,1406.0,1511.0
81,2059.0,1383.0,1508.0
82,2095.0,1325.0,1530.0
83,2135.0,1333.0,1482.0
84,2148.0,1322.0,1480.0
85,2110.0,1371.0,1469.0
86,2105.0,1393.0,1452.0
87,2148.0,1357.0,1445.0
88,2140.0,1331.0,1479.0
89,2121.0,1358.0,1471.0
90,2034.0,1394.0,1522.0
91,2014.0,1442.0,1494.0
92,1950.0,1458.0,1542.0
93,1934.0,1508.0,1508.0
94,1878.0,1486.0,1586.0
95,1846.0,1531.0,1573.0
96,1881.0,1520.0,1549.0
97,1874.0,1522.0,1554.0
98,1846.0,1548.0,1556.0
99,1853.0,1553.0,1544.0
100,1850.0,1596.0,1504.0
101,1843.0,1563.0,1544.0
102,1785.0,1598.0,1567.0
103,1758.0,1690.0,1502.0
104,1818.0,1599.0,1533.0
105,1878.0,1579.0,1493.0
106,1827.0,1605.0,1518.0
107,1854.0,1594.0,1502.0
108,1860.0,1596.0,1494.0
109,1832.0,1650.0,1468.0
110,1870.0,1608.0,1472.0
111,1879.0,1619.0,1452.0
112,1881.0,1596.0,1473.0
113,1873.0,1601.0,1476.0
114,1877.0,1619.0,1454.0
115,1883.0,1585.0,1482.0
116,1866.0,1633.0,1451.0
117,1880.0,1617.0,1453.0
118,1855.0,1624.0,1471.0
119,1888.0,1613.0,1449.0
120,1876.0,1620.0,1454.0
121,1865.0,1674.0,1411.0
122,1856.0,1643.0,1451.0
123,1847.0,1637.0,1466.0
124,1801.0,1666.0,1483.0
125,1801.0,1731.0,1418.0
126,1782.0,1706.0,1462.0
127,1749.0,1763.0,1438.0
128,1725.0,1840.0,1385.0
129,1753.0,1819.0,1378.0
130,1718.0,1809.0,1423.0
131,1702.0,1850.0,1398.0
132,1635.0,1886.0,1429.0
133,1630.0,1973.0,1347.0
134,1596.0,2006.0,1348.0
135,1541.0,1991.0,1418.0
136,1536.0,2090.0,1324.0
137,1500.0,2091.0,1359.0
138,1456.0,2138.0,1356.0
139,1431.0,2142.0,1377.0
140,1431.0,2203.0,1316.0
141,1456.0,2153.0,1341.0
142,1477.0,2131.0,1342.0
143,1474.0,2095.0,1381.0
144,1442.0,2087.0,1421.0
145,1401.0,2184.0,1365.0
146,1388.0,2246.0,1316.0
147,1324.0,2244.0,1382.0
148,1337.0,2309.0,1304.0
149,1359.0,2285.0,1306.0
150,1369.0,2210.0,1371.0
151,1345.0,2239.0,1366.0
152,1361.0,2215.0,1374.0
153,1424.0,2157.0,1369.0
154,1470.0,2100.0,1380.0
155,1431.0,2115.0,1404.0
156,1387.0,2132.0,1431.0
157,1371.0,2174.0,1405.0
158,1360.0,2149.0,1441.0
159,1386.0,2169.0,1395.0
160,1379.0,2166.0,1405.0
161,1383.0,2192.0,1375.0
162,1326.0,2169.0,1455.0
163,1323.0,2215.0,1412.0
164,1336.0,2251.0,1363.0
165,1323.0,2263.0,1364.0
166,1304.0,2252.0,1394.0
167,1346.0,2210.0,1394.0
168,1318.0,2194.0,1438.0
169,1267.0,2276.0,1407.0
170,1288.0,2273.0,1389.0
171,1312.0,2251.0,1387.0
172,1258.0,2294.0,1398.0
173,1209.0,2354.0,1387.0
174,1252.0,2310.0,1388.0
175,1181.0,2352.0,1417.0
176,1189.0,2341.0,1420.0
177,1213.0,2341.0,1396.0
178,1247.0,2298.0,1405.0
179,1215.0,2292.0,1443.0
180,1245.0,2291.0,1414.0
181,1246.0,2281.0,1423.0
182,1273.0,2259.0,1418.0
183,1278.0,2242.0,1430.0
184,1285.0,2172.0,1493.0
185,1319.0,2145.0,1486.0
186,1342.0,2199.0,1409.0
187,1328.0,2216.0,1406.0
188,1330.0,2259.0,1361.0
189,1291.0,2301.0,1358.0
190,1304.0,2309.0,1337.0
191,1295.0,2282.0,1373.0
192,1313.0,2258.0,1379.0
193,1313.0,2249.0,1388.0
194,1316.0,2210.0,1424.0
195,1359.0,2197.0,1394.0
196,1368.0,2164.0,1418.0
197,1340.0,2204.0,1406.0
198,1363.0,2234.0,1353.0
199,1342.0,2230.0,1378.0
200,1319.0,2226.0,1405.0
201,1314.0,2234.0,1402.0
202,1264.0,2258.0,1428.0
203,1276.0,2231.0,1443.0
204,1287.0,2215.0,1448.0
205,1280.0,2224.0,1446.0
206,1230.0,2239.0,1481.0
207,1253.0,2242.0,1455.0
208,1260.0,2261.0,1429.0
209,1214.0,2275.0,1461.0
210,1255.0,2295.0,1400.0
211,1273.0,2301.0,1376.0
212,1226.0,2334.0,1390.0
213,1252.0,2279.0,1419.0
214,1297.0,2245.0,1408.0
215,1319.0,2219.0,1412.0
216,1339.0,2109.0,1502.0
217,1322.0,2160.0,1468.0
218,1365.0,2189.0,1396.0
219,1315.0,2237.0,1398.0
220,1311.0,2215.0,1424.0
221,1330.0,2218.0,1402.0
222,1344.0,2190.0,1416.0
223,1338.0,2208.0,1404.0
224,1349.0,2246.0,1355.0
225,1335.0,2217.0,1398.0
226,1290.0,2275.0,1385.0
227,1246.0,2329.0,1375.0
228,1219.0,2324.0,1407.0
229,1241.0,2364.0,1345.0
230,1241.0,2312.0,1397.0
231,1245.0,2315.0,1390.0
232,1256.0,2304.0,1390.0
233,1267.0,2244.0,1439.0
234,1317.0,2170.0,1463.0
235,1317.0,2187.0,1446.0
236,1309.0,2177.0,1464.0
237,1324.0,2147.0,1479.0
238,1282.0,2218.0,1450.0
239,1209.0,2296.0,1445.0
240,1210.0,2322.0,1418.0
241,1187.0,2309.0,1454.0
242,1174.0,2356.0,1420.0
243,1206.0,2245.0,1499.0
244,1201.0,2267.0,1482.0
245,1220.0,2284.0,1446.0
246,1171.0,2279.0,1500.0
247,1125.0,2319.0,1506.0
248,1157.0,2284.0,1509.0
249,1176.0,2287.0,1487.0
250,1186.0,2285.0,1479.0
251,1219.0,2248.0,1483.0
252,1160.0,2316.0,1474.0
253,1120.0,2365.0,1465.0
254,1108.0,2409.0,1433.0
255,1105.0,2426.0,1419.0
256,1129.0,2374.0,1447.0
257,1197.0,2316.0,1437.0
258,1202.0,2279.0,1469.0
259,1147.0,2310.0,1493.0
260,1169.0,2278.0,1503.0
261,1200.0,2277.0,1473.0
262,1200.0,2305.0,1445.0
263,1199.0,2314.0,1437.0
264,1195.0,2304.0,1451.0
265,1213.0,2246.0,1491.0
266,1237.0,2271.0,1442.0
267,1201.0,2277.0,1472.0
268,1195.0,2308.0,1447.0
269,1163.0,2323.0,1464.0
270,1153.0,2326.0,1471.0
271,1189.0,2236.0,1525.0
272,1232.0,2248.0,1470.0
273,1195.0,2294.0,1461.0
274,1212.0,2243.0,1495.0
275,1230.0,2224.0,1496.0
276,1282.0,2134.0,1534.0
277,1298.0,2201.0,1451.0
278,1285.0,2200.0,1465.0
279,1247.0,2216.0,1487.0
280,1245.0,2227.0,1478.0
281,1236.0,2226.0,1488.0
282,1265.0,2150.0,1535.0
283,1253.0,2213.0,1484.0
284,1278.0,2199.0,1473.0
285,1274.0,2207.0,1469.0
286,1298.0,2187.0,1465.0
287,1285.0,2148.0,1517.0
288,1321.0,2135.0,1494.0
289,1343.0,2094.0,1513.0
290,1375.0,2052.0,1523.0
291,1350.0,2085.0,1515.0
292,1351.0,2106.0,1493.0
293,1359.0,2127.0,1464.0
294,1354.0,2127.0,1469.0
295,1365.0,2153.0,1432.0
296,1328.0,2181.0,1441.0
297,1326.0,2203.0,1421.0
298,1344.0,2182.0,1424.0
299,1363.0,2172.0,1415.0
300,1386.0,2181.0,1383.0
301,1382.0,2150.0,1418.0
302,1340.0,2206.0,1404.0
303,1321.0,2247.0,1382.0
304,1343.0,2232.0,1375.0
305,1376.0,2174.0,1400.0
306,1345.0,2184.0,1421.0
307,1274.0,2253.0,1423.0
308,1327.0,2199.0,1424.0
309,1312.0,2182.0,1456.0
310,1337.0,2260.0,1353.0
311,1333.0,2225.0,1392.0
312,1368.0,2215.0,1367.0
313,1346.0,2279.0,1325.0
314,1316.0,2280.0,1354.0
315,1326.0,2255.0,1369.0
316,1284.0,2282.0,1384.0
317,1307.0,2298.0,1345.0
318,1310.0,2241.0,1399.0
319,1330.0,2247.0,1373.0
320,1294.0,2246.0,1410.0
321,1272.0,2280.0,1398.0
322,1284.0,2274.0,1392.0
323,1223.0,2358.0,1369.0
324,1232.0,2390.0,1328.0
325,1228.0,2362.0,1360.0
326,1250.0,2355.0,1345.0
327,1259.0,2353.0,1338.0
328,1272.0,2335.0,1343.0
329,1272.0,2336.0,1342.0
330,1289.0,2293.0,1368.0
331,1282.0,2282.0,1386.0
332,1293.0,2308.0,1349.0
333,1256.0,2374.0,1320.0
334,1221.0,2406.0,1323.0
335,1203.0,2420.0,1327.0
336,1160.0,2425.0,1365.0
337,1168.0,2455.0,1327.0
338,1178.0,2421.0,1351.0
339,1197.0,2437.0,1316.0
340,1211.0,2420.0,1319.0
341,1233.0,2437.0,1280.0
342,1196.0,2439.0,1315.0
343,1203.0,2439.0,1308.0
344,1213.0,2473.0,1264.0
345,1191.0,2463.0,1296.0
346,1173.0,2475.0,1302.0
347,1151.0,2458.0,1341.0
348,1171.0,2413.0,1366.0
349,1183.0,2470.0,1297.0
350,1182.0,2443.0,1325.0
351,1201.0,2452.0,1297.0
352,1209.0,2455.0,1286.0
353,1225.0,2356.0,1369.0
354,1284.0,2358.0,1308.0
355,1261.0,2391.0,1298.0
356,1296.0,2309.0,1345.0
357,1270.0,2345.0,1335.0
358,1300.0,2362.0,1288.0
359,1288.0,2338.0,1324.0
360,1265.0,2410.0,1275.0
361,1291.0,2318.0,1341.0
362,1363.0,2328.0,1259.0
363,1346.0,2289.0,1315.0
364,1371.0,2261.0,1318.0
365,1382.0,2283.0,1285.0
366,1391.0,2272.0,1287.0
367,1418.0,2282.0,1250.0
368,1422.0,2287.0,1241.0
369,1441.0,2297.0,1212.0
370,1438.0,2272.0,1240.0
371,1393.0,2253.0,1304.0
372,1370.0,2305.0,1275.0
373,1369.0,2314.0,1267.0
