S.D.,Counts
0.5,269
0.6,283
0.7,246
0.8,220
0.9,219
1.0,192
1.1,188
1.2,197
1.3,176
1.4,152
1.5,136
1.6,108
1.7,69
1.8,53
1.9,38
2.0,31
2.1,28
2.2,18
2.3,16
2.4,6
2.5,2
2.6,0
2.7,0
2.8,0
2.9,0
3.0,0
