S.D.,Counts
0.5,276
0.6,254
0.7,222
0.8,213
0.9,204
1.0,176
1.1,208
1.2,211
1.3,183
1.4,163
1.5,104
1.6,82
1.7,66
1.8,50
1.9,51
2.0,36
2.1,22
2.2,19
2.3,13
2.4,9
2.5,7
2.6,6
2.7,5
2.8,3
2.9,3
3.0,0
