S.D.,Counts
0.5,277
0.6,260
0.7,229
0.8,217
0.9,215
1.0,188
1.1,167
1.2,166
1.3,140
1.4,138
1.5,114
1.6,95
1.7,87
1.8,69
1.9,48
2.0,31
2.1,19
2.2,15
2.3,11
2.4,8
2.5,7
2.6,3
2.7,0
2.8,0
2.9,0
3.0,0
