S.D.,Counts
0.5,271
0.6,235
0.7,216
0.8,202
0.9,197
1.0,171
1.1,157
1.2,151
1.3,141
1.4,146
1.5,123
1.6,92
1.7,72
1.8,45
1.9,30
2.0,29
2.1,22
2.2,12
2.3,12
2.4,7
2.5,3
2.6,2
2.7,3
2.8,2
2.9,2
3.0,3
