S.D.,Counts
0.5,245
0.6,221
0.7,233
0.8,211
0.9,207
1.0,183
1.1,187
1.2,164
1.3,132
1.4,135
1.5,110
1.6,86
1.7,82
1.8,76
1.9,51
2.0,42
2.1,29
2.2,19
2.3,10
2.4,6
2.5,4
2.6,2
2.7,1
2.8,0
2.9,0
3.0,0
