S.D.,Counts
0.5,310
0.6,292
0.7,262
0.8,259
0.9,262
1.0,224
1.1,220
1.2,178
1.3,146
1.4,131
1.5,123
1.6,115
1.7,83
1.8,61
1.9,62
2.0,43
2.1,29
2.2,28
2.3,13
2.4,12
2.5,12
2.6,3
2.7,1
2.8,1
2.9,1
3.0,0
