S.D.,Counts
0.5,275
0.6,270
0.7,237
0.8,222
0.9,202
1.0,209
1.1,190
1.2,177
1.3,149
1.4,126
1.5,116
1.6,100
1.7,73
1.8,59
1.9,53
2.0,39
2.1,25
2.2,14
2.3,10
2.4,14
2.5,9
2.6,8
2.7,2
2.8,0
2.9,0
3.0,0
