seed,coop_ratio,tournament_type
4,0.67,pareto_mdr_min
4,0.553,pareto_mdr_min
4,0.54,pareto_mdr_min
4,0.491,pareto_mdr_min
4,0.478,pareto_mdr_min
4,0.461,pareto_mdr_min
4,0.452,pareto_mdr_min
4,0.456,pareto_mdr_min
4,0.465,pareto_mdr_min
4,0.464,pareto_mdr_min
4,0.489,pareto_mdr_min
4,0.476,pareto_mdr_min
4,0.448,pareto_mdr_min
4,0.433,pareto_mdr_min
4,0.425,pareto_mdr_min
4,0.405,pareto_mdr_min
4,0.393,pareto_mdr_min
4,0.383,pareto_mdr_min
4,0.401,pareto_mdr_min
4,0.418,pareto_mdr_min
4,0.434,pareto_mdr_min
4,0.424,pareto_mdr_min
4,0.398,pareto_mdr_min
4,0.384,pareto_mdr_min
4,0.396,pareto_mdr_min
4,0.406,pareto_mdr_min
4,0.395,pareto_mdr_min
4,0.39,pareto_mdr_min
4,0.41,pareto_mdr_min
4,0.431,pareto_mdr_min
4,0.442,pareto_mdr_min
4,0.468,pareto_mdr_min
4,0.487,pareto_mdr_min
4,0.499,pareto_mdr_min
4,0.52,pareto_mdr_min
4,0.543,pareto_mdr_min
4,0.558,pareto_mdr_min
4,0.591,pareto_mdr_min
4,0.623,pareto_mdr_min
4,0.635,pareto_mdr_min
4,0.634,pareto_mdr_min
4,0.649,pareto_mdr_min
4,0.652,pareto_mdr_min
4,0.66,pareto_mdr_min
4,0.669,pareto_mdr_min
4,0.662,pareto_mdr_min
4,0.682,pareto_mdr_min
4,0.663,pareto_mdr_min
4,0.662,pareto_mdr_min
4,0.667,pareto_mdr_min
4,0.682,pareto_mdr_min
4,0.685,pareto_mdr_min
4,0.705,pareto_mdr_min
4,0.718,pareto_mdr_min
4,0.724,pareto_mdr_min
4,0.707,pareto_mdr_min
4,0.69,pareto_mdr_min
4,0.694,pareto_mdr_min
4,0.715,pareto_mdr_min
4,0.738,pareto_mdr_min
4,0.739,pareto_mdr_min
4,0.744,pareto_mdr_min
4,0.731,pareto_mdr_min
4,0.736,pareto_mdr_min
4,0.747,pareto_mdr_min
4,0.743,pareto_mdr_min
4,0.735,pareto_mdr_min
4,0.735,pareto_mdr_min
4,0.745,pareto_mdr_min
4,0.737,pareto_mdr_min
4,0.722,pareto_mdr_min
4,0.717,pareto_mdr_min
4,0.724,pareto_mdr_min
4,0.719,pareto_mdr_min
4,0.719,pareto_mdr_min
4,0.713,pareto_mdr_min
4,0.715,pareto_mdr_min
4,0.702,pareto_mdr_min
4,0.678,pareto_mdr_min
4,0.646,pareto_mdr_min
4,0.636,pareto_mdr_min
4,0.633,pareto_mdr_min
4,0.633,pareto_mdr_min
4,0.625,pareto_mdr_min
4,0.61,pareto_mdr_min
4,0.591,pareto_mdr_min
4,0.575,pareto_mdr_min
4,0.54,pareto_mdr_min
4,0.529,pareto_mdr_min
4,0.549,pareto_mdr_min
4,0.563,pareto_mdr_min
4,0.572,pareto_mdr_min
4,0.581,pareto_mdr_min
4,0.57,pareto_mdr_min
4,0.561,pareto_mdr_min
4,0.551,pareto_mdr_min
4,0.543,pareto_mdr_min
4,0.537,pareto_mdr_min
4,0.515,pareto_mdr_min
4,0.512,pareto_mdr_min
4,0.477,pareto_mdr_min
4,0.438,pareto_mdr_min
4,0.448,pareto_mdr_min
4,0.444,pareto_mdr_min
4,0.431,pareto_mdr_min
4,0.423,pareto_mdr_min
4,0.471,pareto_mdr_min
4,0.512,pareto_mdr_min
4,0.556,pareto_mdr_min
4,0.572,pareto_mdr_min
4,0.561,pareto_mdr_min
4,0.575,pareto_mdr_min
4,0.574,pareto_mdr_min
4,0.571,pareto_mdr_min
4,0.576,pareto_mdr_min
4,0.581,pareto_mdr_min
4,0.595,pareto_mdr_min
4,0.595,pareto_mdr_min
4,0.601,pareto_mdr_min
4,0.586,pareto_mdr_min
4,0.562,pareto_mdr_min
4,0.544,pareto_mdr_min
4,0.552,pareto_mdr_min
4,0.564,pareto_mdr_min
4,0.596,pareto_mdr_min
4,0.597,pareto_mdr_min
4,0.582,pareto_mdr_min
4,0.593,pareto_mdr_min
4,0.606,pareto_mdr_min
4,0.573,pareto_mdr_min
4,0.559,pareto_mdr_min
4,0.555,pareto_mdr_min
4,0.568,pareto_mdr_min
4,0.584,pareto_mdr_min
4,0.607,pareto_mdr_min
4,0.598,pareto_mdr_min
4,0.579,pareto_mdr_min
4,0.57,pareto_mdr_min
