seed,coop_ratio,tournament_type
2,0.715,hetero_mdr_sd_max
2,0.611,hetero_mdr_sd_max
2,0.58,hetero_mdr_sd_max
2,0.549,hetero_mdr_sd_max
2,0.509,hetero_mdr_sd_max
2,0.502,hetero_mdr_sd_max
2,0.504,hetero_mdr_sd_max
2,0.492,hetero_mdr_sd_max
2,0.494,hetero_mdr_sd_max
2,0.52,hetero_mdr_sd_max
2,0.54,hetero_mdr_sd_max
2,0.506,hetero_mdr_sd_max
2,0.515,hetero_mdr_sd_max
2,0.526,hetero_mdr_sd_max
2,0.534,hetero_mdr_sd_max
2,0.552,hetero_mdr_sd_max
2,0.535,hetero_mdr_sd_max
2,0.529,hetero_mdr_sd_max
2,0.502,hetero_mdr_sd_max
2,0.503,hetero_mdr_sd_max
2,0.498,hetero_mdr_sd_max
2,0.5,hetero_mdr_sd_max
2,0.516,hetero_mdr_sd_max
2,0.519,hetero_mdr_sd_max
2,0.526,hetero_mdr_sd_max
2,0.537,hetero_mdr_sd_max
2,0.546,hetero_mdr_sd_max
2,0.546,hetero_mdr_sd_max
2,0.563,hetero_mdr_sd_max
2,0.563,hetero_mdr_sd_max
2,0.567,hetero_mdr_sd_max
2,0.557,hetero_mdr_sd_max
2,0.574,hetero_mdr_sd_max
2,0.563,hetero_mdr_sd_max
2,0.534,hetero_mdr_sd_max
2,0.494,hetero_mdr_sd_max
2,0.483,hetero_mdr_sd_max
2,0.482,hetero_mdr_sd_max
2,0.46,hetero_mdr_sd_max
2,0.445,hetero_mdr_sd_max
2,0.457,hetero_mdr_sd_max
2,0.467,hetero_mdr_sd_max
2,0.475,hetero_mdr_sd_max
2,0.461,hetero_mdr_sd_max
2,0.444,hetero_mdr_sd_max
2,0.428,hetero_mdr_sd_max
2,0.445,hetero_mdr_sd_max
2,0.449,hetero_mdr_sd_max
2,0.471,hetero_mdr_sd_max
2,0.454,hetero_mdr_sd_max
2,0.475,hetero_mdr_sd_max
2,0.468,hetero_mdr_sd_max
2,0.434,hetero_mdr_sd_max
2,0.443,hetero_mdr_sd_max
2,0.426,hetero_mdr_sd_max
2,0.46,hetero_mdr_sd_max
2,0.49,hetero_mdr_sd_max
2,0.474,hetero_mdr_sd_max
2,0.454,hetero_mdr_sd_max
2,0.443,hetero_mdr_sd_max
2,0.45,hetero_mdr_sd_max
2,0.457,hetero_mdr_sd_max
2,0.46,hetero_mdr_sd_max
2,0.459,hetero_mdr_sd_max
2,0.425,hetero_mdr_sd_max
2,0.431,hetero_mdr_sd_max
2,0.446,hetero_mdr_sd_max
2,0.452,hetero_mdr_sd_max
2,0.441,hetero_mdr_sd_max
2,0.443,hetero_mdr_sd_max
2,0.429,hetero_mdr_sd_max
2,0.412,hetero_mdr_sd_max
2,0.423,hetero_mdr_sd_max
2,0.421,hetero_mdr_sd_max
2,0.417,hetero_mdr_sd_max
2,0.398,hetero_mdr_sd_max
2,0.395,hetero_mdr_sd_max
2,0.372,hetero_mdr_sd_max
2,0.355,hetero_mdr_sd_max
2,0.359,hetero_mdr_sd_max
2,0.369,hetero_mdr_sd_max
2,0.38,hetero_mdr_sd_max
2,0.375,hetero_mdr_sd_max
2,0.382,hetero_mdr_sd_max
2,0.376,hetero_mdr_sd_max
2,0.38,hetero_mdr_sd_max
2,0.383,hetero_mdr_sd_max
2,0.395,hetero_mdr_sd_max
2,0.403,hetero_mdr_sd_max
2,0.421,hetero_mdr_sd_max
2,0.418,hetero_mdr_sd_max
2,0.41,hetero_mdr_sd_max
2,0.39,hetero_mdr_sd_max
2,0.411,hetero_mdr_sd_max
2,0.437,hetero_mdr_sd_max
2,0.46,hetero_mdr_sd_max
2,0.476,hetero_mdr_sd_max
2,0.49,hetero_mdr_sd_max
2,0.506,hetero_mdr_sd_max
2,0.515,hetero_mdr_sd_max
2,0.521,hetero_mdr_sd_max
2,0.529,hetero_mdr_sd_max
2,0.544,hetero_mdr_sd_max
2,0.555,hetero_mdr_sd_max
2,0.562,hetero_mdr_sd_max
2,0.578,hetero_mdr_sd_max
2,0.581,hetero_mdr_sd_max
2,0.589,hetero_mdr_sd_max
2,0.6,hetero_mdr_sd_max
2,0.618,hetero_mdr_sd_max
2,0.628,hetero_mdr_sd_max
2,0.634,hetero_mdr_sd_max
2,0.656,hetero_mdr_sd_max
