S.D.,Counts,Seed
0.5,293,32
0.6,294,32
0.7,274,32
0.8,245,32
0.9,229,32
1.0,193,32
1.1,181,32
1.2,156,32
1.3,148,32
1.4,123,32
1.5,110,32
1.6,73,32
1.7,55,32
1.8,41,32
1.9,37,32
2.0,36,32
2.1,28,32
2.2,30,32
2.3,31,32
2.4,23,32
2.5,13,32
2.6,7,32
2.7,5,32
2.8,5,32
2.9,3,32
3.0,2,32
