S.D.,Counts,Seed
0.5,275,16
0.6,261,16
0.7,243,16
0.8,220,16
0.9,198,16
1.0,187,16
1.1,185,16
1.2,161,16
1.3,183,16
1.4,142,16
1.5,123,16
1.6,112,16
1.7,86,16
1.8,60,16
1.9,40,16
2.0,26,16
2.1,24,16
2.2,17,16
2.3,9,16
2.4,5,16
2.5,0,16
2.6,0,16
2.7,0,16
2.8,0,16
2.9,0,16
3.0,0,16
