S.D.,Counts
0.5,807
0.6,790
0.7,872
0.8,839
0.9,796
1.0,737
1.1,640
1.2,546
1.3,458
1.4,417
1.5,339
1.6,259
1.7,219
1.8,197
1.9,108
2.0,115
2.1,64
2.2,50
2.3,44
2.4,51
2.5,31
2.6,13
2.7,16
2.8,11
2.9,18
3.0,13
