S.D.,Counts
0.5,918
0.6,834
0.7,828
0.8,741
0.9,694
1.0,613
1.1,619
1.2,474
1.3,416
1.4,393
1.5,316
1.6,292
1.7,242
1.8,175
1.9,147
2.0,110
2.1,106
2.2,81
2.3,75
2.4,61
2.5,35
2.6,35
2.7,37
2.8,14
2.9,10
3.0,3
