seed,coop_ratio,tournament_type
16,0.717,pareto_m_min
16,0.605,pareto_m_min
16,0.587,pareto_m_min
16,0.573,pareto_m_min
16,0.578,pareto_m_min
16,0.551,pareto_m_min
16,0.52,pareto_m_min
16,0.533,pareto_m_min
16,0.525,pareto_m_min
16,0.499,pareto_m_min
16,0.502,pareto_m_min
16,0.467,pareto_m_min
16,0.451,pareto_m_min
16,0.44,pareto_m_min
16,0.443,pareto_m_min
16,0.414,pareto_m_min
16,0.396,pareto_m_min
16,0.409,pareto_m_min
16,0.422,pareto_m_min
16,0.416,pareto_m_min
16,0.398,pareto_m_min
16,0.393,pareto_m_min
16,0.385,pareto_m_min
16,0.393,pareto_m_min
16,0.397,pareto_m_min
16,0.394,pareto_m_min
16,0.404,pareto_m_min
16,0.423,pareto_m_min
16,0.431,pareto_m_min
16,0.461,pareto_m_min
16,0.493,pareto_m_min
16,0.509,pareto_m_min
16,0.51,pareto_m_min
16,0.509,pareto_m_min
16,0.517,pareto_m_min
16,0.526,pareto_m_min
16,0.539,pareto_m_min
16,0.559,pareto_m_min
16,0.571,pareto_m_min
16,0.594,pareto_m_min
16,0.613,pareto_m_min
16,0.617,pareto_m_min
16,0.595,pareto_m_min
16,0.565,pareto_m_min
16,0.555,pareto_m_min
16,0.561,pareto_m_min
16,0.546,pareto_m_min
16,0.57,pareto_m_min
16,0.566,pareto_m_min
16,0.566,pareto_m_min
16,0.565,pareto_m_min
16,0.573,pareto_m_min
16,0.574,pareto_m_min
16,0.567,pareto_m_min
16,0.569,pareto_m_min
16,0.587,pareto_m_min
16,0.603,pareto_m_min
16,0.543,pareto_m_min
16,0.541,pareto_m_min
16,0.52,pareto_m_min
16,0.512,pareto_m_min
16,0.507,pareto_m_min
16,0.49,pareto_m_min
16,0.487,pareto_m_min
16,0.48,pareto_m_min
16,0.451,pareto_m_min
16,0.437,pareto_m_min
16,0.445,pareto_m_min
16,0.459,pareto_m_min
16,0.441,pareto_m_min
16,0.472,pareto_m_min
16,0.47,pareto_m_min
16,0.482,pareto_m_min
16,0.488,pareto_m_min
16,0.493,pareto_m_min
16,0.498,pareto_m_min
16,0.484,pareto_m_min
16,0.49,pareto_m_min
16,0.473,pareto_m_min
16,0.5,pareto_m_min
16,0.516,pareto_m_min
16,0.494,pareto_m_min
16,0.496,pareto_m_min
16,0.512,pareto_m_min
16,0.542,pareto_m_min
16,0.555,pareto_m_min
16,0.549,pareto_m_min
16,0.553,pareto_m_min
16,0.535,pareto_m_min
16,0.522,pareto_m_min
16,0.509,pareto_m_min
16,0.499,pareto_m_min
16,0.484,pareto_m_min
16,0.45,pareto_m_min
16,0.441,pareto_m_min
16,0.449,pareto_m_min
16,0.458,pareto_m_min
16,0.46,pareto_m_min
16,0.462,pareto_m_min
16,0.462,pareto_m_min
16,0.473,pareto_m_min
16,0.467,pareto_m_min
16,0.481,pareto_m_min
16,0.488,pareto_m_min
16,0.473,pareto_m_min
16,0.457,pareto_m_min
16,0.429,pareto_m_min
16,0.451,pareto_m_min
16,0.475,pareto_m_min
16,0.479,pareto_m_min
16,0.471,pareto_m_min
16,0.456,pareto_m_min
16,0.481,pareto_m_min
16,0.478,pareto_m_min
16,0.492,pareto_m_min
16,0.496,pareto_m_min
16,0.525,pareto_m_min
16,0.569,pareto_m_min
16,0.557,pareto_m_min
16,0.547,pareto_m_min
16,0.546,pareto_m_min
16,0.593,pareto_m_min
16,0.602,pareto_m_min
16,0.602,pareto_m_min
16,0.601,pareto_m_min
16,0.577,pareto_m_min
16,0.572,pareto_m_min
16,0.571,pareto_m_min
16,0.58,pareto_m_min
16,0.579,pareto_m_min
16,0.579,pareto_m_min
16,0.583,pareto_m_min
16,0.589,pareto_m_min
16,0.573,pareto_m_min
16,0.554,pareto_m_min
16,0.533,pareto_m_min
16,0.538,pareto_m_min
16,0.51,pareto_m_min
16,0.5,pareto_m_min
16,0.498,pareto_m_min
16,0.483,pareto_m_min
16,0.467,pareto_m_min
16,0.452,pareto_m_min
16,0.457,pareto_m_min
16,0.449,pareto_m_min
16,0.428,pareto_m_min
16,0.393,pareto_m_min
16,0.396,pareto_m_min
16,0.417,pareto_m_min
16,0.409,pareto_m_min
16,0.408,pareto_m_min
16,0.431,pareto_m_min
16,0.439,pareto_m_min
16,0.443,pareto_m_min
16,0.433,pareto_m_min
16,0.419,pareto_m_min
16,0.414,pareto_m_min
16,0.448,pareto_m_min
16,0.446,pareto_m_min
16,0.435,pareto_m_min
16,0.427,pareto_m_min
16,0.433,pareto_m_min
16,0.44,pareto_m_min
16,0.459,pareto_m_min
16,0.462,pareto_m_min
16,0.5,pareto_m_min
16,0.51,pareto_m_min
16,0.509,pareto_m_min
16,0.501,pareto_m_min
16,0.451,pareto_m_min
16,0.422,pareto_m_min
16,0.393,pareto_m_min
16,0.437,pareto_m_min
16,0.471,pareto_m_min
16,0.486,pareto_m_min
16,0.498,pareto_m_min
16,0.501,pareto_m_min
16,0.495,pareto_m_min
16,0.486,pareto_m_min
16,0.516,pareto_m_min
16,0.5,pareto_m_min
16,0.542,pareto_m_min
16,0.538,pareto_m_min
