,defect,tit_for_tat,generous_tit_for_tat,cooperate
0,24,23,20,33
1,24,23,19,34
2,24,23,19,34
3,25,23,19,33
4,25,23,18,34
5,25,23,18,34
6,25,23,18,34
7,25,23,17,35
8,26,23,17,34
9,26,23,16,35
10,25,23,16,36
11,25,24,16,35
12,26,23,16,35
13,26,22,16,36
14,27,21,16,36
15,26,22,16,36
16,26,23,16,35
17,26,23,17,34
18,26,23,16,35
19,25,23,16,36
20,25,23,16,36
21,25,22,17,36
22,24,23,17,36
23,24,24,17,35
24,24,24,17,35
25,25,24,16,35
26,25,23,17,35
27,25,23,17,35
28,25,23,17,35
29,25,24,16,35
30,25,24,15,36
31,24,24,15,37
32,25,24,15,36
33,25,24,16,35
34,25,24,16,35
35,25,24,16,35
36,25,23,16,36
37,25,24,16,35
38,24,24,17,35
39,24,24,16,36
40,24,23,17,36
41,23,23,18,36
42,23,22,18,37
43,22,22,19,37
44,22,22,18,38
45,22,23,18,37
46,21,23,18,38
47,22,23,17,38
48,22,23,16,39
49,23,23,16,38
50,23,24,16,37
51,22,24,17,37
52,23,24,17,36
53,24,23,17,36
54,24,23,18,35
55,24,24,18,34
56,25,24,17,34
57,25,24,17,34
58,25,23,18,34
59,25,23,18,34
60,26,22,18,34
61,25,22,18,35
62,25,23,17,35
63,25,22,17,36
64,25,21,18,36
65,24,21,18,37
66,25,21,18,36
67,24,21,19,36
68,24,20,19,37
69,24,20,18,38
70,24,20,17,39
71,24,20,17,39
72,24,19,18,39
73,24,18,18,40
74,25,17,18,40
75,25,16,18,41
76,24,16,18,42
77,25,16,18,41
78,25,16,18,41
79,26,16,18,40
80,25,17,18,40
81,25,18,18,39
82,26,17,18,39
83,26,18,18,38
84,26,19,18,37
85,27,19,17,37
86,27,19,17,37
87,26,19,17,38
88,26,19,16,39
89,26,19,16,39
90,26,19,16,39
91,26,20,15,39
92,27,20,15,38
93,26,20,15,39
94,26,20,15,39
95,27,20,15,38
96,27,19,15,39
97,26,20,15,39
98,26,20,15,39
99,26,21,15,38
100,26,21,14,39
101,27,21,14,38
102,26,21,14,39
103,25,21,14,40
104,25,21,15,39
105,26,21,15,38
106,26,21,15,38
107,26,21,15,38
108,27,20,15,38
109,28,20,15,37
110,29,20,15,36
111,29,21,15,35
112,29,20,16,35
113,30,20,16,34
114,30,21,16,33
115,31,21,16,32
116,30,21,17,32
117,30,21,18,31
118,30,20,19,31
119,30,20,20,30
120,30,20,21,29
121,30,20,21,29
122,30,19,22,29
123,30,19,22,29
124,30,19,22,29
125,30,19,22,29
126,30,19,22,29
127,29,19,22,30
128,28,19,22,31
129,29,19,21,31
130,29,18,22,31
131,30,17,22,31
132,29,18,22,31
133,29,17,22,32
134,28,17,23,32
135,28,17,23,32
136,29,17,23,31
137,28,17,24,31
138,28,16,24,32
139,28,16,24,32
140,27,16,24,33
141,27,16,24,33
142,27,15,24,34
143,26,15,25,34
144,27,15,25,33
145,26,15,25,34
146,26,15,25,34
147,26,16,25,33
148,26,16,25,33
149,26,17,24,33
150,27,16,24,33
151,27,16,25,32
152,27,16,26,31
153,27,15,27,31
154,26,15,28,31
155,25,15,28,32
156,25,15,28,32
157,24,15,28,33
158,23,15,28,34
159,24,15,28,33
160,24,16,28,32
161,25,15,28,32
162,25,15,28,32
163,25,15,28,32
164,25,15,28,32
165,24,15,28,33
166,24,15,28,33
167,24,15,29,32
168,24,15,28,33
169,24,14,28,34
170,24,14,28,34
171,24,15,28,33
172,24,15,29,32
173,24,15,30,31
174,24,15,29,32
175,24,15,29,32
176,24,15,29,32
177,25,15,29,31
178,25,15,28,32
179,24,15,28,33
180,24,15,29,32
181,24,15,28,33
182,23,16,28,33
183,23,16,28,33
184,23,16,28,33
185,23,16,27,34
186,22,16,27,35
187,21,16,27,36
188,21,16,27,36
189,21,17,26,36
190,22,17,25,36
191,23,17,24,36
192,23,18,24,35
193,22,18,25,35
194,23,18,24,35
195,23,19,23,35
196,23,19,23,35
197,23,19,22,36
198,23,19,22,36
199,22,19,23,36
200,22,19,24,35
201,22,20,24,34
202,22,20,24,34
203,22,20,24,34
204,22,20,24,34
205,22,20,24,34
206,23,20,24,33
207,23,20,24,33
208,23,19,24,34
209,24,19,24,33
210,25,18,24,33
211,26,18,24,32
212,25,18,24,33
213,24,19,24,33
214,24,19,24,33
215,24,19,24,33
216,23,20,24,33
217,23,20,25,32
218,22,20,25,33
219,22,20,25,33
220,22,20,25,33
221,22,19,26,33
222,21,19,27,33
223,21,18,28,33
224,21,18,28,33
225,21,19,27,33
226,21,18,28,33
227,22,18,27,33
228,23,18,26,33
229,23,18,26,33
230,23,19,25,33
231,23,19,25,33
232,23,19,26,32
233,23,20,26,31
234,24,20,26,30
235,25,20,25,30
236,25,19,25,31
237,26,18,25,31
238,26,18,26,30
239,26,18,25,31
240,26,18,25,31
241,26,18,24,32
242,25,18,25,32
243,25,18,25,32
244,26,18,24,32
245,27,18,24,31
246,28,18,24,30
247,27,19,24,30
248,26,19,25,30
249,27,19,25,29
250,27,20,24,29
251,27,20,25,28
252,27,20,25,28
253,27,21,25,27
254,27,21,25,27
255,28,21,25,26
256,28,21,25,26
257,28,20,26,26
258,28,20,27,25
259,27,21,27,25
260,26,21,27,26
261,27,21,27,25
262,27,21,26,26
263,27,20,27,26
264,26,21,27,26
265,27,21,27,25
266,26,21,28,25
267,25,21,28,26
268,25,21,27,27
269,25,20,28,27
270,26,20,28,26
271,26,19,28,27
272,26,19,29,26
273,26,19,29,26
274,26,19,29,26
275,27,19,28,26
276,26,19,29,26
277,27,19,29,25
278,27,19,28,26
279,26,19,28,27
280,26,19,28,27
281,26,19,28,27
282,25,19,28,28
283,25,19,27,29
284,24,19,27,30
285,24,19,27,30
286,24,18,28,30
287,25,18,27,30
288,26,18,26,30
289,26,19,26,29
290,26,19,26,29
291,26,19,26,29
292,26,19,27,28
293,26,18,27,29
294,25,18,27,30
295,25,18,28,29
296,25,18,28,29
297,26,18,28,28
298,27,18,27,28
299,28,18,26,28
300,28,17,26,29
301,28,17,27,28
302,29,17,26,28
303,29,16,27,28
304,29,16,26,29
305,29,15,26,30
306,29,15,26,30
307,28,15,27,30
308,27,15,28,30
309,27,16,27,30
310,26,16,27,31
311,25,16,28,31
312,25,16,29,30
313,24,16,29,31
314,24,17,28,31
315,24,17,28,31
316,24,18,28,30
317,24,18,28,30
318,24,18,28,30
319,24,18,29,29
320,25,18,28,29
321,25,19,27,29
322,26,19,27,28
323,26,20,26,28
324,26,20,26,28
325,27,19,26,28
326,27,18,26,29
327,27,18,26,29
328,26,18,27,29
329,26,18,27,29
330,26,17,28,29
331,27,17,27,29
332,27,16,28,29
333,28,16,27,29
334,28,15,28,29
335,27,15,29,29
336,27,16,29,28
337,28,16,28,28
338,28,15,28,29
339,28,14,28,30
340,29,13,28,30
341,29,13,28,30
342,29,13,28,30
343,29,13,28,30
344,29,13,29,29
345,29,14,28,29
346,29,15,27,29
347,29,15,26,30
348,29,15,26,30
349,29,15,26,30
350,30,15,26,29
351,30,14,27,29
352,30,13,28,29
353,31,13,27,29
354,31,13,27,29
355,31,12,27,30
356,32,12,26,30
357,31,13,26,30
358,30,13,27,30
359,30,13,27,30
360,31,12,27,30
361,32,11,27,30
362,32,10,27,31
363,32,10,27,31
364,32,10,27,31
365,32,10,27,31
366,33,9,27,31
367,33,9,27,31
368,34,9,27,30
369,35,9,26,30
370,34,9,26,31
371,35,9,26,30
372,34,9,27,30
373,35,8,27,30
374,35,8,28,29
375,34,8,29,29
376,34,8,29,29
377,34,7,30,29
378,33,7,31,29
379,33,6,31,30
380,33,6,31,30
381,34,6,31,29
382,34,6,32,28
383,34,6,33,27
384,34,6,33,27
385,34,6,33,27
386,33,6,34,27
387,34,6,33,27
388,34,6,34,26
389,34,6,35,25
390,34,6,35,25
391,34,6,36,24
392,35,6,36,23
393,35,6,36,23
394,34,6,37,23
395,35,6,36,23
396,34,7,36,23
397,35,7,35,23
398,35,7,35,23
399,35,7,35,23
400,35,7,35,23
401,35,7,35,23
402,35,7,35,23
403,35,7,34,24
404,34,8,34,24
405,35,8,34,23
406,35,8,34,23
407,35,9,33,23
408,34,9,33,24
409,34,9,32,25
410,34,10,31,25
411,33,10,31,26
412,32,11,31,26
413,32,11,31,26
