,Mutual_Cooperation,Mutual_Defection,Exploitation
0,2269.0,490.0,2191.0
1,2214.0,1545.0,1191.0
2,2199.0,1474.0,1277.0
3,2158.0,1495.0,1297.0
4,2141.0,1446.0,1363.0
5,2179.0,1476.0,1295.0
6,2130.0,1495.0,1325.0
7,2124.0,1552.0,1274.0
8,2071.0,1558.0,1321.0
9,2081.0,1569.0,1300.0
10,2089.0,1535.0,1326.0
11,2090.0,1545.0,1315.0
12,2015.0,1522.0,1413.0
13,2048.0,1527.0,1375.0
14,2076.0,1496.0,1378.0
15,2100.0,1451.0,1399.0
16,2108.0,1462.0,1380.0
17,2121.0,1441.0,1388.0
18,2065.0,1500.0,1385.0
19,2019.0,1554.0,1377.0
20,2018.0,1579.0,1353.0
21,2051.0,1498.0,1401.0
22,2017.0,1515.0,1418.0
23,2030.0,1549.0,1371.0
24,1958.0,1552.0,1440.0
25,1981.0,1552.0,1417.0
26,1993.0,1591.0,1366.0
27,1986.0,1582.0,1382.0
28,1996.0,1623.0,1331.0
29,1994.0,1652.0,1304.0
30,2011.0,1616.0,1323.0
31,1964.0,1640.0,1346.0
32,1966.0,1591.0,1393.0
33,1989.0,1613.0,1348.0
34,1963.0,1578.0,1409.0
35,1988.0,1611.0,1351.0
36,1977.0,1608.0,1365.0
37,1946.0,1597.0,1407.0
38,1940.0,1631.0,1379.0
39,1940.0,1633.0,1377.0
40,1975.0,1554.0,1421.0
41,2013.0,1556.0,1381.0
42,1966.0,1564.0,1420.0
43,1903.0,1627.0,1420.0
44,1831.0,1684.0,1435.0
45,1854.0,1678.0,1418.0
46,1855.0,1697.0,1398.0
47,1858.0,1668.0,1424.0
48,1865.0,1693.0,1392.0
49,1878.0,1665.0,1407.0
50,1905.0,1645.0,1400.0
51,1884.0,1672.0,1394.0
52,1905.0,1664.0,1381.0
53,1900.0,1624.0,1426.0
54,1921.0,1641.0,1388.0
55,1908.0,1663.0,1379.0
56,1872.0,1681.0,1397.0
57,1882.0,1686.0,1382.0
58,1912.0,1667.0,1371.0
59,1905.0,1673.0,1372.0
60,1897.0,1642.0,1411.0
61,1939.0,1592.0,1419.0
62,1935.0,1640.0,1375.0
63,1941.0,1624.0,1385.0
64,1922.0,1643.0,1385.0
65,1932.0,1645.0,1373.0
66,1923.0,1641.0,1386.0
67,1955.0,1658.0,1337.0
68,1949.0,1656.0,1345.0
69,1896.0,1689.0,1365.0
70,1877.0,1732.0,1341.0
71,1904.0,1665.0,1381.0
72,1914.0,1694.0,1342.0
73,1913.0,1661.0,1376.0
74,1917.0,1683.0,1350.0
75,1926.0,1631.0,1393.0
76,1929.0,1648.0,1373.0
77,1929.0,1627.0,1394.0
78,1956.0,1660.0,1334.0
79,1956.0,1663.0,1331.0
80,1926.0,1591.0,1433.0
81,1957.0,1605.0,1388.0
82,1931.0,1653.0,1366.0
83,1927.0,1672.0,1351.0
84,1932.0,1631.0,1387.0
85,1910.0,1624.0,1416.0
86,1880.0,1641.0,1429.0
