,defect,tit_for_tat,generous_tit_for_tat,cooperate
0,19,29,25,27
1,19,29,26,26
2,19,29,26,26
3,19,29,26,26
4,19,30,26,25
5,19,30,25,26
6,19,30,25,26
7,18,31,25,26
8,18,31,25,26
9,19,31,24,26
10,19,30,24,27
11,19,30,23,28
12,20,29,23,28
13,21,28,23,28
14,21,28,24,27
15,21,27,25,27
16,22,27,25,26
17,22,27,25,26
18,21,28,25,26
19,22,28,24,26
20,23,28,24,25
21,23,28,25,24
22,23,28,26,23
23,23,27,26,24
24,22,27,26,25
25,22,26,26,26
26,22,27,25,26
27,23,27,24,26
28,24,26,24,26
29,23,26,24,27
30,23,26,24,27
31,23,27,24,26
32,23,27,23,27
33,23,26,23,28
34,23,26,24,27
35,23,25,25,27
36,23,25,25,27
37,22,25,25,28
38,22,25,25,28
39,22,24,26,28
40,22,24,26,28
41,22,23,26,29
42,22,24,25,29
43,22,24,24,30
44,23,24,24,29
45,22,25,24,29
46,21,25,24,30
47,22,25,23,30
48,23,25,22,30
49,24,25,22,29
50,24,26,22,28
51,24,26,22,28
52,25,26,22,27
53,25,26,21,28
54,26,26,20,28
55,27,26,19,28
56,28,26,18,28
57,28,26,18,28
58,29,26,17,28
59,29,26,17,28
60,28,26,17,29
61,29,25,17,29
62,29,25,17,29
63,30,25,16,29
64,31,25,15,29
65,30,26,15,29
66,30,26,15,29
67,29,26,16,29
68,28,27,16,29
69,27,27,17,29
70,28,27,17,28
71,27,28,17,28
72,26,28,17,29
73,26,28,16,30
74,26,28,16,30
75,25,28,16,31
76,24,29,16,31
77,24,29,16,31
78,24,29,17,30
79,24,30,16,30
80,24,31,16,29
81,23,32,16,29
82,22,33,16,29
83,22,33,16,29
84,22,33,16,29
85,21,33,16,30
86,21,32,16,31
87,21,32,16,31
88,21,32,15,32
89,22,32,14,32
90,22,32,14,32
91,21,32,14,33
92,21,31,15,33
93,21,30,16,33
94,21,31,16,32
95,21,31,16,32
96,21,30,16,33
97,20,30,16,34
98,20,30,16,34
99,20,29,16,35
100,20,28,17,35
101,21,28,17,34
102,21,28,17,34
103,21,27,17,35
104,21,26,18,35
105,21,26,18,35
106,22,26,18,34
107,22,27,17,34
108,21,27,18,34
109,21,28,17,34
110,21,27,17,35
111,21,26,17,36
112,21,25,18,36
113,21,25,18,36
114,22,25,17,36
115,23,24,17,36
116,23,24,17,36
117,24,24,17,35
118,24,25,17,34
119,23,26,17,34
120,24,26,17,33
121,24,25,17,34
122,25,25,17,33
123,25,24,18,33
124,25,23,18,34
125,25,23,18,34
126,26,23,18,33
127,26,23,18,33
128,26,23,18,33
129,26,23,18,33
130,27,23,17,33
131,27,23,17,33
132,28,22,17,33
133,28,21,18,33
134,28,22,18,32
135,27,22,18,33
136,26,22,18,34
137,27,22,18,33
138,27,23,17,33
139,27,24,16,33
140,27,24,16,33
141,27,24,16,33
142,26,24,16,34
143,26,24,15,35
144,26,24,15,35
145,26,24,15,35
146,27,24,15,34
147,27,24,15,34
148,27,23,15,35
149,26,23,15,36
150,26,22,16,36
151,26,23,15,36
152,26,23,14,37
153,25,23,15,37
154,25,24,14,37
155,25,25,14,36
156,26,25,13,36
157,25,26,13,36
158,24,26,13,37
159,23,26,14,37
160,22,26,15,37
161,22,26,15,37
162,23,25,15,37
163,23,25,15,37
164,22,25,16,37
165,23,25,15,37
166,23,25,15,37
167,23,24,16,37
168,23,24,16,37
169,24,24,15,37
170,24,23,15,38
171,25,23,15,37
172,25,23,15,37
173,25,23,16,36
174,24,23,16,37
175,24,22,16,38
176,24,22,16,38
177,23,23,16,38
178,23,22,16,39
179,23,22,16,39
180,23,23,16,38
181,24,23,16,37
182,23,24,16,37
183,22,24,16,38
184,23,23,16,38
185,23,23,16,38
186,22,23,17,38
187,21,23,18,38
188,22,23,17,38
189,23,23,17,37
190,23,23,17,37
191,23,22,17,38
192,22,23,17,38
193,21,23,17,39
194,21,23,17,39
195,22,23,17,38
196,22,22,17,39
197,22,22,18,38
198,22,22,18,38
199,22,21,18,39
200,23,20,18,39
201,23,20,18,39
202,24,19,18,39
203,24,19,18,39
204,25,18,18,39
205,25,18,18,39
206,26,18,18,38
207,26,18,18,38
208,26,18,18,38
209,26,18,18,38
210,26,17,19,38
211,26,17,19,38
212,26,16,19,39
213,26,16,19,39
214,27,16,19,38
215,27,16,19,38
216,27,17,19,37
217,27,17,19,37
218,28,17,18,37
219,27,17,18,38
220,27,17,18,38
221,26,17,18,39
222,27,17,18,38
223,27,17,19,37
224,27,17,19,37
225,27,17,19,37
226,27,17,19,37
227,27,17,18,38
228,27,17,19,37
229,27,18,19,36
230,26,18,20,36
231,26,19,19,36
232,26,20,19,35
233,27,20,19,34
234,28,20,19,33
235,28,20,20,32
236,28,21,19,32
237,28,21,20,31
238,28,21,20,31
239,27,21,20,32
240,26,21,20,33
241,26,21,19,34
242,26,21,20,33
243,25,21,20,34
244,25,21,20,34
245,25,21,19,35
246,25,20,20,35
247,25,20,19,36
248,26,20,19,35
249,27,20,19,34
250,27,20,20,33
251,27,20,20,33
252,27,20,20,33
253,27,21,19,33
254,27,21,20,32
255,26,22,20,32
256,26,23,19,32
257,27,23,19,31
258,27,23,19,31
259,26,23,20,31
260,27,23,19,31
261,27,23,20,30
262,27,23,20,30
263,27,23,20,30
264,28,23,19,30
265,27,23,20,30
266,27,23,21,29
267,27,24,20,29
268,28,24,19,29
269,29,24,19,28
270,29,23,20,28
271,28,24,20,28
272,28,24,20,28
273,28,24,19,29
274,28,24,20,28
275,29,24,20,27
276,29,23,20,28
277,29,22,20,29
278,28,22,20,30
279,28,22,20,30
280,28,21,20,31
281,29,20,20,31
282,29,19,20,32
283,30,19,20,31
284,31,18,20,31
285,30,18,20,32
286,30,18,19,33
287,31,17,19,33
288,31,17,19,33
289,31,17,19,33
290,30,18,19,33
291,30,19,19,32
292,30,19,19,32
293,30,20,18,32
294,30,19,18,33
295,29,19,18,34
296,30,19,17,34
297,31,18,17,34
298,31,19,17,33
299,31,19,17,33
300,31,18,17,34
301,30,19,17,34
302,31,19,16,34
303,30,19,16,35
304,31,18,16,35
305,30,19,16,35
306,30,19,16,35
307,30,19,16,35
308,30,20,16,34
309,29,21,16,34
310,28,21,16,35
311,28,21,16,35
312,29,21,16,34
313,29,21,16,34
314,29,20,16,35
315,29,20,16,35
316,29,20,17,34
317,28,21,17,34
318,27,21,17,35
319,27,21,17,35
320,27,21,18,34
321,26,22,18,34
322,25,22,19,34
323,24,22,20,34
324,25,22,20,33
325,26,22,19,33
326,25,23,19,33
327,25,22,20,33
328,25,22,20,33
329,26,22,20,32
330,25,22,21,32
331,25,22,20,33
332,24,22,20,34
333,25,21,20,34
334,26,21,19,34
335,26,21,20,33
336,27,21,20,32
337,27,21,21,31
338,27,20,21,32
339,27,20,20,33
340,27,20,21,32
341,27,20,21,32
342,26,20,22,32
343,26,20,22,32
344,26,21,22,31
345,26,22,22,30
346,26,22,22,30
347,27,21,22,30
348,26,21,22,31
349,26,21,22,31
350,26,22,22,30
351,27,21,22,30
352,26,21,22,31
353,26,20,23,31
354,26,20,23,31
355,26,20,22,32
356,26,20,22,32
357,26,20,22,32
358,27,20,21,32
359,28,19,21,32
360,27,19,22,32
361,28,18,22,32
362,29,18,22,31
363,29,18,22,31
364,29,18,21,32
365,29,17,21,33
366,29,17,21,33
367,30,17,21,32
368,30,17,21,32
369,30,17,20,33
370,29,18,20,33
371,29,18,19,34
372,28,19,19,34
373,29,19,19,33
374,30,19,19,32
375,30,20,18,32
376,30,20,17,33
377,30,19,18,33
378,31,19,17,33
379,31,19,16,34
380,30,19,16,35
381,30,18,16,36
382,30,18,16,36
383,31,18,15,36
384,31,18,15,36
385,31,18,15,36
386,31,17,15,37
387,31,18,14,37
388,31,18,14,37
389,32,18,13,37
390,32,18,13,37
391,32,18,14,36
392,32,18,15,35
393,32,18,15,35
394,32,17,15,36
395,32,16,15,37
396,32,15,15,38
397,33,15,14,38
398,34,15,13,38
399,34,14,13,39
400,34,14,13,39
401,34,15,12,39
402,34,15,12,39
403,33,15,13,39
404,33,16,13,38
405,34,16,13,37
406,33,17,13,37
407,33,17,13,37
408,33,17,13,37
409,34,16,13,37
410,34,16,13,37
411,34,17,12,37
412,34,16,12,38
413,33,16,12,39
414,34,16,12,38
415,35,16,12,37
416,34,17,12,37
417,35,16,12,37
418,34,16,13,37
419,34,15,13,38
420,33,16,13,38
421,32,17,13,38
422,33,17,13,37
423,34,17,13,36
424,35,16,13,36
425,35,16,13,36
426,34,17,13,36
427,33,18,13,36
428,32,18,13,37
429,32,17,13,38
430,33,16,13,38
431,33,17,13,37
432,34,17,13,36
433,35,17,13,35
434,36,17,13,34
435,37,16,13,34
436,38,16,13,33
437,38,16,14,32
438,37,17,14,32
439,36,17,14,33
440,37,17,14,32
441,37,16,14,33
442,37,16,14,33
443,37,16,14,33
444,37,16,14,33
445,38,16,14,32
446,39,16,14,31
447,39,16,14,31
448,39,16,14,31
449,39,16,14,31
450,39,15,15,31
451,40,14,15,31
452,39,15,15,31
453,39,15,14,32
454,40,15,14,31
455,39,15,15,31
456,40,14,15,31
457,40,14,15,31
458,41,14,15,30
459,41,14,15,30
460,41,14,15,30
461,41,14,15,30
462,41,14,15,30
463,40,14,15,31
464,40,15,15,30
465,39,15,16,30
466,40,14,16,30
467,41,14,15,30
468,41,14,15,30
469,41,14,15,30
470,40,14,15,31
471,40,13,15,32
472,41,13,15,31
473,42,13,14,31
474,42,12,14,32
