,defect,tit_for_tat,generous_tit_for_tat,cooperate
0,30,22,24,24
1,29,22,25,24
2,30,21,25,24
3,29,21,25,25
4,29,22,24,25
5,30,22,24,24
6,30,22,24,24
7,31,22,23,24
8,30,22,24,24
9,30,22,24,24
10,30,22,24,24
11,31,22,23,24
12,30,22,23,25
13,30,21,24,25
14,29,21,25,25
15,29,21,25,25
16,29,21,25,25
17,30,21,24,25
18,31,20,24,25
19,31,20,24,25
20,30,20,24,26
21,31,20,24,25
22,31,19,25,25
23,32,18,25,25
24,31,19,25,25
25,31,20,25,24
26,31,20,25,24
27,31,21,25,23
28,31,20,26,23
29,30,21,26,23
30,31,21,25,23
31,31,20,25,24
32,31,20,25,24
33,31,21,24,24
34,31,21,23,25
35,31,21,23,25
36,32,20,23,25
37,32,20,23,25
38,32,21,22,25
39,31,21,22,26
40,31,20,23,26
41,32,20,22,26
42,33,20,22,25
43,34,19,22,25
44,33,20,22,25
45,33,20,22,25
46,33,20,22,25
47,33,20,22,25
48,32,21,22,25
49,32,21,22,25
50,32,22,22,24
51,32,21,22,25
52,32,21,21,26
53,32,21,21,26
54,32,21,22,25
55,32,22,22,24
56,32,22,22,24
57,32,22,22,24
58,32,22,22,24
59,32,21,22,25
60,32,21,21,26
61,32,21,21,26
62,32,21,22,25
63,32,21,22,25
64,32,21,22,25
65,32,21,22,25
66,32,22,22,24
67,32,22,22,24
68,33,22,21,24
69,33,22,21,24
70,32,22,21,25
71,32,22,21,25
72,32,22,21,25
73,32,22,21,25
74,32,22,20,26
75,32,22,21,25
76,32,22,20,26
77,32,22,20,26
78,32,22,21,25
79,32,21,21,26
80,32,21,21,26
81,32,22,21,25
82,32,22,21,25
83,32,21,22,25
84,33,20,22,25
85,33,19,23,25
86,34,19,23,24
87,34,19,23,24
88,34,19,24,23
89,34,19,24,23
90,34,19,23,24
91,34,20,23,23
92,34,20,23,23
93,34,21,22,23
94,34,21,23,22
95,34,21,23,22
96,34,22,23,21
97,34,23,23,20
98,35,23,23,19
99,34,23,24,19
100,34,23,24,19
101,33,23,25,19
102,33,22,25,20
103,34,21,25,20
104,34,21,25,20
105,35,20,25,20
106,36,20,24,20
107,36,19,24,21
108,35,20,24,21
109,36,20,23,21
110,35,21,23,21
111,35,21,22,22
112,35,21,22,22
113,35,22,22,21
114,35,22,22,21
115,36,21,22,21
116,36,22,21,21
117,36,22,21,21
118,36,22,21,21
119,37,22,20,21
120,38,22,19,21
121,39,21,19,21
122,38,21,19,22
123,38,21,19,22
124,39,20,19,22
125,40,19,19,22
126,40,19,19,22
127,41,19,19,21
128,41,19,19,21
129,40,19,19,22
130,40,19,19,22
131,41,19,18,22
132,42,18,18,22
133,42,17,19,22
134,42,17,18,23
135,42,16,18,24
136,42,16,18,24
137,42,16,17,25
138,42,16,16,26
139,42,16,16,26
140,42,16,16,26
141,42,16,17,25
142,43,16,16,25
143,42,16,17,25
144,43,15,17,25
145,43,15,17,25
146,43,15,17,25
147,43,15,17,25
148,42,15,17,26
149,42,15,17,26
150,42,15,17,26
151,42,15,17,26
152,42,15,17,26
153,42,15,16,27
154,42,15,16,27
155,43,15,16,26
156,43,15,16,26
157,43,15,17,25
158,43,15,17,25
159,43,14,18,25
160,43,14,18,25
161,44,14,18,24
162,43,14,18,25
163,44,13,18,25
164,45,12,18,25
165,45,13,17,25
166,46,12,17,25
167,45,12,17,26
168,46,12,17,25
169,46,13,16,25
170,46,13,16,25
171,45,13,17,25
172,44,14,17,25
173,43,14,17,26
174,43,15,17,25
175,43,16,17,24
176,43,17,17,23
177,43,17,16,24
178,43,17,16,24
179,43,17,16,24
180,43,17,16,24
181,43,17,17,23
182,43,16,17,24
183,42,17,17,24
184,41,17,18,24
185,40,17,19,24
186,40,17,20,23
187,41,17,20,22
188,41,17,20,22
189,42,17,20,21
190,43,17,20,20
191,43,16,20,21
192,42,16,20,22
193,41,17,20,22
194,40,17,21,22
195,40,18,20,22
196,40,17,20,23
197,40,17,20,23
198,41,16,20,23
199,41,16,20,23
200,40,17,20,23
201,40,18,19,23
202,40,18,20,22
203,39,19,20,22
204,38,19,21,22
205,38,19,21,22
206,39,19,20,22
207,39,19,20,22
208,39,18,21,22
209,39,18,21,22
210,39,18,21,22
211,39,18,21,22
212,39,18,20,23
213,40,18,19,23
214,39,19,19,23
215,38,19,20,23
216,39,18,20,23
217,39,18,20,23
218,39,17,20,24
219,39,16,21,24
220,39,16,22,23
221,39,16,22,23
222,39,16,23,22
223,40,16,23,21
224,40,16,23,21
225,40,15,24,21
226,41,15,23,21
227,42,15,23,20
228,43,14,23,20
229,42,15,23,20
230,42,15,23,20
231,43,15,22,20
232,43,15,22,20
233,42,15,23,20
234,43,14,23,20
235,42,14,23,21
236,41,14,24,21
237,41,14,24,21
238,41,14,24,21
239,41,14,24,21
240,42,14,24,20
241,42,14,25,19
242,42,14,25,19
243,42,14,24,20
244,41,15,24,20
245,40,15,25,20
246,40,15,26,19
247,39,15,27,19
248,39,15,27,19
249,39,15,27,19
250,39,15,27,19
251,38,15,27,20
252,37,16,27,20
253,37,15,28,20
254,37,15,28,20
255,36,16,28,20
256,36,16,28,20
257,35,16,28,21
258,35,16,27,22
259,35,16,27,22
260,35,17,26,22
261,34,18,26,22
262,34,18,25,23
263,34,18,25,23
264,33,18,25,24
265,33,18,25,24
266,33,18,25,24
267,33,19,24,24
268,34,18,24,24
269,33,19,24,24
270,33,19,24,24
271,33,19,24,24
272,34,19,23,24
273,33,19,23,25
274,33,20,22,25
275,33,20,22,25
276,33,20,22,25
277,33,20,22,25
278,32,21,22,25
279,32,21,22,25
280,33,21,22,24
281,34,21,21,24
282,35,21,20,24
283,35,21,21,23
284,34,22,21,23
285,34,22,21,23
286,34,22,22,22
287,34,22,22,22
288,34,21,23,22
289,34,20,24,22
290,35,20,23,22
291,35,19,23,23
292,34,19,24,23
293,34,19,24,23
294,33,20,24,23
295,33,20,24,23
296,33,20,24,23
297,32,20,24,24
298,32,19,25,24
299,32,19,26,23
300,31,19,27,23
301,32,18,27,23
302,32,19,26,23
303,32,18,27,23
304,32,19,27,22
305,32,18,27,23
306,33,18,26,23
307,33,18,26,23
308,32,18,26,24
309,32,18,26,24
310,32,18,26,24
311,31,19,26,24
312,31,18,27,24
313,32,18,27,23
314,32,19,26,23
315,32,19,27,22
316,32,19,28,21
317,32,20,27,21
318,32,20,27,21
319,32,19,27,22
320,33,19,26,22
321,34,19,26,21
322,34,19,27,20
323,34,18,27,21
324,35,18,27,20
325,34,19,27,20
326,35,19,26,20
327,36,19,26,19
328,37,19,25,19
329,37,19,26,18
330,37,19,26,18
331,37,19,26,18
332,38,19,25,18
333,38,20,24,18
334,37,20,25,18
335,37,20,26,17
336,37,21,25,17
337,38,21,25,16
338,38,21,25,16
339,38,21,25,16
340,38,21,25,16
341,38,21,25,16
342,38,21,24,17
343,37,21,24,18
344,36,21,25,18
345,36,20,26,18
346,36,20,26,18
347,37,20,25,18
348,36,20,25,19
349,36,20,25,19
350,36,20,26,18
351,36,20,26,18
352,35,20,27,18
353,35,20,27,18
354,35,20,27,18
355,34,20,28,18
356,34,20,28,18
357,34,21,27,18
358,34,21,27,18
359,34,20,28,18
360,34,21,27,18
361,34,22,26,18
362,33,22,26,19
363,32,23,26,19
364,31,23,27,19
365,30,23,28,19
366,29,23,29,19
367,28,23,29,20
368,27,24,29,20
369,27,24,29,20
370,26,24,29,21
371,26,24,29,21
372,26,23,29,22
373,25,24,29,22
374,25,23,30,22
375,26,23,30,21
376,26,22,30,22
377,26,22,29,23
378,26,22,30,22
379,26,22,30,22
380,26,23,29,22
381,26,22,29,23
382,26,22,29,23
383,26,21,30,23
384,26,21,30,23
385,25,21,31,23
386,25,20,32,23
387,25,21,32,22
388,25,21,32,22
389,25,21,32,22
390,25,21,32,22
391,25,20,32,23
392,25,21,31,23
393,26,20,31,23
394,27,20,30,23
395,27,20,30,23
396,27,20,30,23
397,27,20,29,24
398,27,20,30,23
399,27,20,30,23
400,26,20,31,23
401,26,19,31,24
402,26,19,32,23
403,25,19,32,24
404,26,19,31,24
405,26,19,31,24
406,26,19,32,23
407,26,19,32,23
408,26,20,31,23
409,27,19,31,23
410,28,19,30,23
411,27,19,30,24
412,28,19,30,23
413,28,19,30,23
414,28,18,31,23
415,27,18,31,24
416,27,18,31,24
417,26,18,31,25
418,27,17,31,25
419,27,17,31,25
420,27,17,32,24
421,28,17,31,24
422,28,17,31,24
423,28,18,30,24
424,27,19,30,24
425,27,19,29,25
426,26,19,29,26
427,25,19,29,27
428,24,19,29,28
429,24,19,30,27
430,23,19,30,28
431,23,18,31,28
432,23,18,31,28
433,23,18,31,28
434,23,18,31,28
435,23,17,32,28
436,22,17,33,28
437,21,17,34,28
438,22,17,33,28
439,22,17,33,28
440,22,17,32,29
441,22,17,32,29
442,22,17,31,30
443,21,18,31,30
444,20,18,31,31
445,19,18,31,32
446,19,18,30,33
447,19,18,29,34
448,19,18,28,35
449,19,17,28,36
450,20,16,28,36
451,21,16,27,36
452,21,15,28,36
453,22,15,28,35
454,22,15,28,35
455,22,15,27,36
456,22,14,28,36
457,22,14,28,36
458,22,14,28,36
459,21,14,29,36
460,22,13,29,36
461,21,13,29,37
462,21,13,29,37
463,22,13,29,36
464,21,13,29,37
465,22,13,29,36
466,22,12,29,37
467,22,12,28,38
468,22,12,28,38
469,21,12,29,38
470,21,13,29,37
471,21,12,30,37
472,22,12,29,37
473,21,12,29,38
474,21,12,30,37
475,21,12,31,36
476,20,13,31,36
477,20,12,32,36
478,20,12,33,35
479,21,12,33,34
480,22,12,33,33
481,22,12,33,33
482,22,12,33,33
483,23,12,32,33
484,24,12,32,32
485,25,12,32,31
486,25,12,32,31
487,25,12,32,31
488,24,12,32,32
489,24,13,31,32
490,24,13,31,32
491,24,13,32,31
492,23,14,32,31
493,23,14,32,31
494,23,14,33,30
495,23,14,33,30
496,24,13,33,30
497,25,13,32,30
498,26,13,31,30
499,25,13,32,30
500,25,13,31,31
501,25,12,31,32
502,26,12,30,32
503,26,12,30,32
504,25,12,31,32
505,24,12,32,32
506,24,12,33,31
507,23,12,34,31
508,23,13,33,31
509,23,12,34,31
510,23,11,34,32
511,24,10,34,32
512,24,10,34,32
513,24,10,34,32
514,24,9,35,32
515,24,9,35,32
516,24,8,35,33
517,23,8,35,34
518,23,8,34,35
519,23,9,33,35
520,24,9,32,35
521,24,9,33,34
522,24,8,34,34
523,24,7,35,34
524,25,7,35,33
525,26,7,34,33
526,27,7,34,32
527,27,7,34,32
528,27,7,34,32
529,27,7,34,32
530,27,6,35,32
531,27,6,34,33
532,26,6,35,33
533,27,5,35,33
534,27,4,35,34
535,28,4,35,33
536,29,4,34,33
537,28,4,34,34
538,28,4,34,34
539,27,4,35,34
540,27,3,36,34
541,26,3,36,35
542,26,3,36,35
543,27,3,35,35
544,27,2,35,36
545,27,2,35,36
546,27,3,35,35
547,28,3,35,34
548,28,3,34,35
549,28,3,34,35
550,28,3,35,34
551,29,2,35,34
552,29,2,34,35
553,28,2,35,35
554,28,2,36,34
555,28,2,36,34
556,29,2,35,34
557,30,2,34,34
558,30,2,33,35
559,30,2,34,34
560,31,2,34,33
561,30,2,35,33
562,31,2,35,32
563,32,2,34,32
564,32,2,34,32
565,31,2,34,33
566,31,2,34,33
567,32,2,34,32
568,32,2,34,32
569,31,2,35,32
570,32,2,34,32
571,32,2,34,32
572,33,2,34,31
573,33,2,34,31
574,33,2,34,31
575,34,2,33,31
576,34,2,33,31
577,35,2,32,31
578,35,2,31,32
579,36,1,31,32
580,36,2,30,32
581,36,2,30,32
582,35,2,31,32
583,34,2,32,32
584,34,2,32,32
585,34,2,31,33
586,35,2,31,32
587,36,2,31,31
588,35,2,31,32
589,36,2,30,32
590,35,2,31,32
591,36,2,30,32
592,35,2,31,32
593,36,1,31,32
594,37,1,30,32
595,37,1,29,33
596,38,1,28,33
597,39,1,28,32
598,40,1,27,32
599,40,1,28,31
600,39,1,29,31
601,40,1,29,30
602,41,1,29,29
603,41,1,29,29
604,41,1,29,29
605,41,1,29,29
606,41,1,29,29
607,41,1,29,29
608,41,1,30,28
609,42,1,30,27
610,42,1,31,26
611,43,1,31,25
612,43,2,31,24
613,42,2,32,24
614,43,2,32,23
615,42,2,32,24
616,43,2,31,24
617,43,2,30,25
618,43,2,30,25
619,44,2,29,25
620,45,2,29,24
621,44,2,30,24
622,44,2,30,24
623,45,2,30,23
624,45,2,30,23
625,46,2,29,23
626,47,2,28,23
627,47,2,28,23
628,48,2,27,23
629,48,2,27,23
630,48,2,27,23
631,48,2,27,23
632,47,2,28,23
633,48,1,28,23
634,49,1,27,23
635,48,1,27,24
636,47,1,27,25
637,47,1,27,25
638,47,1,27,25
639,47,1,28,24
640,47,1,28,24
641,46,2,28,24
642,46,2,28,24
643,47,2,28,23
644,47,3,27,23
645,47,3,26,24
646,47,3,26,24
647,47,3,26,24
648,47,3,26,24
649,47,3,27,23
650,47,3,27,23
651,46,4,27,23
652,46,4,27,23
653,46,4,27,23
654,46,4,28,22
655,45,4,28,23
656,45,4,29,22
657,45,4,29,22
658,45,4,29,22
659,46,4,29,21
660,46,4,29,21
661,47,4,28,21
662,47,4,27,22
663,46,4,28,22
664,46,4,28,22
665,46,4,28,22
666,47,4,27,22
667,48,4,27,21
668,49,4,27,20
669,49,4,28,19
670,50,4,28,18
671,49,4,29,18
672,50,4,28,18
673,51,4,27,18
674,52,3,27,18
675,51,3,28,18
676,50,3,29,18
677,50,3,29,18
678,51,3,29,17
679,51,3,29,17
680,52,3,29,16
681,52,4,28,16
682,52,4,28,16
683,52,4,28,16
684,53,4,28,15
685,53,4,28,15
686,52,4,29,15
687,52,4,29,15
688,52,4,28,16
689,52,4,28,16
690,52,4,28,16
691,52,4,27,17
692,52,4,28,16
693,52,5,28,15
694,51,5,29,15
695,51,5,29,15
696,50,5,30,15
697,50,6,29,15
698,50,6,29,15
699,50,6,29,15
700,49,6,29,16
701,49,6,29,16
702,50,6,29,15
703,49,6,30,15
704,50,6,29,15
705,51,6,29,14
706,51,6,29,14
707,52,6,28,14
708,51,7,28,14
709,52,7,27,14
710,51,7,28,14
711,50,7,28,15
712,49,8,28,15
713,48,9,28,15
714,47,9,28,16
715,46,9,29,16
716,46,9,29,16
717,46,9,28,17
718,47,9,28,16
719,47,9,28,16
720,47,9,28,16
721,48,9,27,16
722,48,9,27,16
723,49,9,27,15
724,49,9,28,14
725,50,9,28,13
726,50,9,27,14
727,50,9,28,13
728,50,9,28,13
729,51,9,28,12
730,51,9,28,12
731,51,9,28,12
732,51,9,28,12
733,52,9,27,12
734,52,10,27,11
735,51,10,28,11
736,51,10,28,11
737,50,11,28,11
738,51,11,27,11
739,52,11,26,11
740,52,11,26,11
741,52,11,26,11
742,52,11,25,12
743,52,12,24,12
