,defect,tit_for_tat,generous_tit_for_tat,cooperate
0,27,24,28,21
1,28,24,28,20
2,28,23,29,20
3,29,23,29,19
4,29,23,29,19
5,29,23,29,19
6,28,23,29,20
7,28,24,28,20
8,28,24,28,20
9,29,24,27,20
10,29,23,27,21
11,30,23,26,21
12,31,23,25,21
13,31,23,26,20
14,32,22,26,20
15,32,22,26,20
16,32,21,26,21
17,32,20,26,22
18,33,20,26,21
19,32,20,27,21
20,31,21,27,21
21,30,21,28,21
22,30,20,28,22
23,29,20,29,22
24,30,20,29,21
25,30,20,29,21
26,31,20,29,20
27,31,20,29,20
28,31,21,29,19
29,31,20,29,20
30,31,19,30,20
31,32,19,29,20
32,32,19,29,20
33,31,19,30,20
34,31,18,31,20
35,31,18,32,19
36,31,18,32,19
37,31,18,32,19
38,30,19,32,19
39,30,19,32,19
40,30,20,32,18
41,30,20,32,18
42,30,20,32,18
43,29,21,32,18
44,29,21,32,18
45,29,21,32,18
46,28,21,32,19
47,28,21,32,19
48,27,21,33,19
49,28,20,33,19
50,28,20,33,19
51,28,20,32,20
52,28,20,32,20
53,28,21,31,20
54,28,20,32,20
55,28,20,31,21
56,27,20,32,21
57,26,20,33,21
58,25,21,33,21
59,25,22,32,21
60,25,22,32,21
61,25,22,32,21
62,25,22,33,20
63,24,22,34,20
64,24,22,34,20
65,24,22,34,20
66,24,23,34,19
67,23,23,35,19
68,23,23,35,19
69,23,23,35,19
70,24,23,35,18
71,24,23,34,19
72,23,23,34,20
73,23,22,35,20
74,22,22,36,20
75,22,22,36,20
76,23,22,36,19
77,23,23,35,19
78,23,24,34,19
79,23,24,34,19
80,24,23,34,19
81,23,23,35,19
82,22,23,36,19
83,23,23,36,18
84,23,23,37,17
85,23,23,36,18
86,23,23,37,17
87,23,23,36,18
88,22,24,36,18
89,22,24,36,18
90,23,23,36,18
91,23,22,36,19
92,23,22,36,19
93,23,22,35,20
94,23,23,35,19
95,23,23,34,20
96,23,23,34,20
97,23,24,34,19
98,24,24,33,19
99,23,24,34,19
100,24,24,33,19
101,24,25,32,19
102,24,25,32,19
103,24,25,32,19
104,23,26,32,19
105,23,26,31,20
106,23,26,31,20
107,22,26,32,20
108,22,26,32,20
109,22,26,32,20
110,22,26,32,20
111,23,26,31,20
112,23,26,31,20
113,23,27,30,20
114,23,28,29,20
115,23,27,29,21
116,23,28,29,20
117,23,28,28,21
118,23,27,29,21
119,23,27,29,21
120,22,27,29,22
121,22,28,28,22
122,22,28,29,21
123,21,29,29,21
124,21,29,29,21
125,21,30,29,20
126,22,30,29,19
127,23,30,29,18
128,24,29,29,18
129,25,29,29,17
130,25,29,28,18
131,24,29,29,18
132,24,29,29,18
133,24,28,29,19
134,25,28,28,19
135,25,29,27,19
136,25,28,28,19
137,26,28,27,19
138,26,28,28,18
139,26,28,29,17
140,26,28,29,17
141,26,28,29,17
142,26,28,29,17
143,26,29,29,16
144,26,29,30,15
145,26,30,29,15
146,26,30,29,15
147,26,31,28,15
148,26,32,27,15
149,26,32,27,15
150,26,33,26,15
151,26,34,25,15
152,26,33,25,16
153,26,33,25,16
154,26,34,25,15
155,27,33,25,15
156,27,33,25,15
157,27,33,25,15
158,28,33,24,15
159,28,33,24,15
160,28,33,24,15
161,28,33,24,15
162,28,33,24,15
163,28,34,23,15
164,27,35,23,15
165,28,35,23,14
166,29,35,23,13
167,30,35,22,13
168,30,35,22,13
169,30,35,23,12
170,30,34,24,12
171,31,34,23,12
172,32,33,23,12
173,32,33,22,13
174,32,34,22,12
175,32,34,21,13
176,32,34,21,13
177,33,33,21,13
178,33,33,21,13
179,33,32,21,14
180,33,32,21,14
181,33,32,21,14
182,32,32,22,14
183,32,32,23,13
184,32,33,22,13
185,33,33,22,12
186,34,33,22,11
187,34,34,21,11
188,33,34,22,11
189,33,34,22,11
190,32,34,22,12
191,32,33,22,13
192,31,33,22,14
193,31,33,22,14
194,30,33,23,14
195,31,32,23,14
196,32,32,23,13
197,32,32,23,13
198,32,32,23,13
199,32,32,23,13
200,32,33,23,12
201,33,32,23,12
202,34,31,23,12
203,33,31,23,13
204,33,31,23,13
205,33,31,23,13
206,34,30,23,13
207,33,31,23,13
208,33,31,23,13
209,34,30,23,13
210,34,30,23,13
211,34,30,23,13
212,33,31,23,13
213,33,31,23,13
214,33,32,23,12
215,33,31,23,13
216,34,31,23,12
217,34,32,22,12
218,35,32,21,12
219,35,33,20,12
220,35,32,21,12
221,35,31,22,12
222,35,31,22,12
223,36,30,22,12
224,36,30,22,12
225,35,31,22,12
226,35,32,21,12
227,36,32,20,12
228,36,32,20,12
229,37,32,20,11
230,36,33,20,11
231,37,32,20,11
232,37,33,19,11
233,38,32,19,11
234,39,31,19,11
235,39,31,19,11
236,38,32,19,11
237,38,33,18,11
238,39,32,18,11
239,39,33,17,11
240,40,33,17,10
241,40,34,16,10
242,40,34,16,10
243,39,35,16,10
244,39,35,16,10
245,38,36,16,10
246,37,36,17,10
247,37,37,17,9
248,37,37,16,10
249,38,37,16,9
250,38,37,16,9
251,39,37,16,8
252,39,37,16,8
253,40,37,16,7
254,40,37,16,7
255,39,38,16,7
256,38,39,16,7
257,37,40,16,7
258,37,40,16,7
259,37,39,17,7
260,36,39,18,7
261,36,38,19,7
262,35,39,19,7
263,35,39,20,6
264,34,40,20,6
265,34,39,21,6
266,35,39,20,6
267,35,39,20,6
268,35,39,19,7
269,35,39,19,7
270,34,40,19,7
271,34,40,19,7
272,33,41,19,7
273,33,41,18,8
274,34,41,18,7
275,33,42,18,7
276,33,41,19,7
277,33,41,19,7
278,34,40,19,7
279,35,39,19,7
280,36,39,18,7
281,36,39,18,7
282,36,39,18,7
283,36,38,18,8
284,35,38,19,8
285,36,38,18,8
286,36,38,18,8
287,37,37,18,8
288,38,36,18,8
289,38,36,18,8
290,38,37,17,8
291,39,36,17,8
292,39,36,17,8
293,39,36,17,8
294,39,36,17,8
295,40,36,16,8
296,41,35,16,8
297,42,34,16,8
298,41,35,16,8
299,42,35,15,8
300,43,35,14,8
301,43,35,14,8
302,43,36,14,7
303,44,36,13,7
304,44,36,13,7
305,44,36,13,7
306,44,35,13,8
307,45,34,13,8
308,45,34,13,8
309,45,34,13,8
310,46,33,13,8
311,46,33,13,8
312,46,34,12,8
313,46,34,12,8
314,45,35,12,8
315,46,34,12,8
316,46,34,12,8
317,46,34,12,8
318,47,34,11,8
319,47,35,11,7
320,47,35,11,7
321,47,35,11,7
322,48,34,11,7
323,47,35,11,7
324,46,36,11,7
325,46,36,11,7
326,45,36,11,8
327,46,35,11,8
328,46,34,11,9
329,46,35,10,9
330,46,35,10,9
331,46,35,10,9
332,47,34,10,9
333,47,34,10,9
334,48,34,10,8
335,49,33,10,8
336,48,34,10,8
337,49,33,10,8
338,49,33,10,8
339,50,33,9,8
340,50,33,9,8
341,50,33,9,8
342,50,33,9,8
343,50,32,9,9
344,50,31,9,10
345,50,31,9,10
346,49,31,10,10
347,50,30,10,10
348,51,29,10,10
349,51,29,10,10
350,51,29,9,11
351,52,28,9,11
352,52,28,9,11
353,53,27,9,11
354,52,28,9,11
355,53,28,9,10
356,53,27,9,11
357,53,27,9,11
358,53,27,9,11
359,54,27,8,11
360,55,26,8,11
361,56,26,8,10
362,55,27,8,10
363,55,27,8,10
364,55,27,8,10
365,56,27,7,10
366,56,26,7,11
367,56,26,7,11
368,56,26,7,11
369,56,26,7,11
370,55,27,7,11
371,55,27,6,12
372,56,27,6,11
373,56,27,6,11
374,57,26,6,11
375,57,27,6,10
376,57,27,6,10
377,56,27,7,10
378,56,27,7,10
379,57,26,7,10
380,57,26,7,10
381,56,26,7,11
382,56,26,7,11
383,55,26,8,11
384,54,27,8,11
385,55,26,8,11
386,55,26,8,11
387,55,26,9,10
388,55,26,9,10
389,54,26,10,10
390,54,25,11,10
391,55,24,11,10
392,56,24,11,9
393,57,23,11,9
394,57,23,11,9
395,58,22,11,9
396,58,22,11,9
397,59,21,11,9
398,59,21,11,9
399,59,21,11,9
400,59,21,11,9
401,58,22,11,9
402,59,22,10,9
403,58,23,10,9
404,57,23,11,9
405,57,24,10,9
406,56,25,10,9
407,55,26,10,9
408,56,26,9,9
409,56,26,8,10
410,56,26,8,10
411,56,26,8,10
412,57,25,8,10
413,56,26,8,10
414,55,26,9,10
415,55,25,9,11
416,55,25,9,11
417,54,25,9,12
418,55,24,9,12
419,55,24,9,12
420,55,24,9,12
421,56,23,9,12
422,57,22,9,12
423,56,22,9,13
424,57,22,9,12
425,56,22,9,13
426,56,22,9,13
427,56,22,9,13
428,55,22,9,14
429,54,23,9,14
430,53,24,9,14
431,52,25,9,14
432,51,25,10,14
433,51,25,10,14
434,50,25,10,15
435,49,26,10,15
436,49,26,10,15
437,48,26,10,16
438,49,26,9,16
439,49,25,9,17
440,49,25,9,17
441,49,26,8,17
442,50,25,8,17
443,50,25,8,17
444,51,25,8,16
445,51,25,8,16
446,52,25,7,16
447,53,25,7,15
448,52,25,7,16
449,52,25,7,16
450,52,25,7,16
451,53,24,7,16
452,53,25,7,15
453,53,24,8,15
454,53,24,8,15
455,54,24,8,14
456,53,24,8,15
457,53,24,8,15
458,52,25,8,15
459,51,26,8,15
460,52,25,8,15
461,52,25,8,15
462,52,25,8,15
463,51,26,8,15
464,51,26,8,15
465,51,26,7,16
466,50,27,7,16
467,49,27,8,16
468,48,28,8,16
469,48,28,8,16
470,49,28,8,15
471,49,28,8,15
472,50,27,8,15
473,50,28,8,14
474,51,27,8,14
475,50,27,8,15
476,50,26,8,16
477,49,26,9,16
478,49,26,10,15
479,48,26,10,16
480,48,26,10,16
481,48,26,10,16
482,48,26,10,16
483,49,26,10,15
484,49,25,10,16
485,48,25,10,17
486,47,26,10,17
487,47,26,10,17
488,46,26,10,18
489,47,25,10,18
490,47,25,10,18
491,47,25,10,18
492,48,25,10,17
493,47,26,10,17
494,48,26,10,16
495,48,26,10,16
496,48,26,10,16
497,48,26,10,16
498,47,26,11,16
499,48,26,11,15
500,48,26,11,15
501,48,27,11,14
502,48,27,11,14
503,47,28,11,14
504,47,29,11,13
505,48,29,11,12
506,48,29,11,12
507,49,28,11,12
508,48,28,11,13
509,48,28,11,13
510,48,28,11,13
511,48,28,11,13
512,47,28,11,14
513,47,28,11,14
514,48,27,11,14
515,47,28,11,14
516,47,28,11,14
517,47,27,12,14
518,48,26,12,14
519,47,27,12,14
