,defect,tit_for_tat,generous_tit_for_tat,cooperate
0,29,25,23,23
1,30,25,23,22
2,30,26,23,21
3,30,25,23,22
4,30,24,24,22
5,31,23,24,22
6,31,23,24,22
7,31,23,24,22
8,31,23,24,22
9,32,22,24,22
10,33,22,24,21
11,32,23,24,21
12,31,23,25,21
13,30,23,25,22
14,30,23,26,21
15,30,23,26,21
16,30,23,26,21
17,31,23,25,21
18,30,23,26,21
19,31,22,26,21
20,32,21,26,21
21,32,22,26,20
22,31,23,26,20
23,31,23,26,20
24,30,24,26,20
25,30,24,26,20
26,30,24,26,20
27,31,24,26,19
28,30,24,26,20
29,30,24,27,19
30,29,25,27,19
31,30,24,27,19
32,30,24,27,19
33,30,25,26,19
34,30,25,26,19
35,30,24,26,20
36,30,24,26,20
37,29,24,27,20
38,30,24,26,20
39,29,24,26,21
40,30,24,26,20
41,30,24,26,20
42,31,23,26,20
43,30,23,27,20
44,31,23,26,20
45,31,23,26,20
46,31,23,25,21
47,31,22,25,22
48,31,21,25,23
49,31,22,25,22
50,32,22,25,21
51,32,22,25,21
52,32,22,26,20
53,32,22,26,20
54,32,22,26,20
55,32,22,26,20
56,32,22,25,21
57,31,22,25,22
58,31,23,24,22
59,32,23,23,22
60,32,22,24,22
61,32,21,24,23
62,32,22,24,22
63,32,23,24,21
64,31,23,25,21
65,31,23,25,21
66,30,23,25,22
67,30,23,26,21
68,30,23,27,20
69,30,23,27,20
70,31,23,26,20
71,30,24,26,20
72,31,23,26,20
73,31,23,26,20
74,31,23,27,19
75,31,23,27,19
76,32,23,26,19
77,31,23,26,20
78,31,23,26,20
79,32,22,26,20
80,32,23,25,20
81,32,23,24,21
82,32,22,25,21
83,31,22,25,22
84,30,22,25,23
85,30,22,25,23
86,30,22,25,23
87,30,22,25,23
88,29,22,25,24
89,29,23,24,24
90,29,23,24,24
91,30,23,24,23
92,31,22,24,23
93,30,22,24,24
94,30,22,24,24
95,31,22,24,23
96,31,21,24,24
97,31,22,24,23
98,32,22,23,23
99,31,22,24,23
100,31,23,24,22
101,30,23,25,22
102,29,24,25,22
103,30,24,25,21
104,30,24,25,21
105,30,25,25,20
106,29,25,26,20
107,29,25,26,20
108,29,25,26,20
109,29,24,26,21
110,30,24,25,21
111,31,24,24,21
112,31,25,24,20
113,32,25,23,20
114,31,25,24,20
115,31,25,24,20
116,32,24,24,20
117,31,24,24,21
118,30,24,24,22
119,30,25,23,22
120,30,26,23,21
121,31,26,23,20
122,32,25,23,20
123,31,25,24,20
124,30,25,25,20
125,30,26,25,19
126,30,25,26,19
127,29,26,26,19
128,29,26,26,19
129,30,26,26,18
130,30,25,27,18
131,29,25,28,18
132,30,25,28,17
133,30,26,27,17
134,29,27,27,17
135,29,28,26,17
136,29,27,27,17
137,28,27,28,17
138,28,27,28,17
139,28,27,28,17
140,28,28,27,17
141,28,28,27,17
142,28,28,27,17
143,27,29,27,17
144,27,28,27,18
145,27,29,26,18
146,28,28,26,18
147,27,28,27,18
148,27,27,27,19
149,28,26,27,19
150,28,26,27,19
151,28,26,28,18
152,28,26,29,17
153,28,26,30,16
154,28,25,31,16
155,27,25,32,16
156,28,25,31,16
157,28,24,32,16
158,27,24,33,16
159,28,24,32,16
160,28,25,32,15
161,29,25,32,14
162,29,25,32,14
163,30,24,32,14
164,30,24,31,15
165,31,23,31,15
166,32,23,30,15
167,31,23,31,15
168,31,23,30,16
169,30,23,30,17
170,30,23,30,17
171,29,23,31,17
172,28,23,31,18
173,28,23,31,18
174,28,23,32,17
175,29,22,32,17
176,30,22,31,17
177,30,21,32,17
178,30,21,32,17
179,30,21,33,16
180,30,21,34,15
181,31,21,34,14
182,31,20,34,15
183,32,20,33,15
184,31,20,33,16
185,31,20,33,16
186,31,20,33,16
187,31,20,33,16
188,32,20,33,15
189,31,21,33,15
190,31,21,33,15
191,31,21,33,15
192,31,20,34,15
193,31,20,34,15
194,31,20,34,15
195,31,19,35,15
196,31,19,35,15
197,31,19,35,15
198,31,19,35,15
199,31,19,35,15
200,31,20,35,14
201,31,20,35,14
202,31,19,36,14
203,31,19,36,14
204,32,19,35,14
205,32,19,35,14
206,33,18,35,14
207,33,17,36,14
208,33,17,36,14
209,34,17,35,14
210,33,18,35,14
211,33,19,35,13
212,33,19,36,12
213,34,19,35,12
214,34,19,35,12
215,33,19,35,13
216,34,18,35,13
217,33,18,36,13
218,33,19,36,12
219,34,19,35,12
220,34,19,35,12
221,33,20,35,12
222,34,20,34,12
223,35,20,33,12
224,35,20,34,11
225,35,21,33,11
226,35,21,33,11
227,34,22,33,11
228,35,22,32,11
229,36,22,31,11
230,35,23,31,11
231,35,23,31,11
232,36,23,31,10
233,36,23,31,10
234,37,23,30,10
235,37,24,29,10
236,37,24,29,10
237,37,23,30,10
238,37,23,30,10
239,37,23,30,10
240,37,23,30,10
241,36,23,31,10
242,35,23,32,10
243,36,23,32,9
244,37,23,31,9
245,36,23,32,9
246,37,23,31,9
247,37,23,31,9
248,37,22,31,10
249,36,23,31,10
250,36,23,30,11
251,35,23,31,11
252,35,23,30,12
253,36,22,30,12
254,36,22,30,12
255,35,23,30,12
256,34,23,31,12
257,33,23,32,12
258,33,23,33,11
259,32,24,33,11
260,32,23,34,11
261,32,24,33,11
262,32,24,33,11
263,32,25,33,10
264,32,25,33,10
265,31,25,33,11
266,31,26,32,11
267,31,26,32,11
268,31,26,32,11
269,31,26,31,12
270,30,26,32,12
271,30,26,32,12
272,31,25,32,12
273,30,26,32,12
274,30,26,32,12
275,29,27,32,12
276,30,26,32,12
277,30,26,32,12
278,30,26,32,12
279,30,27,31,12
280,31,26,31,12
281,31,26,32,11
282,31,27,31,11
283,32,26,31,11
284,31,26,32,11
285,30,26,33,11
286,30,26,33,11
287,30,27,32,11
288,30,27,31,12
289,29,28,31,12
290,29,28,31,12
291,29,28,31,12
292,28,28,32,12
293,28,28,32,12
294,28,28,32,12
295,27,29,32,12
296,27,29,32,12
297,27,29,32,12
298,27,28,33,12
299,28,28,33,11
300,28,28,33,11
301,28,29,32,11
302,29,29,31,11
303,29,30,31,10
304,29,31,30,10
305,28,31,31,10
306,27,32,31,10
307,27,31,31,11
308,28,30,31,11
309,27,31,31,11
310,27,30,32,11
311,28,30,31,11
312,28,30,31,11
313,28,31,31,10
314,29,30,31,10
315,29,30,31,10
316,29,30,31,10
317,29,30,31,10
318,29,31,30,10
319,28,31,31,10
320,28,31,31,10
321,29,30,31,10
322,29,31,31,9
323,28,31,32,9
324,28,31,32,9
325,29,30,32,9
326,30,30,31,9
327,30,30,31,9
328,30,30,32,8
329,30,30,32,8
330,31,29,32,8
331,31,29,32,8
332,31,30,32,7
333,30,31,32,7
334,30,30,33,7
335,31,30,32,7
336,31,30,33,6
337,31,31,32,6
338,30,31,33,6
339,30,32,32,6
340,29,33,32,6
341,30,32,32,6
342,30,33,31,6
343,30,32,32,6
344,30,32,32,6
345,31,32,31,6
346,30,33,31,6
347,30,34,31,5
348,30,34,31,5
349,30,35,30,5
350,30,35,30,5
351,30,34,31,5
352,30,35,30,5
353,30,35,30,5
354,29,35,30,6
355,29,35,30,6
356,29,34,30,7
357,28,34,31,7
358,27,34,31,8
359,27,34,31,8
360,27,35,31,7
361,27,34,32,7
362,27,33,33,7
363,27,33,32,8
364,27,32,33,8
365,26,32,34,8
366,26,33,33,8
367,27,33,32,8
368,27,34,31,8
369,28,33,31,8
370,27,34,31,8
371,27,33,31,9
372,28,32,31,9
373,29,32,30,9
374,29,31,31,9
375,29,31,31,9
376,29,30,32,9
377,29,30,32,9
378,29,30,32,9
379,29,30,32,9
380,29,30,32,9
381,30,29,32,9
382,30,30,31,9
383,30,30,31,9
384,30,31,30,9
