S.D.,Counts
0.5,253
0.6,261
0.7,245
0.8,247
0.9,221
1.0,203
1.1,209
1.2,160
1.3,143
1.4,126
1.5,119
1.6,99
1.7,81
1.8,50
1.9,47
2.0,36
2.1,20
2.2,12
2.3,7
2.4,4
2.5,2
2.6,4
2.7,2
2.8,2
2.9,0
3.0,0
