S.D.,Counts
0.5,267
0.6,261
0.7,251
0.8,242
0.9,227
1.0,197
1.1,188
1.2,156
1.3,149
1.4,125
1.5,106
1.6,99
1.7,81
1.8,67
1.9,50
2.0,28
2.1,24
2.2,15
2.3,9
2.4,4
2.5,3
2.6,3
2.7,2
2.8,2
2.9,0
3.0,0
