S.D.,Counts
0.5,249
0.6,235
0.7,214
0.8,217
0.9,196
1.0,182
1.1,175
1.2,141
1.3,121
1.4,109
1.5,119
1.6,110
1.7,90
1.8,68
1.9,53
2.0,38
2.1,18
2.2,13
2.3,4
2.4,1
2.5,1
2.6,0
2.7,0
2.8,0
2.9,0
3.0,0
