S.D.,Counts
0.5,250
0.6,248
0.7,236
0.8,212
0.9,201
1.0,199
1.1,178
1.2,162
1.3,151
1.4,139
1.5,103
1.6,89
1.7,91
1.8,70
1.9,56
2.0,26
2.1,16
2.2,12
2.3,6
2.4,8
2.5,9
2.6,7
2.7,8
2.8,4
2.9,0
3.0,0
