S.D.,Counts
0.5,257
0.6,254
0.7,255
0.8,238
0.9,231
1.0,205
1.1,180
1.2,151
1.3,136
1.4,120
1.5,113
1.6,86
1.7,80
1.8,74
1.9,51
2.0,43
2.1,32
2.2,27
2.3,14
2.4,11
2.5,8
2.6,7
2.7,2
2.8,0
2.9,0
3.0,0
